theta,theta_dot,torque_action,reward,next_theta,next_theta_dot,terminal
-0.1568663600884994,-0.1359209862431716,1.5595547899542197,-0.05289240799028347,-0.1635903642587726,-0.13448008340546408,0
-0.1635903642587726,-0.13448008340546408,1.4940626810941076,-0.05331474221460948,-0.17051401764755258,-0.13847306777559606,0
-0.17051401764755258,-0.13847306777559606,1.5599240675172796,-0.05793314591293404,-0.1776533494872563,-0.14278663679407336,0
-0.1776533494872563,-0.14278663679407336,1.538200090125901,-0.060294179966110376,-0.1852578261817559,-0.1520895338899886,0
-0.1852578261817559,-0.1520895338899886,1.6133204622194395,-0.06600530604499785,-0.1933245635154175,-0.1613347466732354,0
-0.1933245635154175,-0.1613347466732354,1.963045272753773,-0.08150442703525813,-0.2012064100204265,-0.15763693010017665,0
-0.2012064100204265,-0.15763693010017665,1.9585613008756084,-0.08452840715757161,-0.20905574171369024,-0.15698663386527154,0
-0.20905574171369024,-0.15698663386527154,1.8658993813124916,-0.08479204955889019,-0.2173349066653123,-0.1655832990324446,0
-0.2173349066653123,-0.1655832990324446,2.0,-0.09394532246268508,-0.2258824688120189,-0.17095124293412978,0
-0.2258824688120189,-0.17095124293412978,2.0,-0.09841644290977153,-0.23488807283238033,-0.1801120804072262,0
-0.23488807283238033,-0.1801120804072262,2.0,-0.10356589697498378,-0.2445714429460013,-0.19366740227241683,0
-0.2445714429460013,-0.19366740227241683,2.0,-0.10957788548976607,-0.2551500945135414,-0.21157303135080707,0
-0.2551500945135414,-0.21157303135080707,2.0,-0.11667316742775738,-0.26684233239683053,-0.23384475766578083,0
-0.26684233239683053,-0.23384475766578083,2.0,-0.12523768449743922,-0.27994579939726894,-0.2620693400087711,0
-0.27994579939726894,-0.2620693400087711,2.0,-0.13573811649914436,-0.29480291637519107,-0.2971423395584421,0
-0.29480291637519107,-0.2971423395584421,2.0,-0.14867529637515758,-0.31174953928947513,-0.33893245828568225,0
-0.31174953928947513,-0.33893245828568225,2.0,-0.16479344775519753,-0.33118520665966766,-0.3887133474038516,0
-0.33118520665966766,-0.3887133474038516,2.0,-0.18493842851385392,-0.35352333540670644,-0.44676257494077626,0
-0.35352333540670644,-0.44676257494077626,2.0,-0.21041263609584127,-0.37928818848704493,-0.5152970616067699,0
-0.37928818848704493,-0.5152970616067699,2.0,-0.24262347069490217,-0.4090096393367708,-0.5944290169945176,0
-0.4090096393367708,-0.5944290169945176,2.0,-0.283522532145528,-0.44329297122326405,-0.6856666377298692,0
-0.44329297122326405,-0.6856666377298692,2.0,-0.3362848644133587,-0.4829830846988372,-0.7938022695114605,0
-0.4829830846988372,-0.7938022695114605,2.0,-0.404058954292332,-0.5288977214114627,-0.9182927342525081,0
-0.5288977214114627,-0.9182927342525081,2.0,-0.4915936231986698,-0.5820139565810325,-1.0623247033913963,0
-0.5820139565810325,-1.0623247033913963,2.0,-0.604710897978175,-0.6434028211486633,-1.227777291352614,0
-0.6434028211486633,-1.227777291352614,2.0,-0.7509634105748336,-0.714255275569176,-1.4170490884102567,0
-0.714255275569176,-1.4170490884102567,2.0,-0.9402166281641391,-0.7959154329029476,-1.6332031466754298,0
-0.7959154329029476,-1.6332031466754298,2.0,-1.184170919417226,-0.8897843269657919,-1.8773778812568842,0
-0.8897843269657919,-1.8773778812568842,2.0,-1.4968639070748653,-0.9972879021693162,-2.1500715040704805,0
-0.9972879021693162,-2.1500715040704805,2.0,-1.8959824638139802,-1.1199379568577696,-2.453001093769068,0
-1.1199379568577696,-2.453001093769068,2.0,-2.4013595456303403,-1.2592013352855984,-2.7852675685565766,0
-0.3700699550590562,0.016455740817444997,2.0,-0.17961166868806444,-0.3731412118259483,-0.061425135337843106,0
-0.3731412118259483,-0.061425135337843106,2.0,-0.1864963334185267,-0.38016315618100727,-0.14043888710117924,0
-0.38016315618100727,-0.14043888710117924,2.0,-0.19798983005126075,-0.3912479293393831,-0.2216954631675132,0
-0.3912479293393831,-0.2216954631675132,2.0,-0.21483641052461694,-0.40664180335522637,-0.3078774803168675,0
-0.40664180335522637,-0.3078774803168675,2.0,-0.23807587419236856,-0.42666325499454727,-0.4004290327864163,0
-0.42666325499454727,-0.4004290327864163,2.0,-0.26935253567935213,-0.4517845766197466,-0.5024264325039886,0
-0.4517845766197466,-0.5024264325039886,2.0,-0.3105711903874707,-0.48250802061280496,-0.6144688798611669,0
-0.48250802061280496,-0.6144688798611669,2.0,-0.3645534596385655,-0.5194842279970415,-0.7395241476847345,0
-0.5194842279970415,-0.7395241476847345,2.0,-0.43493664700893164,-0.5634803913460775,-0.8799232669807238,0
-0.5634803913460775,-0.8799232669807238,2.0,-0.5265142754933672,-0.6153946667500838,-1.0382855080801252,0
-0.6153946667500838,-1.0382855080801252,2.0,-0.6453334809089728,-0.6762314402067773,-1.2167354691338643,0
-0.3244266655507878,0.07403688340470779,2.0,-0.14473730622884712,-0.3235879622270197,0.016774066475361976,0
-0.3235879622270197,0.016774066475361976,2.0,-0.14610417785618224,-0.32550956333613357,-0.03843202218227306,0
-0.32550956333613357,-0.03843202218227306,2.0,-0.14998563443510785,-0.33027085580689874,-0.09522584941530017,0
-0.33027085580689874,-0.09522584941530017,2.0,-0.15654319259906346,-0.3379300062923223,-0.15318300970846938,0
-0.3379300062923223,-0.15318300970846938,2.0,-0.16624977339240884,-0.3487117813527849,-0.21563550120924802,0
-0.3487117813527849,-0.21563550120924802,2.0,-0.17963745857181293,-0.3628401780689132,-0.2825679343225673,0
-0.3628401780689132,-0.2825679343225673,2.0,-0.19751827550313758,-0.3806208281451018,-0.35561300152376973,0
-0.3806208281451018,-0.35561300152376973,2.0,-0.22091467109665558,-0.40240613100434963,-0.43570605718495337,0
-0.40240613100434963,-0.43570605718495337,2.0,-0.25141767779225815,-0.42869300347240324,-0.5257374493610688,0
-0.42869300347240324,-0.5257374493610688,2.0,-0.29104695562285826,-0.4600705580463904,-0.6275510914797393,0
-0.4600705580463904,-0.6275510914797393,2.0,-0.3425200384653939,-0.49724245058639616,-0.7434378508001145,0
-0.49724245058639616,-0.7434378508001145,2.0,-0.4091440509885304,-0.5409725254049649,-0.8746014963713764,0
-0.5409725254049649,-0.8746014963713764,2.0,-0.4956207001885405,-0.5921904763402646,-1.0243590187059959,0
-0.5921904763402646,-1.0243590187059959,2.0,-0.607613226192506,-0.6519050203472614,-1.1942908801399374,0
-0.6519050203472614,-1.1942908801399374,2.0,-0.752445771241272,-0.7212350004106969,-1.386599601268708,0
-0.7212350004106969,-1.386599601268708,2.0,-0.9396870632714098,-0.801448393324403,-1.6042678582741192,0
-0.801448393324403,-1.6042678582741192,2.0,-1.1816494230118462,-0.8939762192071954,-1.8505565176558503,0
-0.8939762192071954,-1.8505565176558503,2.0,-1.4922309401601097,-1.0002467833908382,-2.1254112836728596,0
-1.0002467833908382,-2.1254112836728596,2.0,-1.8889606247237924,-1.1217597203990142,-2.43025874016352,0
-1.1217597203990142,-2.43025874016352,2.0,-2.3903132394831994,-1.2598746319162897,-2.762298230345509,0
0.37298552971454535,0.02881276597031185,-2.0,-0.18429990104334384,0.37835006483529643,0.10729070241501953,0
0.37835006483529643,0.10729070241501953,-2.0,-0.1938654916126636,0.387737608188889,0.18775086707185,0
0.387737608188889,0.18775086707185,-2.0,-0.20857044103906505,0.40139052604550374,0.2730583571322957,0
0.40139052604550374,0.2730583571322957,-2.0,-0.22922286653942,0.41955436479333175,0.36327677495655997,0
0.41955436479333175,0.36327677495655997,-2.0,-0.25722570289742036,0.4426318263219944,0.46154923057325303,0
0.4426318263219944,0.46154923057325303,-2.0,-0.2943793121075048,0.4711082688396373,0.5695288503528582,0
0.4711082688396373,0.5695288503528582,-2.0,-0.3432174526906776,0.5055997114337147,0.6898288518815519,0
0.5055997114337147,0.6898288518815519,-2.0,-0.4068657882679478,0.5467947594644453,0.8239009606146066,0
0.5467947594644453,0.8239009606146066,-2.0,-0.4897355775648257,0.595544664600447,0.9749981027200354,0
0.595544664600447,0.9749981027200354,-2.0,-0.5978816524462502,0.6529030304429102,1.1471673168492664,0
0.6529030304429102,1.1471673168492664,-2.0,-0.7378098732735154,0.7199014862716444,1.3399691165746797,0
0.7199014862716444,1.3399691165746797,-2.0,-0.9192908810014443,0.7978100797678476,1.5581718699240623,0
0.7978100797678476,1.5581718699240623,-2.0,-1.153356154861609,0.8879380648559314,1.8025597017616712,0
0.8879380648559314,1.8025597017616712,-2.0,-1.4546528731293,0.9917507868499023,2.0762544398794183,0
0.9917507868499023,2.0762544398794183,-2.0,-1.839211134660494,1.110665919414279,2.3783026512875276,0
1.110665919414279,2.3783026512875276,-2.0,-2.3257317775113053,1.2460452865151037,2.707587342016502,0
-0.383081586930848,-0.13338137725072197,2.0,-0.19984671638850163,-0.3939048285908999,-0.21646483320103865,0
-0.3939048285908999,-0.21646483320103865,2.0,-0.21654179481981897,-0.40907208372725945,-0.3033451027271911,0
-0.40907208372725945,-0.3033451027271911,2.0,-0.23974192880556458,-0.4289248944430102,-0.3970562143150155,0
-0.4289248944430102,-0.3970562143150155,2.0,-0.27096985430533316,-0.45389807566468665,-0.49946362443352693,0
-0.45389807566468665,-0.49946362443352693,2.0,-0.31225740723858175,-0.4845169832828158,-0.6123781523625853,0
-0.4845169832828158,-0.6123781523625853,2.0,-0.3662098090492331,-0.5213843648986907,-0.7373476323174987,0
-0.5213843648986907,-0.7373476323174987,2.0,-0.4367541702048431,-0.5653100683240062,-0.8785140685063076,0
-0.5653100683240062,-0.8785140685063076,2.0,-0.528775121331491,-0.6172253740899789,-1.038306115319449,0
-0.6172253740899789,-1.038306115319449,2.0,-0.6481785572812944,-0.6781208998763883,-1.2179105157281942,0
-0.6781208998763883,-1.2179105157281942,2.0,-0.8034027202842079,-0.7492017455335778,-1.4216169131437906,0
-0.7492017455335778,-1.4216169131437906,2.0,-1.0038788254687099,-0.8316897681520108,-1.6497604523686598,0
-0.8316897681520108,-1.6497604523686598,2.0,-1.2625516206859537,-0.9269853357328541,-1.905911351616862,0
-0.9269853357328541,-1.905911351616862,2.0,-1.5942207626419678,-1.036513848513878,-2.190570255620479,0
-1.036513848513878,-2.190570255620479,2.0,-2.0165811646228295,-1.1617138889366472,-2.504000808455382,0
-1.1617138889366472,-2.504000808455382,2.0,-2.548979930920484,-1.303910663834867,-2.8439354979643965,0
0.286057715298046,-0.011160190321945235,-2.0,-0.1226890229069928,0.2874266273338648,0.027378240716380536,0
0.2874266273338648,0.027378240716380536,-2.0,-0.12496316803088905,0.2907332443700432,0.06613234072356627,0
0.2907332443700432,0.06613234072356627,-2.0,-0.1287916329397007,0.29606504318444804,0.1066359762881002,0
0.29606504318444804,0.1066359762881002,-2.0,-0.134314443276847,0.30349255089207006,0.148550154152436,0
0.30349255089207006,0.148550154152436,-2.0,-0.14187983743759727,0.3132115533034079,0.19438004822676005,0
0.3132115533034079,0.19438004822676005,-2.0,-0.15186310030349778,0.3254218905667976,0.24420674526779507,0
0.3254218905667976,0.24420674526779507,-2.0,-0.16495265987474858,0.34045674008714677,0.30069699040698034,0
0.34045674008714677,0.30069699040698034,-2.0,-0.18190022960028518,0.35866408839496744,0.36414696615641534,0
0.35866408839496744,0.36414696615641534,-2.0,-0.20364826039783965,0.3804184393425478,0.43508701895161045,0
0.3804184393425478,0.43508701895161045,-2.0,-0.2315949120481092,0.4062031015963181,0.5156932450754075,0
0.4062031015963181,0.5156932450754075,-2.0,-0.2674714892799836,0.43656763312178004,0.6072906305092357,0
0.43656763312178004,0.6072906305092357,-2.0,-0.3136199158332768,0.47216321401480776,0.7119116178605578,0
0.47216321401480776,0.7119116178605578,-2.0,-0.37307946176394285,0.51374126533329,0.8315610263696405,0
0.51374126533329,0.8315610263696405,-2.0,-0.4500026966862776,0.5622007794370001,0.9691902820742024,0
0.5622007794370001,0.9691902820742024,-2.0,-0.5496609856954271,0.618558266972995,1.1271497507198949,0
0.618558266972995,1.1271497507198949,-2.0,-0.6786967316479796,0.6839296889149735,1.3074284388395683,0
0.6839296889149735,1.3074284388395683,-2.0,-0.8455317662845601,0.7595339200443574,1.512084622587677,0
0.7595339200443574,1.512084622587677,-2.0,-1.060907081693807,0.8467102885412454,1.7435273699377594,0
0.8467102885412454,1.7435273699377594,-2.0,-1.3383933764121307,0.946925694686529,2.0043081229056705,0
0.946925694686529,2.0043081229056705,-2.0,-1.6932279189429604,1.0616199599681986,2.2938853056333937,0
1.0616199599681986,2.2938853056333937,-2.0,-2.1438864971693024,1.1922389469608135,2.6123797398522917,0
1.1922389469608135,2.6123797398522917,-2.0,-2.710845922078909,1.34013185798805,2.9578582205447344,0
0.051960489177953484,0.021729154210154922,-0.7984898172916217,-0.009119447629817158,0.05232774333100654,0.007345083061058782,0
0.05232774333100654,0.007345083061058782,-0.42103806017307144,-0.004589445800074846,0.05293403288843512,0.012125791148575073,0
0.05293403288843512,0.012125791148575073,-0.20286723492723502,-0.0034296321417596138,0.054276749219613674,0.02685432662357424,0
0.054276749219613674,0.02685432662357424,-0.5712172954580089,-0.0064095748416364146,0.05553130789501903,0.02509117350810613,0
0.05553130789501903,0.02509117350810613,-0.7266537353928346,-0.00848459054961548,0.05636231820030391,0.016620206105693716,0
0.05636231820030391,0.016620206105693716,-0.4255614246875812,-0.005175019370893019,0.05752881961863299,0.02333002836658554,0
0.05752881961863299,0.02333002836658554,-0.587866157237187,-0.006946270717558635,0.05865144991927718,0.02245260601288528,0
0.05865144991927718,0.02245260601288528,-0.34935555677905517,-0.004975360802891822,0.060339625012122866,0.03376350185691382,0
0.060339625012122866,0.03376350185691382,-0.5083311695346233,-0.006601150018898695,0.062235909550850455,0.03792569077454981,0
0.062235909550850455,0.03792569077454981,-0.6956553095119005,-0.009035204258796246,0.0639071330050327,0.03342446908364076,0
0.0639071330050327,0.03342446908364076,-0.5942994882586687,-0.007966535127675414,0.06566176349023012,0.0350926097039451,0
0.06566176349023012,0.0350926097039451,-0.438487168352398,-0.0067322153152728215,0.06789589196430601,0.04468256948151766,0
0.06789589196430601,0.04468256948151766,-0.6423471153291165,-0.009271740071917393,0.07021612022340662,0.04640456518200853,0
0.07021612022340662,0.04640456518200853,-0.7567954134367529,-0.011139381044391793,0.07233515844422511,0.04238076441636954,0
0.07233515844422511,0.04238076441636954,-0.624620714728587,-0.009697786618814016,0.07467775146448297,0.04685186040515557,0
0.07467775146448297,0.04685186040515557,-0.6800414521110448,-0.010829592354981404,0.07717386454457431,0.049922261601826,0
0.07717386454457431,0.049922261601826,-0.5787318898549023,-0.010117697490533458,0.08012501978881703,0.05902310488485576,0
-0.3052171382263669,0.10516010375723475,2.0,-0.13176321928672213,-0.3024000226003922,0.056342312519490775,0
-0.3024000226003922,0.056342312519490775,2.0,-0.1311589490631769,-0.30190946169878385,0.00981121803216746,0
-0.30190946169878385,0.00981121803216746,2.0,-0.1323472957227569,-0.3036804820783825,-0.03542040759196854,0
-0.3036804820783825,-0.03542040759196854,2.0,-0.13542866412891053,-0.30780952566625874,-0.08258087175752797,0
-0.30780952566625874,-0.08258087175752797,2.0,-0.14055273285697964,-0.3143722909613098,-0.1312553059010263,0
-0.3143722909613098,-0.1312553059010263,2.0,-0.1479563770175491,-0.3234793108641316,-0.18214039805643364,0
-0.3234793108641316,-0.18214039805643364,2.0,-0.15814629062276284,-0.33538091822649596,-0.2380321472472836,0
-0.33538091822649596,-0.2380321472472836,2.0,-0.17162356728401532,-0.35030544632528304,-0.2984905619757439,0
-0.35030544632528304,-0.2984905619757439,2.0,-0.18919946698346748,-0.3685753969106291,-0.36539901170692407,0
-0.3685753969106291,-0.36539901170692407,2.0,-0.21198401365794392,-0.39060484712126575,-0.44058900421273,0
-0.39060484712126575,-0.44058900421273,2.0,-0.24139925602546977,-0.4168782884071782,-0.5254688257182466,0
-0.4168782884071782,-0.5254688257182466,2.0,-0.27942823401739303,-0.4479946231892842,-0.6223266956421225,0
-0.4479946231892842,-0.6223266956421225,2.0,-0.32845399790802726,-0.4846047958647022,-0.7322034535083649,0
-0.4846047958647022,-0.7322034535083649,2.0,-0.3918721459650641,-0.5275035558944898,-0.857975200595757,0
-0.5275035558944898,-0.857975200595757,2.0,-0.47391864284656054,-0.5775827078530802,-1.0015830391718101,0
-0.5775827078530802,-1.0015830391718101,2.0,-0.5799983550968859,-0.6358314641311575,-1.1649751255615477,0
-0.6358314641311575,-1.1649751255615477,2.0,-0.7176898037184302,-0.7034437274479197,-1.352245266335242,0
-0.7034437274479197,-1.352245266335242,2.0,-0.8960778719325084,-0.7817078236760397,-1.5652819245624026,0
-0.7817078236760397,-1.5652819245624026,2.0,-1.1257543007055821,-0.8719178064296749,-1.804199655072703,0
-0.8719178064296749,-1.804199655072703,2.0,-1.4211547024962634,-0.9755374660925487,-2.072393193257478,0
-0.9755374660925487,-2.072393193257478,2.0,-1.798360302315995,-1.0940162377943148,-2.3695754340353217,0
-1.0940162377943148,-2.3695754340353217,2.0,-2.2763135330606143,-1.2287771583361982,-2.6952184108376676,0
0.10400947566111896,0.1053393299285805,-1.1108466519902067,-0.02520929471959278,0.10898747998790537,0.09956008653572966,0
0.10898747998790537,0.09956008653572966,-1.1843280737276043,-0.02780827457102744,0.11364343117723896,0.09311902378666866,0
0.11364343117723896,0.09311902378666866,-0.9562239393271251,-0.024265293559714227,0.11871432781700575,0.10141793279533277,0
0.11871432781700575,0.10141793279533277,-1.339594128874201,-0.03400784374734318,0.12333041134204059,0.09232167050069831,0
0.12333041134204059,0.09232167050069831,-1.3089038885112119,-0.03419404231812349,0.12768465465006562,0.08708486616050189,0
0.12768465465006562,0.08708486616050189,-1.1978929938925873,-0.03258213055297096,0.1321039400341757,0.08838570768220455,0
0.1321039400341757,0.08838570768220455,-1.076681245366101,-0.031339723491284256,0.13702915414928185,0.09850428230212264,0
0.13702915414928185,0.09850428230212264,-1.3536259770941088,-0.03939016022271505,0.14187399141321277,0.09689674527861464,0
0.14187399141321277,0.09689674527861464,-1.4075485643103418,-0.04223669420940186,0.1466590739991842,0.09570165171942607,0
0.1466590739991842,0.09570165171942607,-1.3739222162289015,-0.04282338492818768,0.1515823610052851,0.09846574012202088,0
0.1515823610052851,0.09846574012202088,-1.3356089421725919,-0.043574870330523666,0.15688328628226733,0.10601850553964264,0
0.15688328628226733,0.10601850553964264,-1.4973175228591524,-0.04987008408393073,0.16221459167687735,0.10662610789220452,0
0.16221459167687735,0.10662610789220452,-1.3295603651351895,-0.04736354770212929,0.16815327226279164,0.1187736117182843,0
0.16815327226279164,0.1187736117182843,-1.3918298125086384,-0.05160878817701385,0.17470275996647944,0.13098975407375216,0
0.17470275996647944,0.13098975407375216,-1.6530742665950913,-0.0619951428028456,0.18136490686500872,0.1332429379705852,0
0.18136490686500872,0.1332429379705852,-1.3981046592481783,-0.057580681334718845,0.1889806977483497,0.15231581766681668,0
0.1889806977483497,0.15231581766681668,-1.7756068835171506,-0.07264089790657781,0.19673822649898476,0.15515057501269872,0
0.19673822649898476,0.15515057501269872,-1.691740823394778,-0.07338389925879836,0.20500817068704524,0.16539888376120548,0
0.20500817068704524,0.16539888376120548,-1.8878228003737936,-0.08412483311665453,0.21351751231293026,0.1701868325176974,0
0.21351751231293026,0.1701868325176974,-1.967390165316664,-0.0911519293865991,0.22225032596319094,0.1746562730052134,0
0.22225032596319094,0.1746562730052134,-2.0,-0.0967782960716882,0.2313023107248675,0.18103969523353278,0
0.2313023107248675,0.18103969523353278,-2.0,-0.10175353709549056,0.24092886277698033,0.19253104104225763,0
0.24092886277698033,0.19253104104225763,-2.0,-0.10761071145379275,0.25141712122338156,0.20976516892802297,0
0.25141712122338156,0.20976516892802297,-2.0,-0.11444941756809579,0.26294062480736846,0.23047007167974032,0
0.26294062480736846,0.23047007167974032,-2.0,-0.12265242002200374,0.27578242550390764,0.2568360139307838,0
0.27578242550390764,0.2568360139307838,-2.0,-0.13262730569637926,0.2902556466905102,0.2894644237320534,0
0.2902556466905102,0.2894644237320534,-2.0,-0.14484584931754382,0.3066814795569788,0.3285166573293693,0
0.3066814795569788,0.3285166573293693,-2.0,-0.15993717490091974,0.3254170753419956,0.37471191570033757,0
0.3254170753419956,0.37471191570033757,-2.0,-0.17900176129980602,0.34698341118272547,0.43132671681459384,0
0.34698341118272547,0.43132671681459384,-2.0,-0.2029771993075766,0.37183934609086045,0.4971186981627016,0
0.37183934609086045,0.4971186981627016,-2.0,-0.23332267799773934,0.40052103738179845,0.573633825818765,0
0.40052103738179845,0.573633825818765,-2.0,-0.27193936163458654,0.433645994990544,0.6624991521749113,0
0.433645994990544,0.6624991521749113,-2.0,-0.3214414156298704,0.4719541765228561,0.7661636306462425,0
0.4719541765228561,0.7661636306462425,-2.0,-0.3851156232309278,0.5162755093354416,0.8864266562517067,0
0.5162755093354416,0.8864266562517067,-2.0,-0.4671992336362991,0.567535351821753,1.025196849726228,0
0.567535351821753,1.025196849726228,-2.0,-0.5732805730997526,0.6267850508054855,1.184993979674654,0
0.6267850508054855,1.184993979674654,-2.0,-0.7105693266863802,0.6952061300540673,1.3684215849716321,0
0.6952061300540673,1.3684215849716321,-2.0,-0.88784275215167,0.7740544701445415,1.5769668018094833,0
0.7740544701445415,1.5769668018094833,-2.0,-1.1163167122268018,0.8646940026383749,1.8127906498766695,0
0.8646940026383749,1.8127906498766695,-2.0,-1.4106013957273202,0.9686543493184612,2.079206933601725,0
0.9686543493184612,2.079206933601725,-2.0,-1.7861440589237105,1.0873729397723686,2.374371809078155,0
1.0873729397723686,2.374371809078155,-2.0,-2.262464373535181,1.2223177212448313,2.6988956294492454,0
0.3963715780669097,0.08163146740637567,-2.0,-0.2068786146165336,0.40491691180702327,0.17090667480227156,0
0.40491691180702327,0.17090667480227156,-2.0,-0.22172546965911263,0.4180820683030295,0.26330312992012783,0
0.4180820683030295,0.26330312992012783,-2.0,-0.24328429376887625,0.4361497691860068,0.36135401765954195,0
0.4361497691860068,0.36135401765954195,-2.0,-0.2729899197309763,0.45951447065508066,0.46729402938147313,0
0.45951447065508066,0.46729402938147313,-2.0,-0.3127196294390156,0.4886456602104725,0.5826237911078386,0
0.4886456602104725,0.5826237911078386,-2.0,-0.36540393121151893,0.524213830914559,0.7113634140817275,0
