年收入,负债率,信用记录年限,贷款金额,还款记录,资产价值,职业稳定性,教育程度,信用等级
30.451779835142222,0.5751147190385939,2.4114011704755134,63.36447627754279,81.09459428965656,187.92613800977884,2.7178917525308144,11.671120045454458,D
94.22454940654453,0.13555112451506068,9.6888946454198,23.335510794714015,92.81359180448617,464.9198896467812,8.21168485038326,17.173642046314043,A
66.70678304290686,0.16402016898359015,7.827000144583895,30.39553639225298,92.42303357966041,322.88821531868103,4.394908617903692,12.064303114186835,B
32.12023904231709,0.6026223635050644,5.332312943186876,55.17989649419313,67.95911439892117,194.21666507256188,0.6812166604306373,4.340493237706988,D
14.168227629097402,0.43421845366625866,3.9988573219489383,34.67256289901482,65.15880201264551,186.68044435718724,2.0482300314974697,10.138906904673984,D
53.337904787471494,0.35033980304311846,9.417353100330867,51.661249131146946,82.59334846638099,334.2318757073159,2.4947942714264055,13.688800118600964,B
41.91420764836878,0.32803817616633413,7.002435546861744,27.119634105112844,78.10873023365035,233.26786166349478,5.094746237554249,11.618817922901032,C
35.96343996284119,0.5848134641343966,6.820360685548756,40.58108315194772,64.96710522062446,165.29494566299832,4.3680536431537025,8.255647614196132,D
43.0392077457512,0.14200018835460687,5.5851713433338785,33.49930683329521,88.58209430130007,455.7668434038964,12.011488851971205,15.260210470969923,B
70.844502265606,0.03926637812132561,3.9118258418536285,32.60855407170558,85.12470352261509,463.70798724953386,3.3943847912381,13.643034709970506,B
37.85622265893212,0.6203066812151886,2.2853879013849685,42.75787962964554,73.9275107720283,177.0803749843846,3.07916435345879,8.428753659276198,D
14.787041562901493,0.6973645959862963,-1.4594310430384745,54.92912196489125,61.7479081849744,97.89123434980047,0.8648491527683897,8.0584778357695,E
76.86328781330042,0.20550768660153837,14.437417154168,24.351489355753976,93.23022546600804,435.4755645188699,5.706295620152533,13.558846563248792,A
101.73576930756954,0.12697117751854747,6.364034783806305,30.059096999149503,95.58564674006561,310.3680026255395,9.34168469684765,14.258514091083416,A
23.05065260911625,0.5424741217648333,3.004585117093183,49.461842318410206,82.98962462085653,192.98357125570814,3.999904944421515,9.624915027113373,D
73.34451164107955,0.15243708380565454,14.392610053431333,29.31888626055646,97.65193213623583,525.9711872717696,6.957958766135229,16.863419304992675,A
30.73749219833646,0.7963051440822461,-0.13388823018813278,53.025746610904484,51.95821457365088,116.64169800584992,2.366753232803356,10.844819701123079,E
18.680527207083657,0.6145974310650509,1.957117230764179,50.809269921588054,44.60513821015553,48.36078506796184,0.4329146826129886,7.279544029184999,E
32.68714264057481,0.41991315916329214,2.6565967584658083,39.61996575263752,92.49309004652227,359.3832794447775,6.577266736302352,11.188141162629242,C
59.39589595624613,0.24883652955143676,8.911673131362052,21.988393424222238,86.91554893757132,466.24390983122635,2.84564134399957,16.360438569247947,B
56.26774376305823,0.1372283237358617,7.979874433378656,20.409505093118028,97.133416769091,399.621397120893,8.637729606780496,15.07621551243533,A
48.20613425241698,0.5653653155589551,4.323244824741609,18.337850744898724,75.17853656785591,90.51529178541483,5.469203855153593,8.130107389699056,D
59.22300158264619,0.3274173082601123,8.91713712345798,45.94801810509541,83.63393437394129,405.5396246212454,8.315044887361942,9.31046303087794,B
50.20045158932461,0.3613056562703315,4.6837611151704825,17.421427154865572,66.28253386550136,272.31930659565046,6.9362401519626555,11.512378018156207,C
65.30680849027125,0.12539282870520563,6.296827604830275,19.116375450237765,95.52796443477821,562.6504425270532,9.228903071817182,17.850816866660644,A
57.87308800085889,0.327859231310795,8.311669259659553,60.240100071862315,69.0301840615302,262.77587395517867,11.540984714846774,11.922075996617833,C
8.738835663000627,0.8803949560849154,2.5737841864702413,55.6405120834451,46.61731135330221,76.89144729493329,1.8244918930400487,8.52366103478176,E
41.62509652336217,0.4895313445290387,6.613384136543391,21.63312053790357,91.65483842951716,239.6819604248326,3.288261094727421,10.382078577904382,C
85.2951474711409,0.12788643305566666,8.819309700726357,15.113956314112752,96.91194687508089,385.4083812166766,4.167121408112964,16.097008378994175,A
58.182603076553434,0.1528003666422308,6.485783528590972,17.18119862950797,92.99715927387889,446.13659235364395,0.7734082417491805,13.721953104725996,B
53.251891584008455,0.41567691586760097,3.3293170888379446,33.22504976733822,81.23455594724791,330.2184443920761,4.1233332635036914,14.095307438411467,C
77.12931172200236,0.07703931760544475,9.735765411182497,11.581844195360933,80.10926459033979,364.20102396612015,6.39031271190877,14.669718030022173,B
20.839701263793053,0.5152675444530932,3.8651920547921934,22.28645014955193,59.260958357497564,156.79768250994246,4.806784774130583,8.620290962898046,D
22.75515367169092,0.5849338331407735,4.210327517938464,59.346154816725196,84.36174735146452,82.15395147586119,4.537356347349077,14.640094218837373,D
41.120078768802934,0.7259922000973398,0.050305164387601575,43.717420752399605,62.43300649327625,205.89608202287883,2.9186331501883567,9.253320830832173,D
55.21410211555953,0.11220590501141506,8.58755087416085,38.56975835677042,91.11364526509843,401.14925589882284,1.762087695571978,15.565368951775655,B
27.442782819802815,0.4736514679710941,-2.317043386176732,72.26105817712889,38.54770643750146,32.563031778166945,0.9767005307435681,10.142022524781133,E
51.570103266954504,0.3418626980022078,6.9303032104206785,30.65922851431177,82.51098121070383,448.39854482147666,6.667458489385115,13.14152439820923,B
37.830966472597176,0.534041877904172,0.39208464895600637,71.99061142086016,83.03517245649599,133.67495267802582,4.023283696844286,10.758521418397303,D
64.54892450371982,0.34512836341036823,7.62971917844462,41.675153013400944,90.35515804144198,527.8661907827668,3.1694443883891354,13.676434396548165,B
37.89915363055693,0.31591585359110813,4.435188046947793,44.55985123861642,98.83067987985869,258.8880879014753,1.8626213600582942,11.09605775323918,C
12.79050232763499,0.5134272271620901,1.531100452266175,41.485621487438195,54.042708094029216,82.93359490843771,1.6918516680870146,9.195055626055195,E
86.58956156835126,0.15369743039759012,2.7094019101572044,14.19636910098798,99.91316018867367,472.68114477813907,8.537368662688475,15.788937818610556,A
59.62301964314877,0.32148528997187653,4.8498771820662165,19.33974028811041,91.968236133492,417.74829355085217,6.537966591817286,14.421684081606593,B
133.40801926718513,0.1552734666570736,7.052951015639065,28.26868754805106,99.4813551039799,571.0229110890177,10.748268545961206,13.994573905759236,A
39.399342227100185,0.57639489960057,3.7828550372527077,81.95470942107116,70.14694195049573,39.49613221658544,3.8530257969705994,9.698358668478441,D
22.541030391386162,0.49637450912109354,1.8218546014831287,29.67761975160618,94.38548793411073,192.6733681399684,4.235642873421693,11.041993481714574,D
34.23144306456903,0.35298688314960325,0.8615988623084365,64.39597727883385,71.92313583076515,98.18529836253487,3.84521545404253,10.806803862457972,D
47.07461294083898,0.41291036046584734,3.5242710075015182,31.72954608251552,69.49054351376968,296.65258346691775,9.374235003891595,13.116207060586156,C
61.0577962997753,0.35162517051118913,8.293698829416382,29.327998958090554,82.0453100937852,346.6811086161044,6.055687343841636,13.983094214558625,B
75.95280378165947,0.19196432509503603,9.016380825906094,28.125029954462153,87.09126904495021,406.1717698179996,0.414783011335464,14.598052863356413,B
60.705174578247764,0.2108249953992971,8.037205084776327,30.475779674152367,82.99599781683084,345.0905015484435,6.785163358931146,13.652360987235982,B
8.933662683339879,0.5641436561516628,1.2545556344619233,79.38658150167139,53.62495164826751,101.79068458022667,2.494257287162555,9.479845622421513,E
23.43796474301469,0.4877063990360654,0.12457218981206042,42.235658263177285,83.52230383008992,225.69788595654822,2.606171355408971,11.44129760242421,D
77.23105453761417,0.18904107704047524,15.039102322307857,28.38030005643855,91.39511737973133,541.8838442465945,12.450980192359395,13.174038235981486,A
57.55706858978882,0.15031083955586508,13.382942464108726,16.349551837855444,91.06335030553232,443.6651102354718,8.866656195781745,12.081866898477557,A
54.21000667689672,0.4018451424561839,4.7847345490081326,37.30736720057467,70.88377982113397,226.777949887213,7.5838620928061165,10.44057183593995,C
19.26002154753803,0.3355905124699054,3.4234619485915125,43.233236466934365,63.83738044784031,169.66780790043896,5.736054020961953,14.01037502123766,D
44.08167765553433,0.47500397493107716,4.989919645738327,55.74122948093021,70.72781023818794,327.20133718203135,7.768617340019792,14.838511017986896,C
37.59325428288653,0.4346080984938312,9.314982291775934,18.064641532932377,70.22410966672618,263.78325775923537,7.008984060511148,9.850388426686008,C
63.76353739105,0.22013572832089362,10.007086799342687,11.265392909256885,88.63807279504785,276.2989565637373,7.430069869258478,12.829209880597286,B
23.16787821118629,0.5403814210604937,0.09973949879141775,65.69386823492295,53.57306359162571,63.19123275635975,5.5542919173232175,7.617712444003851,E
56.41133641316726,0.46615412960131203,6.589953605355124,14.959003451761511,74.09483792715373,310.0603739177471,8.726569625282243,13.32797753890614,C
42.304622025435734,0.44784891621738315,2.3241741416193022,53.903390534644174,66.81340601822494,195.57364592160667,4.423345637739265,9.481643131793499,D
46.3289904536699,0.43495239997636664,5.843339794769084,17.874303014556084,89.69008824864655,389.49865214200565,3.542096011229436,13.930948865326311,B
92.46686048089438,0.0466884017750879,9.362013736537104,22.12320143120631,95.59184926278688,458.805102225636,4.477322815668881,14.376948911798303,A
47.583850800740294,0.34118385870553786,6.236981481534823,21.401662543975284,95.21218822570417,430.3849075449817,8.078862013180252,13.255424748924238,B
42.12965438578738,0.5688388749106073,3.0545662160322085,21.676720272834004,71.53867493218576,120.65298969664427,0.30283872929042754,9.939281839753527,D
40.47246158107805,0.4145423548384706,5.717981576567009,33.06276375842473,72.38732160728912,241.32286690188417,4.595984604376167,9.647827413634397,C
42.037780614603655,0.4527944613415439,5.675851568382037,42.038244217627586,80.28983960073187,294.9096515295758,6.240929388589201,14.028203290242015,C
37.527654037504206,0.402947929060111,5.125589594262537,7.468951718188762,53.83903228473173,104.23217077682108,1.1786551977061241,10.108282002183397,D
18.412614811631844,0.8432515341744786,1.939557973933729,66.6705501170441,56.83092685246717,104.07027966462498,1.2399472789626957,10.264907446363594,E
14.2438919855623,0.5079150619210999,3.1039912739517908,22.91332928533293,51.72127000321332,92.18790592865417,6.7154848501295055,7.922923832325501,D
62.512442994316785,0.3487199897457163,6.651989765236246,31.65176655686104,79.90726955727757,283.1799834270702,-0.6887189894509342,12.66157601799544,C
20.221746380004404,0.5920204160666593,2.282019433394212,48.7269029888385,59.213734018927816,125.8687718623618,-0.8448728993212749,9.358795869141154,D
62.81984651715657,0.41324483187951394,4.508584951130273,19.161606363274,80.02146936431794,245.51483005595475,3.6716726801454356,11.110343140695434,C
31.31909771255543,0.6499349934901963,3.111253751700115,59.45214727222792,66.96433714390115,215.33583958937564,-0.49339793491957185,10.572574471709212,D
81.6756410767528,0.2540933865116895,5.743964294423844,38.79633732243637,91.42927216790633,296.36565204257386,8.817641637980525,15.827169018843135,B
11.322868872887678,0.6189947827705671,0.8296621190729631,85.81905943277462,78.26429099907793,100.4420678883246,0.5242145803105773,6.022000967923086,E
89.00976760710167,0.09815237596823298,6.385037986236814,17.589250020171985,98.32327095848704,552.6491847011364,12.83568257708188,16.795806548656646,A
55.0872434558326,0.7536048074493562,3.3855227622332675,46.20267934983065,74.90528174094413,183.19079655044294,5.717908546975708,12.341032502994352,C
23.27477535726146,0.6610091809346348,-0.6854071814313736,35.522477305913945,69.46192593376449,131.0300403197402,4.859197855469255,9.228280596170798,D
52.46305061517591,0.5269081129474535,3.3850999098394703,43.270656821295454,66.49177621109763,168.76429698127123,3.051752477520994,10.139187410555905,C
19.479378849347746,0.7788325057226217,1.3177546025755165,24.688258739823226,41.012578761624766,137.82802078774984,0.9684137714171532,6.883432214239331,E
16.86961014216011,0.9720235333097343,2.1197329593932936,4.930670996370189,66.59432434130956,107.5693565672542,1.9034697977580086,11.121071798375997,E
69.14858493840282,0.174391051254743,11.948424995035065,29.08564734439804,95.49957640434927,474.7065778938144,8.582788936319822,13.05867349731803,A
41.54877758082537,0.32335188207386995,5.9306337038092805,28.55447025099604,76.93367232758976,283.41768284600073,2.237614013289872,11.656627978414434,C
36.17993587559027,0.3728403401605325,5.056327794903676,26.02404042860222,76.72757721760344,226.54337525797445,2.6293383760905398,8.286831583206386,C
75.83812471865662,0.3182681215433823,10.060379450213484,22.05849864061897,87.136100417853,352.1822599352828,6.78525483597631,15.011300667000757,B
30.09881290359579,0.38788037297327876,2.758204561299422,49.33108055249662,82.66340329291282,117.48578777947625,0.6276739942185579,7.682811625770638,D
38.791779468825,0.3214928235051055,6.932915952360647,59.81419493236456,68.59316880748517,291.9620276330272,5.936005474369917,15.256745521891125,C
75.68264597159884,0.11323356927953379,7.850067140070054,4.957645130947974,89.3147309377752,280.8822019872862,5.902484519737201,17.56045499028008,B
