日期,开盘价,最高价,最低价,收盘价,成交量
2023-03-30,73.33164984214186,73.72269428963716,71.92109204142793,72.98827138381363,2318121.655095987
2023-03-31,71.26038411144312,73.11241372658401,69.74877763022509,71.08175578292611,2762412.4562366987
2023-04-03,72.01270518516998,73.04632920291695,69.855755423378,71.89658357646186,4427800.519477552
2023-04-04,75.07046020663289,76.12480686822448,73.40990874113032,74.70933897627218,3736836.3007539464
2023-04-05,75.67877258655497,76.64284079563643,74.1922677318533,75.41447375853481,4529764.765390327
2023-04-06,75.46214327284854,76.20329868655553,75.79406698740205,75.90866538772605,1814044.4333275459
2023-04-07,75.77339396813319,76.85446124001457,75.85419119662325,75.99761574231535,4493444.471365752
2023-04-10,73.16948355964237,73.940026172812,73.30641200054288,73.7207523929936,1239049.0967135378
2023-04-11,75.26125049326595,77.23957323057618,75.74869372127965,75.82255422670106,4554397.1217486095
2023-04-12,75.24100527424473,75.98194925939704,73.3047669377168,74.9767934326789,2316295.1178429117
2023-04-13,76.35661860003086,77.58232703704608,74.1677556137586,75.81288840219726,2258350.5336562656
2023-04-14,74.23381050250654,74.03959079659704,73.25288141888734,73.55310216221605,3048354.3067946555
2023-04-17,72.09481183859005,72.26524189917903,70.10654385104581,71.91022244313174,4762760.750892927
2023-04-18,73.6100939253712,74.98112731378221,73.73412976881245,74.07811751116498,1191125.4587256215
2023-04-19,73.0581626643392,75.6859358872565,72.97360493149944,73.63895257452454,2408923.900282981
2023-04-20,76.36138738911549,77.50390779486038,75.31974364616937,75.88656368560295,4426287.954733343
2023-04-21,75.96319292241613,76.79691112400403,74.99661446187851,75.84372922506077,2584217.909741867
2023-04-24,73.34688089553097,74.30929636864764,72.61473240540724,73.17377366841055,1796627.590388268
2023-04-25,74.98528410484901,74.75391832203184,73.4717700237716,74.56553667083921,2699176.725325647
2023-04-26,74.06461454564955,75.94352976941569,72.86315092829659,73.76472078672984,2542210.0059666773
2023-04-27,75.37843659614356,76.37453693534636,72.66141045408096,74.87756818348831,4661664.805866813
2023-04-28,74.32469215999794,75.63236104850185,74.86446708665484,74.99028507483416,4047737.502972388
2023-05-01,73.14431504075448,74.06312859795435,72.47354828276777,72.78400417956476,3020462.222976025
2023-05-02,73.60954123976406,73.33670196005764,72.98077641256118,73.09661823856563,4953482.266886285
2023-05-03,76.12830141557043,78.67062436158362,75.01985697219631,76.45532370673799,2861110.1251036935
2023-05-04,77.50723627860435,77.69540715648075,77.16374163202117,77.29013251025151,1232951.323281101
2023-05-05,76.991286836161,78.78087699082027,75.33934786228828,77.27851242132355,2049097.2872599396
2023-05-08,79.76146848481575,79.61953387929275,77.82365948941813,79.03753044263668,2744281.9208772504
2023-05-09,78.70926215013908,81.1609799611684,78.19452515583603,79.45065823588604,1627610.4965844804
2023-05-10,79.99158545354385,81.72533869318522,78.51859596061746,79.86413372653793,4790260.505296173
2023-05-11,77.69586873870384,79.7977721438772,77.81675539769057,78.2175744111943,4067395.591271092
2023-05-12,78.99675230516435,80.11302410650256,78.19634864484603,78.66287527455253,2073148.8017110906
2023-05-15,79.86812946204653,82.54157510642398,79.62034370616186,80.38922806050418,3363218.1340716635
2023-05-16,78.71648155461716,79.32195644345506,77.72629664621886,79.13529201143288,3885796.628438288
2023-05-17,81.49456012835117,82.31285981949392,80.98997461399934,81.50373612697388,4765115.715627192
2023-05-18,82.1114286956906,82.04236507778943,81.15157358674364,81.4357805367522,4526541.396701643
2023-05-19,79.62092634531865,82.45634352765643,77.75197372174465,80.08265994335527,3060768.9045528546
2023-05-22,81.19643633816302,82.73361438999072,81.72437623462676,81.77830530150423,4098610.4791720705
2023-05-23,81.8135007906905,83.18079112501437,79.43193562577824,81.39192831601505,3248579.01531034
2023-05-24,82.72143809261526,84.41963558637111,80.76481533911307,82.72041313320301,3210815.56018216
2023-05-25,82.99938568378994,82.84517585556097,81.58739849664157,82.32141105374609,1458967.8333527676
2023-05-26,81.72352516774036,82.89535740749118,81.97035118983939,82.30523460330743,1504550.6320646084
2023-05-29,83.44771105686911,83.90700021137846,82.84136243042022,83.20487282126797,3118134.4600898298
2023-05-30,83.32654084474275,84.80735150600856,82.02129589238905,83.77409701122272,2075446.1799160265
2023-05-31,80.02385331887864,81.14343390880711,79.02313484678226,80.57699760122226,1084147.6098418746
2023-06-01,79.1583455042511,78.91550437379695,77.01697634993963,78.86900758554211,3891356.815600849
2023-06-02,80.57983912824439,82.55100447014757,78.16711553634637,80.42913966067047,1129946.3867606597
2023-06-05,80.7063628630209,82.62319540833309,78.63033128793565,80.29712461940956,3381107.3644162184
2023-06-06,79.23682543788442,80.3549866744566,79.16803949346367,79.53993211257192,3156775.1765092574
2023-06-07,77.40462995414475,78.27213733945453,76.91936212424015,77.48525854728501,4875258.762311218
2023-06-08,75.76228607888282,75.92194031227893,73.98796958244218,75.90579102252627,2936852.557390567
2023-06-09,73.6771144451438,74.45977780115243,72.51243232415065,72.97062819933745,1254405.7455111896
2023-06-12,72.59294315790139,74.7009605506109,72.73722961164482,72.89582683940601,3206751.871225847
2023-06-13,71.80474372252908,72.41773628806266,70.57941197445457,72.10061980831267,4364384.682464406
2023-06-14,70.58499649300528,71.13001772398935,69.9360733941403,70.79092984389493,4987397.13712576
2023-06-15,70.85669536985056,72.44258876530024,68.81206839112313,70.7652750113183,2721372.69475629
2023-06-16,71.00014877563743,72.67283900693926,69.96166081509321,71.35360206255243,2281194.96998697
2023-06-19,75.09720050482606,74.57883080954484,74.27656791248714,74.47859626874647,4626613.187807996
2023-06-20,71.9935702920977,73.68345364402316,70.27571523041229,72.33254146399618,1764968.5163044855
2023-06-21,74.69004995348246,74.79017976367047,73.52862457880322,74.10342393436852,3461715.6601317064
2023-06-22,75.03552417113063,76.47200990783617,74.87019467545906,75.63535021976988,2622857.696723791
2023-06-23,74.77385385568638,76.26173253437699,73.64090862092817,74.54044877372444,1164329.4598222212
2023-06-26,75.52875127104966,76.74156483398455,74.80380276777309,74.91893285646113,2389153.897222791
2023-06-27,73.81831818424206,75.20314948025012,73.20373575318581,74.31062692226163,2060914.0900106984
2023-06-28,75.36105920980889,76.78321962784364,74.38552193927684,74.66173712216582,3744364.6157739474
2023-06-29,76.95398020617723,77.96581767135484,76.10000385776293,77.02656486407987,4795161.990767673
2023-06-30,78.73889796750919,79.85029388432412,77.22208192870384,78.04319732433915,2072188.749514551
2023-07-03,79.19909050390186,80.06562553396836,77.09022162550626,78.9199977549755,4245863.756606727
2023-07-04,78.0111924434461,80.43089034916264,76.43481718959424,78.32199468591368,1221439.267753638
2023-07-05,75.63308890140384,78.1801636992033,75.75726314908843,76.10753945908722,3152484.0401592525
2023-07-06,75.5689092671284,76.06566955417952,75.03243782332409,75.86670878899893,1282200.2548395784
2023-07-07,77.16431986275407,79.98327197664489,76.9261859496316,77.79756495351077,4736131.964522557
2023-07-10,74.99479019003596,77.40343138569544,75.1896894963761,75.53278306283426,4065405.1222295607
2023-07-11,73.44426151404261,75.78701051253756,72.25632232610077,74.02959808823319,3631799.6448183693
2023-07-12,74.1765471629408,74.73881661391775,72.71481742234951,74.29103924726383,4295585.526498657
2023-07-13,73.34625224881566,74.67637212970811,72.49875723429585,72.91520906680667,3590079.1822806527
2023-07-14,71.32512172818925,73.67260047446092,71.05002130734572,71.84038459593978,4875777.588697165
2023-07-17,70.7783912969035,71.92413683738222,71.07926102188935,71.30559573175356,3855831.791459086
2023-07-18,69.65308068842324,71.43799061167806,68.14490589917209,69.45384684257189,4698634.438328987
2023-07-19,67.76902732589713,68.2839473609972,67.93369921214315,68.18196048505021,3068527.568042552
2023-07-20,68.66009842942262,69.52843282058585,67.16983768607558,69.21714410902733,1468257.6519274507
2023-07-21,67.04847451575121,68.58679010559496,65.91737761150749,67.49821705536286,3112710.8856920684
2023-07-24,65.99524280412939,66.57106471865976,64.67453356151556,65.44065758045616,1507491.3122523732
2023-07-25,65.10179265143564,65.93786291208436,63.56315165691909,64.68589950839726,3369973.91670562
2023-07-26,65.51370614122463,65.7389302488916,63.90907672459599,65.70548130462181,2929972.242110652
2023-07-27,65.71685809163083,67.40017974841557,64.4236772418399,65.51269332874743,3490301.5913311266
2023-07-28,65.02016998999575,65.05864165715492,64.63160861750866,64.97173268788934,1040187.9242193263
2023-07-31,65.32505771949153,65.37383777173815,64.35491681777779,65.09446154832072,1779361.9666214564
2023-08-01,63.153740964518114,62.95030893119865,61.33223578857622,62.923853507764896,2965321.7276485236
2023-08-02,63.77688403145503,64.69488931123058,62.383689011870274,63.613100634353515,4802014.246356539
2023-08-03,63.86676943611471,65.96156204177815,62.91429084003216,64.1669406280758,2534436.1614206336
2023-08-04,63.12010420430101,64.98025343201502,62.05078863212575,63.70747897947957,2697488.104214539
2023-08-07,65.00936886389623,66.6730320958186,63.32214226753181,65.06719175822992,3858784.356026489
2023-08-08,64.17794381443137,63.7053718898432,61.92282776421345,63.67999947896352,3415171.029144472
2023-08-09,65.2886163962476,66.25814407599161,65.01247544217888,65.19799475831537,2195704.600393333
2023-08-10,65.90039319617054,66.36775368797579,64.39655292566222,65.46519232671668,2643265.5822697114
2023-08-11,65.731088166587,66.0654318540494,63.64506401221048,65.09108096831334,1870799.1954289298
2023-08-14,64.69213630766961,65.27140995739136,63.65134549264331,65.13031193878213,4864085.836520834
2023-08-15,65.30528600293049,66.39155509916735,63.87164966653956,65.05576119703147,1522537.5262294388
2023-08-16,66.96233080858536,67.7371122977773,66.39582941942204,66.72971958262424,2487347.1382656777
2023-08-17,66.00101840678032,66.8741046898271,63.80958617743015,65.37349114304169,1103355.8888800447
2023-08-18,65.07442491126338,65.3867877367395,63.0561972707474,64.44850013193886,1887117.9677341855
2023-08-21,66.10994139715824,66.15919958304163,65.69383579159091,65.86403327128552,4121884.55352062
2023-08-22,64.81525034461183,66.4163216966771,64.24280997161945,65.14931676724358,1804700.9291555178
2023-08-23,66.79617632656958,66.74308804991044,66.05313459570321,66.39969598881841,1320253.6101158625
2023-08-24,68.22361270877195,70.56373985221934,68.06786940225557,68.76405813800504,2897812.7193780933
2023-08-25,68.66527297990231,69.5378820952711,68.24490076279241,68.28193912391089,1039876.9389380739
2023-08-28,69.85649014735876,69.61482685050184,68.45591395056279,69.28805630444668,1339064.6177053326
2023-08-29,67.616539211254,69.73204361772976,66.65731620831181,67.77535938680802,4230503.4782519005
2023-08-30,69.05495678295878,69.94607938873361,67.59479399077823,68.87500664675358,4085893.3794384254
2023-08-31,69.12273699370766,69.37082633718887,67.84165358637333,69.21944662224365,4660555.281619584
2023-09-01,69.86027215976345,71.26269427599068,68.19244505898736,69.9473355313739,4418061.743642998
2023-09-04,68.85696455945835,69.64413089687483,68.6723263501265,69.1191044458927,3732702.2529592724
2023-09-05,67.2783437070646,68.54114534747684,66.68556395188605,66.92747025952798,1209331.4292026514
2023-09-06,68.26247778320209,69.33245081340415,65.94337754788707,67.6721377723353,4131394.47194663
2023-09-07,65.57423565078169,66.91023253919285,64.69584767287616,65.00124852798128,4382043.243362242
2023-09-08,64.2340759594547,65.62805918849025,62.763931670532656,64.65461376778401,4196328.583087818
2023-09-11,66.44337168683664,66.8492114094687,64.28215269457664,65.94909162112394,3033916.141232104
2023-09-12,66.58360990201463,67.76688389703267,65.27314677942024,66.26892338200636,1931607.3545979266
2023-09-13,68.63018157737947,69.24522271806767,66.94043107837447,68.97112321922295,4381319.902754907
2023-09-14,69.86034111799398,71.62644958583515,70.26434725704377,70.47021201942374,3908651.238960554
2023-09-15,69.30113437318569,70.76515591494906,68.9911731566765,69.62419444121238,4923044.697555406
2023-09-18,70.30681691611055,69.91910937419141,68.3967966441968,69.73193535372013,1622770.3910237318
2023-09-19,69.92134827247428,70.6100535296587,69.00336417594009,69.73560237014,1902658.3322082204
2023-09-20,67.93007011650194,69.3623237034752,65.74746208128772,67.63106686545983,1847192.599526011
2023-09-21,66.11467153165812,68.14377209341147,66.30655392829549,66.43735463911091,4170159.070485347
2023-09-22,66.05068586692576,65.9579196152801,64.6782222990738,65.76213718724242,1747629.1858004727
2023-09-25,62.60451837646185,63.37299152728647,62.08068220981491,63.20098206079392,1266639.3192932243
2023-09-26,63.166432082746745,63.82338644153616,62.08432869277458,63.32433594244918,4994243.226342514
2023-09-27,63.23260889067792,64.72793145867527,62.5889484455387,63.07271533327493,1099268.8457805966
2023-09-28,60.62620087837179,61.294493735794084,60.39058123649292,61.05837625958655,4340976.240635462
2023-09-29,62.01361429723222,62.946463761756746,60.05605750371257,61.61557328895364,2461467.3662026115
2023-10-02,62.235068374426014,62.75652012460892,62.20072498398657,62.566632360712624,4366461.83903126
2023-10-03,63.105869859503024,64.09038444730528,61.353603516482906,62.91425679875383,3218481.96484458
2023-10-04,62.451707354825025,63.2387219084575,61.51417799736881,62.57034430342523,4606524.917945441
2023-10-05,63.49996185032476,64.87821929787928,61.929037764788184,63.37822040706737,4704771.945658507
2023-10-06,63.80571178205755,64.76147698480308,62.93383786946878,64.31061369941357,1036392.7251231039
2023-10-09,64.14614738085288,66.01402806313598,64.36872967973925,64.77195745223683,1301648.7039711531
2023-10-10,64.29863686108514,64.22715566757587,62.68792546767098,63.77622738013671,2001434.918283422
2023-10-11,63.89840997291612,65.56856328042797,62.523094976921826,64.19417821838346,3677261.6654540068
2023-10-12,66.23409269186068,67.53830201038761,64.96014261159544,65.81331264129622,4553088.786046024
2023-10-13,65.74785335323618,65.34535726040465,63.21003629450873,65.09772201229825,2839767.805175851
2023-10-16,67.56298336232119,69.7218681003882,67.03326743692018,67.9551781678483,3427892.465097062
2023-10-17,66.99567571813863,68.51045014046377,67.02347657836056,67.31181137362812,1753999.4111822445
2023-10-18,67.64245154749304,67.67994666924898,66.63513836349333,67.42284215239974,4219867.335526741
2023-10-19,67.20852261794535,67.44273374492107,64.68747331418479,66.58865068710118,4869312.445413879
2023-10-20,67.51038695271914,67.27668693792384,66.31138807286275,66.95358175360096,2074395.7316583898
2023-10-23,64.72921495784719,66.08540343108659,63.039850138930674,64.72549256879446,2979303.806402185
2023-10-24,64.46478822103522,65.545533211734,62.39224719019176,64.08653630433659,1344464.4420254952
2023-10-25,62.30739552793304,62.96384956311973,62.10526119824543,62.76464114424278,3236546.625851874
2023-10-26,63.59927717790742,63.954296576783484,62.84037547651692,62.997726772324235,3011133.7673867224
2023-10-27,64.9249375275189,65.89960803142205,62.92925317337223,64.32752365458822,1577745.9366203104
2023-10-30,64.79053809309308,67.06118802087455,64.61964088848197,65.22923213039768,2768264.8524723
2023-10-31,62.019876445157145,63.22897127419013,60.80710163922112,62.2696735760655,2336418.6083462527
2023-11-01,64.41115762197343,66.78145982710245,64.06814685263096,64.93039953727076,3087323.501220757
2023-11-02,65.08183097939023,66.43104029811141,64.42852751545202,65.38033457462093,3342617.3417151966
2023-11-03,64.84441399577402,65.19924397255262,62.93343792589197,64.43722769290522,1033982.3144288381
2023-11-06,64.54724524917428,66.35119861631858,63.96249500542311,64.70471633158134,4044023.9317982215
2023-11-07,64.46302215694612,65.95937842264112,64.13401744231552,64.99809037954391,3852057.167446963
2023-11-08,63.998550699908115,65.11003704085638,63.47658104150994,64.20113671297787,2465145.544826089
2023-11-09,65.14143738774135,65.46931049806021,63.80923070779409,64.52025785073546,1211743.742275273
2023-11-10,63.97037708021463,65.4257588039937,62.798149259330124,63.80488813444691,4019730.1591402013
2023-11-13,63.248054968379066,64.93549811328323,61.817058890920364,63.35428623636247,4820700.641912529
2023-11-14,62.13599265786774,63.31041783735785,61.874281460103134,62.553174146595495,1960606.3840880566
2023-11-15,61.438711821717995,61.45547274465112,59.890082411709564,60.847063215354794,2294098.4549481515
2023-11-16,61.477838729389106,61.98734730186639,59.85669352274966,61.08585202732986,1735251.5579272597
2023-11-17,61.59657334101635,62.93003086013662,61.36687805722478,61.866960040962596,3307744.4933793587
2023-11-20,62.031860871255724,63.017257728101626,62.04893881445887,62.569875837805945,1619365.5785898198
2023-11-21,63.103448012532716,65.18451003096371,61.88516643395757,63.668023501186944,2424775.773845518
2023-11-22,63.6594542292598,65.08266710040925,62.754116423690206,64.14648235595335,3788052.0557370516
2023-11-23,63.63278425789734,64.1668184465255,62.43009659102644,63.53015943800522,3240463.9320373936
2023-11-24,65.22525443357797,64.8779315490912,63.4140309359083,64.67068594245016,2545850.257311741
2023-11-27,62.9973421782712,63.452873264198544,62.946068335052104,63.001445553134616,2680998.4072301676
2023-11-28,62.36347316911166,63.70255721132346,60.790107880343236,61.93864162243392,3248443.530492918
2023-11-29,60.75062611942546,61.373098145325656,59.88685022540519,60.81644578841995,1023458.9115486452
2023-11-30,62.466121710120056,62.52174112872049,61.188138952874716,62.206616178664774,1314039.4738144395
2023-12-01,63.74838616661633,64.33106815984685,62.769912868984186,63.45412055411652,4525032.271052047
2023-12-04,63.7214448554421,64.73057744829103,63.98291084377433,64.13968214083683,1311515.956365163
2023-12-05,65.41308387390755,65.66434325033649,65.21469144660884,65.59515495624596,3827214.3848420205
2023-12-06,64.69335295578387,65.14163165357795,62.67603595869481,64.5161887189294,4680152.6564362105
2023-12-07,64.47418699826287,66.09410429634886,64.23519760223567,65.03256097839248,2082734.4172069244
2023-12-08,64.75504136499208,66.00961968007886,64.0257385880517,64.93485873194537,2481965.748238057
2023-12-11,66.15615837427931,66.81731129262698,66.00560686031065,66.11014641805693,3275685.623378865
2023-12-12,66.6792171225758,66.9099439899653,65.94955483103759,66.0239629714893,4526835.878554339
2023-12-13,65.54975254782195,67.4828073001687,64.17210525424471,65.58315593449453,4767622.349041681
2023-12-14,66.78231530972903,67.11408426279434,65.29154242066512,66.36282691239164,3958252.992445072
2023-12-15,67.51169683406359,68.1272581361237,66.5718368208079,67.60354668337013,1346479.0434187762
