均值,标准差,最大值,最小值,峰峰值,均方根,偏度,峰度,波形指数,峰值指数,状态
0.0023158543269627342,1.452089459219447,2.0499684844839328,-2.173526771858902,4.223495256342835,1.4520913059299991,-0.005205075855802646,1.5077650794818012,1.1138148276472994,1.4968251395990373,不平衡
0.04484748883882765,1.4552784694615322,2.1726410528209996,-2.3473704848769485,4.520011537697949,1.4559693406570922,-0.09025227932926548,1.5855257279193933,1.1202427250064881,1.6122389525430083,不平衡
0.006533052744436257,0.717704957065216,1.208720614992181,-1.0393749061759388,2.2480955211681195,0.7177346906581463,0.09800174754596451,1.6374449244063467,1.1328510654246722,1.6840771813821678,正常
-0.03293296880777158,0.740999464463751,1.2027286911505577,-1.3792701753235068,2.5819988664740645,0.7417309396068492,-0.08250962159060297,1.6697089131892313,1.1455498762496545,1.8595289767319525,正常
-0.0017064733864738909,0.7206553758558067,1.2306001026066598,-1.093971204825578,2.3245713074322376,0.7206573962718296,0.08637547474515672,1.6327123100269683,1.1215730164749393,1.7076076771044764,正常
0.03261815186993493,1.8015861184512163,3.2089554567820313,-2.6957831554671077,5.9047386122491385,1.8018813740164834,0.061586392067191076,1.5919686831211386,1.1222086108443723,1.7808916296476391,轴承故障
0.04037613180263145,1.0602084090931914,1.8403985924765562,-1.665593216258627,3.5059918087351836,1.0609769567390515,-0.012306021078700387,1.627119265199684,1.1083290360629574,1.7346263560328594,磨损
-0.0029619636453125948,0.7347654017218898,1.372376760776471,-1.1548801309337748,2.5272568917102456,0.7347713717859224,0.0865163148039798,1.7152306559268562,1.1337165835968535,1.8677602493603147,正常
-0.06372365340362175,1.7795416665199182,2.7693826684380056,-2.869860224072063,5.639242892510069,1.7806822419745731,0.009387256414200818,1.561217659994243,1.112057959188198,1.6116633031217011,轴承故障
-0.006946760508061154,0.7083002157063111,1.12257330321143,-1.2261520219199966,2.3487253251314266,0.7083342805845014,-0.10716139837032579,1.719840516286849,1.1413141926176509,1.7310358334416627,正常
0.022228798268013352,1.7912893414636957,3.2286432901089506,-2.7539351705926762,5.982578460701626,1.7914272590071527,0.011420526906764747,1.6246013210494246,1.1205967515250204,1.8022742892268515,轴承故障
0.03121209714438546,0.7198945173625669,1.155324530015101,-1.0348622958501597,2.1901868258652604,0.720570823123469,-0.031860318233698844,1.529832226716817,1.115168340470613,1.6033462538030114,正常
0.030143211504770454,1.3881394619445342,2.1151446713071342,-2.077777494466715,4.192922165773849,1.388466700719712,-0.02164845198901583,1.5048732984949527,1.1110406468872862,1.5233672295190168,不平衡
-0.006446383294761595,0.7288728160453603,1.1104739877817678,-1.193440488740881,2.3039144765226487,0.7289013224212704,-0.13669676374206316,1.6024904231726531,1.1215223990854775,1.6373142040856354,正常
0.04494849215000038,1.4217387798571248,2.193145681213232,-2.177971794495681,4.371117475708913,1.4224491291769223,-0.06535618571099701,1.5282782112141615,1.1133930242087935,1.5418095706017128,不平衡
0.0059787440048431765,0.7141137626046626,1.1041231099466389,-1.2818330864094465,2.3859561963560854,0.7141387899570111,-0.1595567181439313,1.7223382198536341,1.1367497000456057,1.794935528298519,正常
0.020376037628182585,1.4425525733505498,2.1348999038348984,-2.2793769665836527,4.414276870418551,1.4426964718157866,0.007733721593743277,1.4511327379182482,1.0897282334827518,1.5799421506568327,不平衡
0.010238115936746377,1.411478564843779,2.161124095994212,-2.042940379357632,4.204064475351844,1.411515695283403,-0.025380594554524315,1.4906939901683003,1.1112610252809514,1.531066287865256,不平衡
-0.008814144993435576,0.6958591987088418,1.2064066280326826,-1.1165512469197243,2.322957874952407,0.6959150189352696,0.07846722308684716,1.657259793095889,1.12454212435852,1.7335545217936168,正常
-0.05609881240335365,1.027780763387233,1.7046826803857604,-1.735768937049095,3.4404516174348556,1.0293106306367916,-0.020067787119729272,1.5921912580454016,1.1293653791311602,1.6863412124740351,磨损
0.012329807847891625,1.4641488771321975,2.18245194550552,-2.2270965384947874,4.409548484000307,1.4642007917526343,-0.008924025254607297,1.5447340991247684,1.1049370604963005,1.521032190999481,不平衡
0.000768406877273613,1.0643471839657788,1.890177367170634,-1.918794430415756,3.80897179758639,1.0643474613419306,-0.04972233551414314,1.7817721482655804,1.1562962567187456,1.8027895024208154,磨损
-0.022526500881684508,0.7028903470669542,1.1221530906263357,-1.1547421571247602,2.2768952477510958,0.703251223420106,0.09771303784607337,1.5870994114854073,1.1168198882023357,1.6420051874843926,正常
0.03029453190427951,1.0582180933185288,1.8130893810098465,-1.658918149121604,3.4720075301314504,1.0586516384958755,-0.07946046770859327,1.6819221013872974,1.138245059057558,1.7126402254613298,磨损
0.029267775666856156,1.4770687851868949,2.1395797422464016,-2.16464215704057,4.304221899286972,1.4773587238264019,0.004250696280920423,1.486501381941987,1.1047966119885924,1.4652109348821951,不平衡
0.0021572822648098767,1.0541705698257613,1.635248061033936,-1.9968070675790943,3.6320551286130303,1.0541727771829152,-0.09300048327226394,1.7273564974965787,1.135019568974386,1.894193352939523,磨损
0.04111878813984696,0.7179860064459004,1.2349789516501817,-1.077071611240042,2.3120505628902235,0.7191624713444258,0.03104504621814078,1.560576605397825,1.1094892657897057,1.717246103192436,正常
0.11627684598038009,1.0966702877726537,2.0806086686926832,-1.5330724230177202,3.6136810917104034,1.1028173126109782,-0.013155247976899771,1.6145949527644747,1.1234482564804373,1.8866304008032568,磨损
-0.08537758573158233,1.7473991181628483,2.66762864859718,-2.590407101431442,5.258035750028622,1.7494836410500254,-0.03746920516731853,1.5362430053940253,1.1224444020479551,1.5248091413096099,轴承故障
0.019763363859339668,1.3902550979914585,2.0862532639928975,-2.076522635598768,4.162775899591665,1.390395565313079,-0.07677542676818745,1.5495857496576326,1.1104087272755983,1.5004746245526774,不平衡
0.0164437616723455,1.1007900768199528,1.8628539505351367,-1.7578590818806101,3.620713032415747,1.1009128896162559,0.008616929410563877,1.5909689926592323,1.122274427352711,1.6920993186075421,磨损
0.049530766924974615,1.1123261989184592,1.8104027938744662,-1.6882699901553295,3.4986727840297958,1.113428430422254,-0.05496912536228643,1.5733705942782703,1.1202619319804368,1.625971408890014,磨损
0.01942806181678208,0.7096497024297918,1.5338157497700184,-1.1043575838916193,2.638173333661638,0.7099155933944885,0.13902692584431636,1.7970771072830727,1.1371558927525418,2.1605607255645194,正常
0.0038225313885545853,1.7780125521149268,2.961873403910526,-2.91814161796338,5.880015021873906,1.7780166611211639,-0.001682912499038694,1.6600000320267931,1.1362237673903959,1.665829948902883,轴承故障
-0.020802597643332376,0.7142811758968266,1.2988413308545295,-1.1896382240351422,2.488479554889672,0.7145840372617231,0.05603389580355413,1.6847646921357275,1.1235298535101799,1.8176187305413523,正常
0.01955118114515267,0.7266982791538253,1.2337185032868008,-1.2129298444111911,2.446648347697992,0.726961235286519,0.03832766222196917,1.7117948773807468,1.154720574812774,1.6970898078641612,正常
0.07089620246884427,1.5046893556762235,2.62770459912502,-2.1872070873096767,4.814911686434696,1.5063586321357316,-0.001770561570583471,1.5343283006010118,1.1109155439694023,1.7444083652410123,不平衡
0.020042415232484904,1.8318098440968011,2.7696833637744116,-2.7506947571501987,5.52037812092461,1.8319194860414303,0.0366674377504221,1.590908076518531,1.1214060726945068,1.5119023432673846,轴承故障
0.0601932171370655,1.4406741571643376,2.105580975171522,-2.0138952794238008,4.119476254595323,1.4419310838283792,-0.049381401450860805,1.5055638108236256,1.1048417162637398,1.460250769707456,不平衡
-0.001367939616745985,1.7852001892498803,2.9233666887129885,-2.7725727960565507,5.695939484769539,1.7852007133531524,-0.01596983680725108,1.5792557205674425,1.127363473557511,1.6375563076368354,轴承故障
0.02925406963211651,1.4455895221720922,2.441837847002063,-2.2642337972914355,4.706071644293498,1.445885495882637,-0.049396220465576415,1.565684347190194,1.1068711604831214,1.6888182734985995,不平衡
0.028277380775576084,1.157643770611316,2.157719539076473,-1.8336824481784268,3.9914019872549,1.157989080215661,-0.025042348438138837,1.749595586569218,1.1373550241081258,1.8633332349630547,磨损
-0.003207616800104767,0.6836042049593918,1.130593696256382,-1.120796387594731,2.2513900838511134,0.6836117303292114,-0.16895994664102015,1.5916767200680682,1.1182780762006332,1.6538535632595557,正常
0.02882316535982792,0.7114978315807022,1.161679708993356,-1.0487606750034062,2.210440383996762,0.7120814133267356,-0.02534743804243338,1.5775080423721553,1.1256622902877846,1.6313860846374675,正常
0.003672013577332135,0.7477799409849559,1.1866632178491936,-1.2765849202561423,2.463248138105336,0.7477889567405875,-0.060747034353599,1.5778095058467514,1.114285210500467,1.7071459916307412,正常
0.07720123878097393,1.4195418908061994,2.1765971889928255,-2.0224013292177605,4.198998518210586,1.4216396206574142,-0.021044587294726805,1.5492482201265316,1.1173648666340443,1.5310470791698874,不平衡
-0.00903223112907221,1.6603302623857508,3.0630410264332104,-2.7853044494910613,5.848345475924272,1.6603548299665059,0.01672104911004093,1.6421323710159386,1.1207686335450884,1.8448111036064019,轴承故障
0.02579390946401701,1.463099515862924,2.105499263127383,-2.232667715972351,4.338166979099734,1.4633268667948935,-0.06763879300999909,1.526563588375082,1.1011086843966127,1.5257477782185194,不平衡
-0.001359134402400267,0.6808544528237962,1.1178167249872757,-1.096670965493797,2.2144876904810724,0.6808558093872114,-0.02628213048176525,1.6139585068822633,1.1163201812831967,1.6417818713027694,正常
-0.0563327870263199,1.843080554602679,2.9620129230437477,-3.1144667234572045,6.076479646500952,1.8439412446302814,-0.05892043872992188,1.6337661502888647,1.132699319800303,1.6890270947395434,轴承故障
-0.03331851431110337,0.6901891396533809,1.0972155441128943,-1.2684424259486022,2.3656579700614966,0.6909928884520978,-0.016476378775625584,1.6995158731523121,1.1324101360556114,1.835680868737287,正常
0.013682416623826328,0.7543804980411286,1.1866003042944393,-1.1472316795005795,2.3338319837950188,0.7545045688062129,-0.06652596321206145,1.6219060315209384,1.1263300213099208,1.5726880302588826,正常
8.984177838783136e-05,1.7895755860260971,3.0209891296735867,-2.8333447120696156,5.854333841743202,1.7895755882812532,0.012286822939704211,1.727786107424589,1.1579686740000164,1.6881036762499644,轴承故障
-0.004386240049146812,1.0816042887772501,1.8330712759849297,-1.8234695457637502,3.65654082174868,1.0816131825209554,0.01329389251787767,1.6386361495923811,1.1231310186425458,1.6947567812949984,磨损
0.05315497941684039,1.10391626192189,1.9816998298484152,-1.746450622771485,3.7281504526199,1.105195261106563,-0.062018723142730305,1.6211220289450257,1.1055066200743944,1.7930766620234648,磨损
-0.03660106676068993,1.8466100804656207,2.836222852690875,-3.034434357638994,5.870657210329869,1.8469727738559838,-0.02677594930828466,1.678227666341839,1.1365290763992182,1.642923166181609,轴承故障
0.011187585328293084,0.7522875906783721,1.3026775450338377,-1.2258092874097037,2.5284868324435417,0.7523707737240648,-0.025528319259049283,1.622098437323077,1.122438351177895,1.731430287240872,正常
0.023124514148050473,1.106968170504121,1.6424072933185854,-1.9760132866883773,3.618420580006963,1.1072096791772659,-0.18314540966755175,1.7015817619678593,1.1319656535897344,1.7846784793086574,磨损
0.02516610652961954,1.4401245045508166,2.190040437079264,-2.0281045736162944,4.218145010695558,1.4403443760176229,0.05104072924855597,1.4909464976321942,1.1218422181929422,1.5204977874683065,不平衡
0.0019219514073578884,0.7136996868242912,1.1865892953637767,-1.0886967054241257,2.2752860007879026,0.7137022746708207,0.020967298317628603,1.6132305933119386,1.1332566018356383,1.6625830368059373,正常
-0.02780716103555124,1.817101485261332,2.988243235659712,-2.8685822690148375,5.85682550467455,1.8173142397350537,0.004278880952017739,1.6505072731701345,1.1453358803050184,1.6443183958823413,轴承故障
-0.043806463934133726,0.7354306099374415,1.0914737793376725,-1.2796941029079645,2.3711678822456372,0.7367341367924861,0.03456996997590329,1.6199834892749232,1.1293511980845528,1.7369822284951542,正常
0.028096187397072238,1.4052214568247514,2.4633532544840846,-2.011730456134884,4.475083710618969,1.40550230823963,0.03771535340570657,1.5474113942940817,1.1210747385576056,1.752649739433108,不平衡
0.01963405942163496,1.770386639401454,3.1785992529732043,-3.001522143701752,6.180121396674956,1.7704955095284896,0.04036623399326218,1.7236136966273983,1.149559559205162,1.795316190121365,轴承故障
0.016160031620256934,1.4573581273855207,2.2065885450412472,-2.2096413075906542,4.4162298526319015,1.4574477205301737,-0.08933560439956381,1.5273927434587131,1.1078996625779276,1.516103306014466,不平衡
-0.011252256199432133,0.6827679910584872,1.084336913956553,-1.0650063692634473,2.1493432832200003,0.6828607053298792,0.017498226679291507,1.5470942013142683,1.111949888742725,1.5879328028897692,正常
0.043200045390888245,1.4032111146411692,2.0751993696017332,-2.268251768884296,4.34345113848603,1.4038759475731064,-0.09959037358415497,1.5908363034674227,1.1217755689277003,1.6157066959113258,不平衡
-0.02644386702928787,0.734093922997013,1.1926506718902394,-1.2750408886751612,2.4676915605654006,0.7345700551238167,-0.06717672664112122,1.563821563315567,1.11907665540007,1.7357648594682613,正常
0.032989704131008046,1.3975153143654013,2.0855070524779333,-2.0890047179789635,4.174511770456897,1.3979046371138761,-0.016054802983259852,1.46349357447183,1.0928369504736548,1.4943828515673996,不平衡
0.07784133149766882,1.449171181031212,2.1351069679383134,-2.2371080208335643,4.372214988771878,1.4512602746649985,-0.08018295642116426,1.5126169547834367,1.0975431258526478,1.5414933211727424,不平衡
0.02869495276315199,0.7230254273412663,1.1719531845822624,-1.2195880498431393,2.391541234425402,0.7235946164090086,-0.02666188377061184,1.5676069450051353,1.1250333372230292,1.685457605706158,正常
-0.02573332607088565,0.6985374814997533,1.0841745696167455,-1.2591292752456738,2.3433038448624193,0.6990113140219467,-0.08147563862633818,1.6679359344098759,1.1386237125537382,1.8013002791339814,正常
0.023267402337244003,1.1145502503597133,1.7212347208203695,-1.8651008690432094,3.586335589863579,1.1147930895858758,-0.04594642203933339,1.5045378498232942,1.1063935281544017,1.673046672336975,磨损
-0.010908927788580299,0.7011633881243218,1.035520610613392,-1.1473316606595132,2.182852271272905,0.701248245310799,-0.0753494407350653,1.6434659924250599,1.1472373151903816,1.636127673998519,正常
0.01277081966993867,1.7282561319988123,2.958048590532893,-2.789341067902999,5.747389658435893,1.7283033158640118,-0.04906685677247321,1.6697329170529562,1.123835633216394,1.7115332495227868,轴承故障
0.008569295311691568,1.4149392546633293,2.2913269712895126,-2.0441449882764164,4.335471959565929,1.4149652035330609,0.03441979206485044,1.5543731961383056,1.1132923270183983,1.619352168806913,不平衡
-0.022722339216433945,1.7554404564111432,3.033514744883405,-2.872278081452691,5.905792826336096,1.7555875087002724,0.017411715098390523,1.6230705654601403,1.1267252261054057,1.7279199867151245,轴承故障
-0.0044280371495611145,0.7243183614282696,1.2860964801797585,-1.1044434331523987,2.390539913332157,0.7243318964501917,0.03647472479564025,1.5985933839127926,1.1271806263988933,1.7755623993712115,正常
0.031221040872124513,1.7712218170955707,2.9688098741174582,-2.9445656419986714,5.91337551611613,1.7714969598473698,-0.08449588953426225,1.6168548357212202,1.1438253804922276,1.675876358379785,轴承故障
0.01049457359303164,1.431365050085348,2.226000147477174,-2.2255211211378363,4.451521268615011,1.4314035219604329,-0.036006231845959906,1.5686351227923652,1.121453808355231,1.5551171372506891,不平衡
0.03097183151635683,1.4596779233405983,2.1437721563600896,-2.182371899314368,4.326144055674458,1.4600064706142226,-0.03344219898292798,1.5357101763940044,1.1082067423203628,1.4947686486942557,不平衡
-0.037617805355844185,1.774883447110161,2.714792589126056,-2.7430519530449935,5.457844542171049,1.7752820480434761,0.03820136785160907,1.5601425868065792,1.1303024541555744,1.5451358593489835,轴承故障
0.005309298718926227,1.804626685453079,2.9750844400066443,-2.8556928414097955,5.83077728141644,1.8046344955425884,-0.054510881822826214,1.6089044802694246,1.1201546335070816,1.6485800571751157,轴承故障
-0.039860011105554996,1.0482306361638807,1.7972503800106723,-1.7352509665645808,3.532501346575253,1.0489882206573482,0.04227582540876927,1.6217724265362576,1.1199730915351447,1.7133179805518635,磨损
0.0033748708058755294,0.7095873445413837,1.0539200201379293,-1.3176361933957232,2.3715562135336525,0.7095953701133124,-0.14396816274425997,1.73697174587508,1.1535923489280855,1.8568838646729429,正常
0.06288607608798578,1.0599250146124057,1.7686027610840447,-1.630194898679899,3.398797659763944,1.0617889127161069,0.03328304961160656,1.6583306597649923,1.1384698779385574,1.6656820764810079,磨损
-0.020432144118524596,0.7039792707738391,1.0167294247630745,-1.0501720856525942,2.0669015104156685,0.7042757174520121,0.06576443884299751,1.587938470351896,1.1349218452401202,1.4911377170618367,正常
-0.031231073256567394,0.7255385897642334,1.2258152136314768,-1.2732395635263076,2.4990547771577845,0.726210455153208,-0.09406703082146056,1.6629783597532808,1.125546346927309,1.7532652612146251,正常
-0.002461535940846651,1.086135723790019,1.9168127782131317,-1.917519170586665,3.8343319487997967,1.0861385131059742,0.050506321285056534,1.6532674723160863,1.1276109598212463,1.7654462550330619,磨损
0.021632208977271784,1.0726696883059759,2.0844748885319118,-1.7270971768448509,3.8115720653767626,1.0728877912790675,0.10309997020651934,1.6859164507782298,1.1247760816579346,1.9428638346723763,磨损
0.04573721728858513,1.7685601328878282,3.049171629019547,-2.7939504865872857,5.843122115606833,1.769151445378692,0.09051208006993675,1.6270628163764056,1.123573126175182,1.7235221081904102,轴承故障
-0.033447138173621126,1.820301978613137,2.660755461149405,-3.142748823726091,5.803504284875496,1.8206092398960592,-0.021284631364637107,1.599270816477474,1.132728710459178,1.7262072248589124,轴承故障
-0.005536329372004003,0.6958563262983919,1.2310911000833702,-1.1739830192153629,2.405074119298733,0.6958783498517606,-0.02550890703453033,1.7197967304074273,1.1440248549977048,1.7691182663876688,正常
0.04134884733775555,1.0252547481784675,1.9244000207437229,-1.5702449180706697,3.4946449388143925,1.0260882154272382,0.01230739541458255,1.5669785805675793,1.0958488107269264,1.875472295288863,磨损
-0.02476859340923741,0.681168110109982,0.9908266138719789,-1.1866593580996916,2.1774859719716706,0.6816182784009515,-0.04084033197604354,1.6005710655352092,1.1380004314344614,1.7409441552967908,正常
-0.02122086231808643,1.7442913621896134,2.969383252719826,-2.971653250367768,5.941036503087594,1.7444204427851735,0.011142438953701412,1.7708912413274076,1.157007676745542,1.7035189323124535,轴承故障
0.014019866742960362,1.0601705163746533,1.6958998693926235,-1.6672526011677702,3.3631524705603937,1.0602632128172653,-0.0964407099111913,1.6212258084025593,1.1364756058521128,1.5995083567281687,磨损
0.01527599522871102,1.4407907057270894,2.1489372708314547,-2.246442610014369,4.395379880845823,1.4408716853834667,-0.0675862136213535,1.5571535977613828,1.1182122858643704,1.5590858177358125,不平衡
0.034349203722886704,1.4481890306776937,2.2781654535905407,-2.1416023382373752,4.4197677918279155,1.4485963331348022,-0.04584396643064261,1.5504573262622388,1.1271520572796674,1.5726710066311302,不平衡
0.03390364652059091,1.013721887857493,2.028792538469799,-1.7785310687911866,3.8073236072609857,1.0142886784188971,0.1473375888993114,1.7599624392471356,1.134716372863222,2.0002121500876053,磨损
0.009090857531248933,1.4307093670163398,2.339537213384006,-2.17924644659301,4.518783659977016,1.4307382487928912,-0.05595993267385607,1.5942458248549236,1.1276601270754603,1.6351958264863231,不平衡
0.020571872559639645,1.0851025400249557,1.6589944444357356,-1.7913211758981464,3.450315620333882,1.0852975280121206,-0.06762238254127073,1.6438038964363588,1.1322230555919524,1.6505346501748297,磨损
-0.000510986366560054,0.7183990905226196,1.151947264117796,-1.1790734627161932,2.331020726833989,0.7183992722510191,0.04602264081672721,1.576409064214695,1.11526120829572,1.6412509144915766,正常
0.007889267998216718,0.7294646795267753,1.1761999792058457,-1.2607446461505916,2.4369446253564373,0.729507340077294,-0.05410015631341469,1.6307689411064734,1.11621288413707,1.7282137913022089,正常
-0.04797565970081877,1.1058025765508628,1.7268548165374438,-1.763086847348237,3.4899416638856806,1.1068428082750754,-0.04922258031994357,1.563310742194122,1.1279485471748893,1.5928972334712777,磨损
0.08480039375447176,1.071882302719666,1.7606320821728063,-1.8194444307130184,3.5800765128858245,1.075231499568594,-0.10352605019851122,1.729046183908888,1.1549011918316614,1.6921420468743749,磨损
-0.042449152006021486,1.0711799153087846,1.7672827082265732,-1.934469669299649,3.701752377526222,1.0720206814548707,-0.09583758428977827,1.7431414063774482,1.1604963963949129,1.8045077885007523,磨损
-0.0005329706239207557,0.7235312365359852,1.1497683728695964,-1.0905184095684717,2.2402867824380683,0.7235314328354904,-0.0008917394062395247,1.5690176362435562,1.1260875598058848,1.5891063201011049,正常
0.014694401133010798,1.0637534601142222,1.7450618657584713,-1.7145616035283762,3.4596234692868473,1.0638549475044228,-0.038117327671997034,1.5868316981270902,1.1038025822331412,1.6403193590329048,磨损
0.01825603508170339,1.6767044214819458,2.7635659616542707,-2.4883386303823407,5.251904592036611,1.6768038048125997,-0.005385961664428725,1.587563373486025,1.1193429564481334,1.6481152735685236,轴承故障
0.003491521919461742,1.4616020349505108,2.269874750934677,-2.3163336874227287,4.5862084383574055,1.4616062052744538,-0.022560732474051354,1.5691255183762316,1.119075522981176,1.5847864348860639,不平衡
0.03584294056892305,1.0431904344625489,1.6704804792101144,-1.7519815711636906,3.422462050373805,1.043806015954492,-0.07214635407855939,1.6675929971062862,1.1374880122764108,1.6784551384231803,磨损
-0.019202503250803905,1.0993438301709657,1.896014180948954,-2.0248005758065837,3.9208147567555374,1.0995115247536362,-0.04313149005164782,1.664474100462417,1.1249529354239627,1.8415455682250528,磨损
-0.04215511498722274,1.8008097831508858,3.042406460048907,-3.1772232285808943,6.2196296886298015,1.8013031196363167,-0.04912642154689624,1.6641957473644156,1.1319569308016642,1.7638470692517267,轴承故障
0.0026024940497782188,1.3759820598322157,2.0906432561849764,-2.148711347692566,4.239354603877542,1.375984520972306,-0.039769328190217154,1.5101872156073028,1.1101243864929502,1.5615810459975763,不平衡
-0.020773552824885463,0.9660504805335937,1.4775234983751382,-1.6260066596607465,3.103530158035885,0.9662738076943592,-0.12884292799885944,1.6878008018862767,1.1403038911593948,1.6827597380211619,磨损
0.022741136865295844,1.7000481357404096,2.8165735696379235,-2.9789802419881117,5.795553811626036,1.700200230308292,-0.040273954628269326,1.6621351930705053,1.1175855287117573,1.7521349478188986,轴承故障
0.016330479041857224,1.8327181043600744,2.840766153543578,-2.965094969466091,5.805861123009669,1.8327908594804048,-0.0491711101641932,1.6046216095160284,1.1224424269579851,1.6178032283208317,轴承故障
0.014859508843915991,0.755625359515148,1.2342118750577074,-1.1947560794004044,2.4289679544581118,0.7557714528516402,-0.009768710340516275,1.6091670126250888,1.1248144796957213,1.6330490788419358,正常
0.014147636969275812,1.4356261382098705,2.263670229812608,-2.1583194377577586,4.421989667570367,1.4356958467388563,-0.06989660542450565,1.5337750629913298,1.1190711417526629,1.5767059818392608,不平衡
0.014594530837134616,1.1112047927299418,1.8242874444169797,-1.9130470445431709,3.7373344889601503,1.111300630664965,-0.06539898239138948,1.5815283247191771,1.1054311118200417,1.7214487165604528,磨损
