temperature,setpoint,ambient,heater_action,reward,next_temperature,next_setpoint,next_ambient
74.4631029098349,80.0,23.087669581367287,0.4728228087902056,-4.707530771079938,75.3870337906781,80.0,23.129284946790072
75.3870337906781,80.0,23.129284946790072,0.3998124020323089,-4.742931188784365,75.3370312916221,80.0,23.170194545880925
75.3370312916221,80.0,23.170194545880925,0.34768613683115773,-5.5259339833051,74.54360324406113,80.0,23.21037281147208
74.54360324406113,80.0,23.21037281147208,0.44684988761762023,-5.0226238665937535,75.06674611092977,80.0,23.2497946334554
75.06674611092977,80.0,23.2497946334554,0.43328024447377034,-4.4725794285387375,75.61407662035602,80.0,23.288435374475384
75.61407662035602,80.0,23.288435374475384,0.34690701067558355,-5.306988042625714,74.7623933595094,80.0,23.3262708853267
74.7623933595094,80.0,23.3262708853267,0.4094353333289208,-5.180796481686242,74.90109058497954,80.0,23.36327752004667
74.90109058497954,80.0,23.36327752004667,0.40185025583995454,-5.314747605193576,74.76562244597442,80.0,23.399432150693208
74.76562244597442,80.0,23.399432150693208,0.42633674877114375,-5.204236920861842,74.88103042889239,80.0,23.434712181799046
74.88103042889239,80.0,23.434712181799046,0.3906755831768478,-5.204403507872019,74.87373160876335,80.0,23.469095564493156
74.87373160876335,80.0,23.469095564493156,0.39804169389505584,-5.160799910814476,74.91880842796454,80.0,23.502560810280585
74.91880842796454,80.0,23.502560810280585,0.4146914464484009,-5.315901426800304,74.76703686248938,80.0,23.535087004472054
74.76703686248938,80.0,23.535087004472054,0.4041998172848875,-4.902797000485702,75.17804296297128,80.0,23.566653819254967
75.17804296297128,80.0,23.566653819254967,0.3508941775802693,-5.876049126625127,74.19412970889093,80.0,23.597241526397628
74.19412970889093,80.0,23.597241526397628,0.4086142686914505,-5.744569412754663,74.33715344098363,80.0,23.626831009578748
74.33715344098363,80.0,23.626831009578748,0.4539552430622908,-5.247165704122835,74.84362534448962,80.0,23.655403776334516
74.84362534448962,80.0,23.655403776334516,0.44893566730868517,-5.45712490124053,74.63266223222121,80.0,23.682941969615793
74.63266223222121,80.0,23.682941969615793,0.4412650376552281,-4.660326304344261,75.42792670318678,80.0,23.709428378948186
75.42792670318678,80.0,23.709428378948186,0.33193244079830586,-5.366314328432305,74.70007215972736,80.0,23.734846451188034
74.70007215972736,80.0,23.734846451188034,0.40140746970495295,-5.558694417986192,74.5215870759548,80.0,23.759180300867577
74.5215870759548,80.0,23.759180300867577,0.42848517377292494,-4.904240548178432,75.18145648657615,80.0,23.782414720122873
75.18145648657615,80.0,23.782414720122873,0.4406050813385334,-4.623136527556511,75.4649844887112,80.0,23.80453518819819
75.4649844887112,80.0,23.80453518819819,0.41995304732503846,-4.446766026618223,75.63722458284678,80.0,23.825527880521044
75.63722458284678,80.0,23.825527880521044,0.40163276417328975,-4.478550524004428,75.60177602883023,80.0,23.845379677342066
75.60177602883023,80.0,23.845379677342066,0.3557896524749659,-4.798854155833513,75.27230377466148,80.0,23.86407817193445
75.27230377466148,80.0,23.86407817193445,0.47358130840810764,-3.9459351098268587,76.14878115185476,80.0,23.881611678347745
76.14878115185476,80.0,23.881611678347745,0.28687957195307506,-4.743131010534693,75.31424490385592,80.0,23.897969238711173
75.31424490385592,80.0,23.897969238711173,0.364005431578996,-5.204084140534341,74.86871694578146,80.0,23.913140630081973
74.86871694578146,80.0,23.913140630081973,0.43776068513424676,-4.838107970193336,75.24944416683351,80.0,23.927116370834387
75.24944416683351,80.0,23.927116370834387,0.3884017440886732,-4.921687125439773,75.15599322337796,80.0,23.939887726585376
75.15599322337796,80.0,23.939887726585376,0.3976180359279261,-4.823853970872726,75.25566963631286,80.0,23.95144671565332
75.25566963631286,80.0,23.95144671565332,0.3214374211138088,-5.3403334951793955,74.72395398904337,80.0,23.961786114046312
74.72395398904337,80.0,23.961786114046312,0.3926230982816217,-5.73488928121802,74.3436353384383,80.0,23.97089945997692
74.3436353384383,80.0,23.97089945997692,0.45075683560917523,-5.194800768864625,74.89535059825721,80.0,23.97878105790059
74.89535059825721,80.0,23.97878105790059,0.3875667672022548,-5.050463753770898,75.02704959966955,80.0,23.985425982075178
75.02704959966955,80.0,23.985425982075178,0.35757077703530854,-5.500977152844488,74.57053700256257,80.0,23.990830079639373
74.57053700256257,80.0,23.990830079639373,0.41681081574700407,-5.313754121053249,74.76960804209615,80.0,23.99498997320811
74.76960804209615,80.0,23.99498997320811,0.426797285171725,-5.28077235062071,74.80458710641363,80.0,23.99790306298332
74.80458710641363,80.0,23.99790306298332,0.43736151181059607,-4.887348880609554,75.20012342175256,80.0,23.999567528378712
75.20012342175256,80.0,23.999567528378712,0.32723173866043753,-5.993924050670993,74.0715222970611,80.0,23.999982329157607
74.0715222970611,80.0,23.999982329157607,0.47390863744723316,-5.318331320603092,74.77645040688635,80.0,23.99914720608301
74.77645040688635,80.0,23.99914720608301,0.4147813640418527,-5.134880427734114,74.94807584507426,80.0,23.99706268107966
74.94807584507426,80.0,23.99706268107966,0.4109207275793649,-4.765480271244874,75.316703874271,80.0,23.993730056907836
75.316703874271,80.0,23.993730056907836,0.3413305430307933,-5.5651884124986335,74.50307769610752,80.0,23.98915141634916
74.50307769610752,80.0,23.98915141634916,0.40695406857477656,-5.379472173225347,74.70191864048961,80.0,23.983329620904936
74.70191864048961,80.0,23.983329620904936,0.46119493012022467,-4.897702065383216,75.19453692064083,80.0,23.976268309007814
75.19453692064083,80.0,23.976268309007814,0.30938605102394406,-6.094142848815371,73.96773436138942,80.0,23.967971893747873
73.96773436138942,80.0,23.967971893747873,0.45759014940496623,-5.644887918455587,74.4466301114254,80.0,23.95844556011459
74.4466301114254,80.0,23.95844556011459,0.4320179322683257,-5.27613972245984,74.81026386399382,80.0,23.94769526175639
74.81026386399382,80.0,23.94769526175639,0.4058265009558206,-4.916507827115713,75.16465747307545,80.0,23.93572771725981
75.16465747307545,80.0,23.93572771725981,0.3665468829835229,-5.411334529445534,74.66197484715117,80.0,23.9225504059506
74.66197484715117,80.0,23.9225504059506,0.4414082783835202,-5.389302531439407,74.6989791242373,80.0,23.908171563219387
74.6989791242373,80.0,23.908171563219387,0.43577242122061627,-4.995941802360959,75.09121268188316,80.0,23.892600175374827
75.09121268188316,80.0,23.892600175374827,0.3882797107518019,-4.678759712169241,75.39889622998112,80.0,23.875845974027456
75.39889622998112,80.0,23.875845974027456,0.3494220782426689,-4.617728456769117,75.45215595887942,80.0,23.85791943000774
75.45215595887942,80.0,23.85791943000774,0.35706457981280376,-5.336526407031477,74.73488650893108,80.0,23.838831746822155
74.73488650893108,80.0,23.838831746822155,0.4233066667153581,-5.371799957401088,74.71286137594198,80.0,23.818594853651362
74.71286137594198,80.0,23.818594853651362,0.4004184144902363,-5.226796908100409,74.85328677479764,80.0,23.79722139789486
74.85328677479764,80.0,23.79722139789486,0.4284045206756927,-5.106219944703021,74.97946095943212,80.0,23.77472473726675
74.97946095943212,80.0,23.77472473726675,0.43126527759682265,-4.520359193762118,75.56589386175725,80.0,23.751118931447635
75.56589386175725,80.0,23.751118931447635,0.39781754375631906,-4.427992646527372,75.65157086222389,80.0,23.72641873329775
75.65157086222389,80.0,23.72641873329775,0.3887771923846596,-5.03215010080945,75.04560533766748,80.0,23.700639579636903
75.04560533766748,80.0,23.700639579636903,0.3868143765277476,-5.361327066031333,74.71603580927422,80.0,23.673797581596997
74.71603580927422,80.0,23.673797581596997,0.4262939110918844,-5.248396753853784,74.83686202836459,80.0,23.645909514553054
74.83686202836459,80.0,23.645909514553054,0.40806630247234066,-4.684977465794592,75.39663579469988,80.0,23.61699280763918
75.39663579469988,80.0,23.61699280763918,0.36317754253139867,-4.928528760820526,75.14410674768575,80.0,23.587065532855924
75.14410674768575,80.0,23.587065532855924,0.3815033802874126,-5.088728068833899,74.98757260722358,80.0,23.556146393775844
74.98757260722358,80.0,23.556146393775844,0.4011746918351955,-4.9702089230747335,75.1100260152923,80.0,23.524254713854404
75.1100260152923,80.0,23.524254713854404,0.4261571448430309,-4.338946601788828,75.74628482717978,80.0,23.49141042435344
75.74628482717978,80.0,23.49141042435344,0.34958581628289276,-4.687814476219701,75.38210268703688,80.0,23.45763405188476
75.38210268703688,80.0,23.45763405188476,0.33490584976148285,-5.327407825126611,74.73957334482569,80.0,23.422946705581687
74.73957334482569,80.0,23.422946705581687,0.4490428163604528,-4.684521576345124,75.40528698692697,80.0,23.387370063906545
75.40528698692697,80.0,23.387370063906545,0.37392533302969416,-4.723825777131166,75.35095928947477,80.0,23.350926361102303
75.35095928947477,80.0,23.350926361102303,0.3866462581118328,-4.586479379562341,75.49084987206002,80.0,23.31363837329692
75.49084987206002,80.0,23.31363837329692,0.36941278494391133,-4.999647004239724,75.07423555274906,80.0,23.275529404269008
75.07423555274906,80.0,23.275529404269008,0.40413639348806596,-5.72792220891276,74.35290506978485,80.0,23.236623270883698
74.35290506978485,80.0,23.236623270883698,0.4632541665087632,-6.06070119716481,74.03194963613694,80.0,23.196944288207913
74.03194963613694,80.0,23.196944288207913,0.425740126886882,-5.667045471378285,74.41810255399909,80.0,23.156517254314217
74.41810255399909,80.0,23.156517254314217,0.46087767579807654,-5.4050920649907575,74.68708347016886,80.0,23.115367434782833
74.68708347016886,80.0,23.115367434782833,0.4036702611301232,-5.028003107209533,75.05273094501649,80.0,23.07352054691149
75.05273094501649,80.0,23.07352054691149,0.38126062045150033,-4.669990244776909,75.40626187931339,80.0,23.03100274364293
75.40626187931339,80.0,23.03100274364293,0.36744145405963835,-4.924512420238419,75.14897587057351,80.0,22.987840597220178
75.14897587057351,80.0,22.987840597220178,0.43658816230907754,-4.627570991192994,75.45974664126882,80.0,22.944061082579765
75.45974664126882,80.0,22.944061082579765,0.3331499492777702,-5.312063657118611,74.75456633273694,80.0,22.899691560493256
74.75456633273694,80.0,22.899691560493256,0.41856637129534185,-5.533076246971504,74.55063702728756,80.0,22.85475976046766
74.55063702728756,80.0,22.85475976046766,0.4282740756767701,-5.484810538933627,74.60084427620173,80.0,22.809293763415404
74.60084427620173,80.0,22.809293763415404,0.4596631906194849,-4.970875213695525,75.12105742442837,80.0,22.763321984104664
75.12105742442837,80.0,22.763321984104664,0.3818315335713031,-5.210412043622466,74.8659542630918,80.0,22.71687315340106
74.8659542630918,80.0,22.71687315340106,0.4174173195048415,-4.957005453021502,75.12647801087947,80.0,22.66997630031181
75.12647801087947,80.0,22.66997630031181,0.35989039226956127,-5.638838565043446,74.43313951341047,80.0,22.622660733843535
74.43313951341047,80.0,22.622660733843535,0.47848921538923855,-5.085973123785114,75.00972471929273,80.0,22.57495602468509
75.00972471929273,80.0,22.57495602468509,0.35671675967867505,-5.410648426811673,74.66069492512406,80.0,22.52689198672684
74.66069492512406,80.0,22.52689198672684,0.44104550017105565,-5.49014969337262,74.59805940666159,80.0,22.478498658427966
74.59805940666159,80.0,22.478498658427966,0.43903969893098094,-5.002864722015027,75.08494321777117,80.0,22.429806284043373
75.08494321777117,80.0,22.429806284043373,0.4044361361294944,-4.883882998709849,75.19700422851605,80.0,22.380845294722054
75.19700422851605,80.0,22.380845294722054,0.3421115887759935,-5.406784876871732,74.66163744088347,80.0,22.33164628948858
74.66163744088347,80.0,22.33164628948858,0.41799041194520925,-5.4438438542775,74.63975422811154,80.0,22.282240016119733
74.63975422811154,80.0,22.282240016119733,0.45493633003366846,-4.652013434763034,75.4389738312437,80.0,22.23265735192812
75.4389738312437,80.0,22.23265735192812,0.41871319513851474,-4.272090237212991,75.81165240181471,80.0,22.182929284464873
75.81165240181471,80.0,22.182929284464873,0.33177578240591754,-4.9345512904711235,75.13180386601006,80.0,22.133086892153443
75.13180386601006,80.0,22.133086892153443,0.4124603768727225,-4.918160518355078,75.16433155701947,80.0,22.08316132486658
75.16433155701947,80.0,22.08316132486658,0.39077640107578904,-4.906579746795246,75.17157553341991,80.0,22.033183784458696
75.17157553341991,80.0,22.033183784458696,0.3844954779456291,-5.3468734171792525,74.73002567840987,80.0,21.983185505265702
74.73002567840987,80.0,21.983185505265702,0.4091637537521343,-5.203134506258,74.87869824449243,80.0,21.933197734584585
74.87869824449243,80.0,21.933197734584585,0.40979393917660456,-5.136247632229926,74.9457111556054,80.0,21.88325171314484
74.9457111556054,80.0,21.88325171314484,0.4244454848176341,-5.127251104696062,74.95763799226746,80.0,21.83337865558406
74.95763799226746,80.0,21.83337865558406,0.42607640552749704,-4.916877141793799,75.1683381393117,80.0,21.783609730939784
75.1683381393117,80.0,21.783609730939784,0.34948855624771963,-5.132517356497848,74.9373803547517,80.0,21.73397604316986
74.9373803547517,80.0,21.73397604316986,0.38998722930715685,-5.768744164952341,74.30925328090909,80.0,21.684508611713504
74.30925328090909,80.0,21.684508611713504,0.4239084262396838,-5.899345985194974,74.18543570005296,80.0,21.635238352105137
74.18543570005296,80.0,21.635238352105137,0.466730343555489,-5.454313717401645,74.63903235130945,80.0,21.5861960566532
74.63903235130945,80.0,21.5861960566532,0.418772452866026,-5.234543112724828,74.84921137784838,80.0,21.537412375195956
74.84921137784838,80.0,21.537412375195956,0.422259350607911,-5.08772029932659,74.99673157079499,80.0,21.48891779594634
74.99673157079499,80.0,21.48891779594634,0.4125563280562614,-4.964286039548746,75.1182252260625,80.0,21.440742626437807
75.1182252260625,80.0,21.440742626437807,0.3273033816616762,-5.850038360354573,74.21542231597776,80.0,21.39291697458314
74.21542231597776,80.0,21.39291697458314,0.39735991278709487,-5.976370843693968,74.10310113886345,80.0,21.345470729857954
74.10310113886345,80.0,21.345470729857954,0.47161291972419356,-5.178356227496602,74.91596635644824,80.0,21.29843354462076
74.91596635644824,80.0,21.29843354462076,0.44235172326577465,-4.893872013577772,75.19459833107538,80.0,21.251834815581205
75.19459833107538,80.0,21.251834815581205,0.3694213011920624,-5.209197386382624,74.86468687385579,80.0,21.205703665428082
74.86468687385579,80.0,21.205703665428082,0.3949875209718075,-5.415899929043078,74.66309757515128,80.0,21.160068924628604
74.66309757515128,80.0,21.160068924628604,0.4565362834967203,-5.2040379721115135,74.88726928458783,80.0,21.114959113410293
74.88726928458783,80.0,21.114959113410293,0.4331888164102486,-4.895380500811322,75.19125726247073,80.0,21.07040242393678
75.19125726247073,80.0,21.07040242393678,0.35605566448841713,-5.220439196674216,74.85077193622347,80.0,21.0264267026886
74.85077193622347,80.0,21.0264267026886,0.4328952354632678,-5.081972686204038,75.00460636088862,80.0,20.98305943306006
75.00460636088862,80.0,20.98305943306006,0.37676178738808114,-5.676199699688144,74.39915265778947,80.0,20.940327718183013
74.39915265778947,80.0,20.940327718183013,0.4319379100697516,-5.40626286354617,74.68012471846778,80.0,20.89825826398828
74.68012471846778,80.0,20.89825826398828,0.39692126750053563,-5.482320717186097,74.59706353631401,80.0,20.856877362515313
74.59706353631401,80.0,20.856877362515313,0.39498225122852737,-5.739922831150574,74.33907361909513,80.0,20.816210875480525
74.33907361909513,80.0,20.816210875480525,0.4561635431096097,-4.782005057328595,75.30922765129333,80.0,20.77628421811456
75.30922765129333,80.0,20.77628421811456,0.33394231823092285,-5.20138234697452,74.86540611667166,80.0,20.73712234327861
74.86540611667166,80.0,20.73712234327861,0.41526278308588527,-5.166468276806072,74.9165842798111,80.0,20.698749725869664
74.9165842798111,80.0,20.698749725869664,0.41022369501675776,-5.157513918268507,74.92453082073484,80.0,20.661190347524528
74.92453082073484,80.0,20.661190347524528,0.401426981210352,-4.977833032374415,75.10245236386766,80.0,20.62446768163205
75.10245236386766,80.0,20.62446768163205,0.3781096765638459,-5.100582767082175,74.9750391682306,80.0,20.588604678663046
74.9750391682306,80.0,20.588604678663046,0.38266585293516175,-5.479614701810027,74.596918468777,80.0,20.553623751826976
74.596918468777,80.0,20.553623751826976,0.400087645929133,-5.5515849471462415,74.52843258203958,80.0,20.519546763064433
74.52843258203958,80.0,20.519546763064433,0.4810791721446292,-5.0380317553711444,75.05818407905778,80.0,20.486395009384143
75.05818407905778,80.0,20.486395009384143,0.3894387027142602,-5.613434812700863,74.46445292784199,80.0,20.454189209553018
74.46445292784199,80.0,20.454189209553018,0.4359649861660716,-5.87797221910719,74.20922077812602,80.0,20.42294949114761
74.20922077812602,80.0,20.42294949114761,0.43587599814835326,-5.66341291672967,74.4237622829,80.0,20.392695377975024
74.4237622829,80.0,20.392695377975024,0.4856694133002419,-4.3822188480952375,75.71491503456481,80.0,20.363445777871178
75.71491503456481,80.0,20.363445777871178,0.3252092446826881,-4.939021421034731,75.1260204279018,80.0,20.335218970884025
75.1260204279018,80.0,20.335218970884025,0.39723094017990485,-5.251515312192859,74.82793087584312,80.0,20.308032597849106
74.82793087584312,80.0,20.308032597849106,0.4267433634843347,-5.217641284034329,74.86770738866254,80.0,20.28190364936462
74.86770738866254,80.0,20.28190364936462,0.4138952806753635,-5.413103693851787,74.66967536228329,80.0,20.256848455172822
74.66967536228329,80.0,20.256848455172822,0.38448268122337165,-6.141681227079288,73.93521530916539,80.0,20.232882673954517
73.93521530916539,80.0,20.232882673954517,0.5047801217652059,-5.451057926286981,74.64989809806606,80.0,20.210021283542833
74.64989809806606,80.0,20.210021283542833,0.41012548516503017,-5.5496626028175156,74.53236249421549,80.0,20.188278571562613
74.53236249421549,80.0,20.188278571562613,0.4612589680502296,-5.167553475771598,74.92469831783845,80.0,20.16766812650109
74.92469831783845,80.0,20.16766812650109,0.3863424864736951,-5.201906675674408,74.87536182162033,80.0,20.148202829215524
74.87536182162033,80.0,20.148202829215524,0.4573466193598225,-4.807249893650851,75.28421943022111,80.0,20.1298948448831
75.28421943022111,80.0,20.1298948448831,0.40647235092263356,-4.689136603429911,75.39215786675462,80.0,20.112755615398076
75.39215786675462,80.0,20.112755615398076,0.40253035015176614,-4.781608415226643,75.29889765480371,80.0,20.096795852220968
75.29889765480371,80.0,20.096795852220968,0.39403859902794963,-4.9677946565945,75.11101306321109,80.0,20.082025529684255
75.11101306321109,80.0,20.082025529684255,0.3581988247067015,-5.413685617501915,74.65795414743943,80.0,20.06845387875872
74.65795414743943,80.0,20.06845387875872,0.3866892490710493,-5.959095343324247,74.11824250648996,80.0,20.056089381284426
74.11824250648996,80.0,20.056089381284426,0.5096475515150456,-4.9711547182684654,75.13077479203454,80.0,20.044939764669806
75.13077479203454,80.0,20.044939764669806,0.4341599653278124,-4.972544560918056,75.1142874321475,80.0,20.03501199706231
75.1142874321475,80.0,20.03501199706231,0.3562895401898965,-5.666023193904949,74.40523471413303,80.0,20.026312282993526
74.40523471413303,80.0,20.026312282993526,0.4506421617865748,-5.415891653239865,74.67423677911745,80.0,20.018846059501566
74.67423677911745,80.0,20.018846059501566,0.460071472033305,-5.19332922361344,74.89868507079322,80.0,20.01261799273307
74.89868507079322,80.0,20.01261799273307,0.41866622849063007,-5.506233601312103,74.57749964438602,80.0,20.007631975027042
74.57749964438602,80.0,20.007631975027042,0.4473095467904325,-5.305289943166891,74.7841719661912,80.0,20.00389112248224
74.7841719661912,80.0,20.00389112248224,0.3947718425561689,-5.635412818917857,74.44354154959338,80.0,20.001397773009742
74.44354154959338,80.0,20.001397773009742,0.43899140363707323,-5.5718229450954935,74.51597533563192,80.0,20.0001534848718
74.51597533563192,80.0,20.0001534848718,0.4918622104174768,-4.996356242824455,75.10201619925904,80.0,20.000159035707995
75.10201619925904,80.0,20.000159035707995,0.38452182075395663,-5.895684518957238,74.18121984519355,80.0,20.001414422049244
74.18121984519355,80.0,20.001414422049244,0.43867619182513146,-5.8167844024794695,74.27095083588556,80.0,20.003918859319942
74.27095083588556,80.0,20.003918859319942,0.43774835284385616,-5.330128999103659,74.75742067146511,80.0,20.00767078232832
74.75742067146511,80.0,20.00767078232832,0.41445821302090446,-5.105718483860925,74.97717315874326,80.0,20.012667846244625
74.97717315874326,80.0,20.012667846244625,0.4036772863220506,-5.308675134392203,74.7720603228722,80.0,20.018906928066574
74.7720603228722,80.0,20.018906928066574,0.4155712807388484,-5.402684081356956,74.68043017479081,80.0,20.026384128571117
74.68043017479081,80.0,20.026384128571117,0.47712943610823066,-5.526516692379923,74.56890919484172,80.0,20.035094774751336
74.56890919484172,80.0,20.035094774751336,0.3744408920795018,-6.0891706720290095,73.98571750638689,80.0,20.045033422736907
73.98571750638689,80.0,20.045033422736907,0.4815784359471758,-5.379714036942463,74.71660165024697,80.0,20.05619386119636
74.71660165024697,80.0,20.05619386119636,0.4368644839210665,-5.361280914701322,74.72609198208289,80.0,20.068569115218942
74.72609198208289,80.0,20.068569115218942,0.45248395223062154,-4.860526988179927,75.2299698022662,80.0,20.082151450673724
75.2299698022662,80.0,20.082151450673724,0.3871241507568512,-4.983020562563281,75.09440426758809,80.0,20.096932379043167
75.09440426758809,80.0,20.096932379043167,0.4006270164959167,-5.370271776141712,74.70985362715747,80.0,20.112902662728185
74.70985362715747,80.0,20.112902662728185,0.4441462149974024,-5.175792967730757,74.91303627526872,80.0,20.13005232082133
74.91303627526872,80.0,20.13005232082133,0.40699729338113677,-4.971958026741188,75.10944143193504,80.0,20.148370635344534
75.10944143193504,80.0,20.148370635344534,0.3177185215889943,-6.296331576383044,73.76721212793476,80.0,20.167846157947512
73.76721212793476,80.0,20.167846157947512,0.4630109169739885,-6.001062582485455,74.09153960090934,80.0,20.188466717062592
74.09153960090934,80.0,20.188466717062592,0.4650385868342717,-5.966167348761596,74.12684036860526,80.0,20.21021942551155
74.12684036860526,80.0,20.21021942551155,0.44029802954225455,-5.987910857070356,74.1001487488381,80.0,20.233090688559695
74.1001487488381,80.0,20.233090688559695,0.5457108228552292,-4.417854587318593,75.69128757725245,80.0,20.257066212412106
75.69128757725245,80.0,20.257066212412106,0.3323445112892643,-5.3553720415175405,74.71109686074031,80.0,20.282131013146817
74.71109686074031,80.0,20.282131013146817,0.3886361312251262,-6.155965397116426,73.9217618291286,80.0,20.30826942607926
73.9217618291286,80.0,20.30826942607926,0.4827526480774564,-5.83242233181425,74.26412819780124,80.0,20.335465115552196
74.26412819780124,80.0,20.335465115552196,0.4563242282260404,-5.895276471827907,74.1959883738173,80.0,20.363701085144967
74.1959883738173,80.0,20.363701085144967,0.4414616963453082,-5.650252034725328,74.43804030454373,80.0,20.39295968829569
74.43804030454373,80.0,20.39295968829569,0.45594306357001946,-5.228448389491942,74.86274022322206,80.0,20.423222639329808
74.86274022322206,80.0,20.423222639329808,0.37136611261752395,-5.466332784082301,74.6079404384412,80.0,20.454471024888026
74.6079404384412,80.0,20.454471024888026,0.40735841402664813,-5.439833898421185,74.64163778438414,80.0,20.48668531574655
74.64163778438414,80.0,20.48668531574655,0.42834981695072266,-5.723827374023627,74.36184258936652,80.0,20.51984537902221
74.36184258936652,80.0,20.51984537902221,0.441566661713243,-5.429969656765094,74.65834367557756,80.0,20.553930490754873
74.65834367557756,80.0,20.553930490754873,0.44572146736803353,-5.241863308882427,74.84728098459118,80.0,20.588919348859218
74.84728098459118,80.0,20.588919348859218,0.4581708879507372,-4.667022823196926,75.42461135439322,80.0,20.624790086437866
75.42461135439322,80.0,20.624790086437866,0.3583314681565497,-5.0705287615517705,75.00113753207954,80.0,20.661520285447477
75.00113753207954,80.0,20.661520285447477,0.4579228019892824,-4.2827938674832575,75.8087906929146,80.0,20.699086990709286
75.8087906929146,80.0,20.699086990709286,0.29845674814215717,-5.654102460378078,74.40558888925035,80.0,20.737466724255356
74.40558888925035,80.0,20.737466724255356,0.49210045246198725,-5.28526594334322,74.81315414714918,80.0,20.776635500001536
74.81315414714918,80.0,20.776635500001536,0.37527143422931547,-5.788562069607942,74.28649221723792,80.0,20.816568838737982
74.28649221723792,80.0,20.816568838737982,0.4696874239052039,-5.348752265544054,74.74518521923699,80.0,20.857241783427867
74.74518521923699,80.0,20.857241783427867,0.4008682738488733,-5.667883126830697,74.41229052793908,80.0,20.898628914804725
74.41229052793908,80.0,20.898628914804725,0.4256466458324925,-5.807852708819119,74.27727662034738,80.0,20.940704367258654
74.27727662034738,80.0,20.940704367258654,0.5262668566904916,-4.750757330696108,75.35449604064199,80.0,20.983441845001483
75.35449604064199,80.0,20.983441845001483,0.39824308838078293,-5.069207942331687,75.01044067534447,80.0,21.02681463850079
75.01044067534447,80.0,21.02681463850079,0.393586045656861,-5.483244440796798,74.59547276833457,80.0,21.070795641172484
74.59547276833457,80.0,21.070795641172484,0.35281092848565804,-6.391020779104952,73.67954140659218,80.0,21.11535736632154
73.67954140659218,80.0,21.11535736632154,0.45131812707321384,-6.590797902470392,73.49946572294425,80.0,21.16047196432028
73.49946572294425,80.0,21.16047196432028,0.4841819729355168,-5.572223558481471,74.52461283610563,80.0,21.206111240013506
74.52461283610563,80.0,21.206111240013506,0.4366978880804188,-5.04209991993283,75.04523965768325,80.0,21.252246670339527
75.04523965768325,80.0,21.252246670339527,0.40871030469236597,-4.927979463709199,75.15376259722927,80.0,21.298849422156163
75.15376259722927,80.0,21.298849422156163,0.3606720823625208,-5.311179261687481,74.76095515478502,80.0,21.34589037026052
74.76095515478502,80.0,21.34589037026052,0.4409850146394285,-5.241593074363139,74.84660392856475,80.0,21.393340115591272
74.84660392856475,80.0,21.393340115591272,0.42905789683330525,-4.977868106566602,75.10794347280006,80.0,21.44116900360215
