温度,压力,振动,转速,功率,电流,电压,噪声,状态
57.93848149332354,100.54014785128088,0.6065480375065351,1607.2574563886694,80.74222854598378,8.760741605146528,213.3676393584446,49.21698226196317,正常
64.93876613576543,101.56676204078146,0.5321357215450273,1507.0443123455602,68.85225202773792,9.706033052335817,226.15437256577368,54.732297537335654,正常
67.54477129588986,104.69286597986157,1.8573257564320431,1242.6139948619204,66.58656605331527,10.319953870333936,219.0804262261759,70.19691445703116,振动异常
48.79366329965464,99.73797383827201,0.6148765700372103,1489.5488371356987,78.96744360276107,11.235782191822153,222.98614109126692,54.71983942330016,正常
82.27273698123136,89.32140574634545,0.865821355742026,1399.9430913979224,78.7666815038034,12.071240202377464,221.71479291385282,63.718595878742136,过热
59.93584439832788,112.40921580418018,0.5267050265869259,1466.3254687878066,76.49376454182843,9.73548515868939,222.75738137619763,56.44620018200616,正常
64.05576467603166,81.38084256976025,1.0766829506801754,1489.9946036242593,68.0061414358046,12.036233891025825,201.72432461713737,67.7775285842976,振动异常
67.31051737131635,93.777466499273,0.4506243416838688,1532.414021692193,81.97841905394978,8.914174871114815,210.18687154163712,60.45418576767347,正常
67.51372421166954,86.5377300626306,1.1623238657904094,1357.3527678387334,68.85030610477578,11.000906608945515,218.79498286097387,73.49712479193025,振动异常
91.67801061059906,94.48690088360655,0.33677122740622467,1460.3352631846622,81.93724951234377,11.39730745958755,210.592145571694,65.09672035405877,过热
65.45880388267751,124.63104646764191,0.4983577103927248,1509.6024558245015,79.9915544907398,9.860553724319,213.30697100138374,55.87657818497912,正常
97.71871182544547,103.96568775709716,0.3963024271222724,1503.2502380448436,78.42219096137958,13.132099947101715,219.00665272803369,59.76939457468748,过热
77.81478683681489,80.40456106713546,1.5069587935672124,1342.082821562577,74.13795282546752,10.31702216159296,213.5072012238797,85.14368389682471,振动异常
88.60980255454807,125.46862195719558,0.7169572464189458,1498.6479187355026,75.79996095642743,10.310919058633424,222.00935333752986,60.80553662987132,过热
82.06192431687575,87.90622867317475,1.1598508929580937,1511.9589141577874,64.35940241581056,8.842142312709072,227.00164765400592,57.35764501795275,振动异常
77.76745368211199,80.06729179669922,1.1406345219836076,1463.4540846721175,71.17613420526672,11.839102851283588,223.59466403816194,67.58997388195726,过热
80.79296259283836,107.29074688205702,0.60492679454435,1468.6665994685918,70.21574352454137,11.211553599021924,221.8197491474636,59.08471907632806,过热
61.774401226974376,95.39345407484257,0.7010204538766349,1561.8046587605218,77.73366784100689,10.926215402241592,218.95343090210318,58.68694150746718,正常
57.990744686038596,104.56478934874528,0.42998791850608264,1524.32508219131,78.07683742006526,9.737109170791733,218.432351569138,54.807435468674505,正常
67.05016713194202,97.47883025110782,2.0354325117555283,1402.712217894587,67.75730458394244,11.040462865881263,219.49670567558044,84.59439658337268,振动异常
94.8400045817532,94.22623923015242,0.8336119611933641,1306.5817379518337,73.86991713602868,13.53766372887266,210.21865853396113,67.07386445394395,过热
61.40077895802646,105.3573803906403,0.5492451264008149,1438.8029866618872,77.14153548603824,11.121030667324472,221.3174360766553,51.70809241710147,正常
96.91290486662632,115.0713333647316,0.8424186706148351,1430.7821317278015,62.60611181036642,10.553699892865133,225.33019071212703,55.253141223387885,过热
68.79353701510898,118.46225756202747,0.6731428304621194,1418.3021772002212,63.50263766524412,14.033359403565523,197.15625584700433,62.303474927683645,过热
58.81524644560959,104.61657701744431,0.34744748290752614,1372.3039432549022,79.87598814891214,8.399096021523484,213.11191249622883,55.2556283489017,正常
77.17248710324546,100.7890530144257,1.1273260399352312,1399.777111146648,83.21905857729979,12.1708560532031,212.69600685952136,72.92848962737287,振动异常
77.31621056242643,92.73949070366722,0.6577453279763474,1527.890515317593,79.23710838575211,8.997812544218528,218.7252210322315,57.27376554977086,正常
61.82112890874893,79.3282396620827,1.534230447667956,1397.8991365384118,73.61651112155177,13.526356915349975,223.22914631652762,83.9982137598865,振动异常
69.06431059419481,107.39221615365521,0.5916327674702482,1551.2031262905732,77.8045972397062,10.65045009253614,223.11034995153025,54.61144825940968,正常
73.69287857882972,98.17512429966995,1.2783907505011312,1377.7989104911812,69.68946981141907,10.378317176629931,224.1537926832355,64.23832263353118,振动异常
69.44123506367734,118.48242884882873,1.6841312567369726,1322.1788386592,69.68321988624965,11.163916874706503,229.3531505649984,97.23970899378844,振动异常
72.1135384777905,96.46652811150624,1.7252618338203995,1331.9509397638442,50.16878796900082,9.207788266096228,231.2120835479577,85.66041174132103,振动异常
54.93073208161142,79.3296228408532,1.3200533930040452,1292.0181544495015,65.7470184575431,14.512724110967996,218.01186106853487,79.29929602256304,振动异常
63.8293152152541,104.98279945878,0.46908278765313605,1502.029584560194,70.23335695870644,10.213293707372939,226.70230525895175,49.67126099960065,正常
60.09245674476024,88.73990644225744,0.599626681944714,1460.755084345888,81.55154373059804,8.912754061137198,214.95722657961895,52.80090101342803,正常
71.78120014285412,98.23224320373421,0.4612298440064016,1429.314275154751,74.88565968850558,9.417241342388419,224.43645418633372,54.07657458658335,正常
70.1367883888137,100.86384334370358,0.7137748860849802,1364.0108911285172,74.35984230003194,11.913723370491805,226.97368325956785,63.853088340722664,过热
62.188562353795135,94.01210770754757,0.3514439626963028,1562.3871036336866,90.96553783922431,9.806173861227197,221.35747655412823,57.4424552863548,正常
61.59987639210755,109.34225649327846,0.37484605758095557,1527.0731364102394,71.72962158436287,10.020886488295961,229.3548258768589,56.40001294589824,正常
65.3490104249501,107.48542714517968,0.6500759790634311,1455.625391109895,66.58280903889525,10.666312500909212,220.47672099720654,55.70207336305944,正常
73.16205651965818,97.96018226063316,0.3705318524279094,1583.4952252175704,80.16273102170828,8.221412415993484,224.24087106333334,60.264799214941725,正常
76.5638321857353,91.39190010226066,1.192239568209157,1383.5772784403,76.29068412237422,14.2436330772861,224.84040707897097,74.49380832082467,振动异常
63.50496324767066,102.49000123634829,0.5223787951638899,1519.6658919697186,82.60658025961226,11.203884437168817,227.26630331660516,52.99666133059334,正常
70.79297789503703,106.96899762745353,0.519652116970147,1505.9790184207077,75.37716819450796,10.498221748496785,215.37287686970205,53.41306687580796,正常
68.41621881594841,99.92427914546957,1.0462413104103374,1180.8687835090022,83.59571916329409,11.049109698474707,225.00272472801979,63.622162803950346,振动异常
83.80824552186162,96.8759765106258,0.7681275535708187,1370.033356151221,74.02774516939272,12.754878097124257,212.57319946018293,65.17004048114073,过热
60.9886136538919,104.50375389352456,0.6278451862607299,1462.2127420253578,80.54849920978111,11.12543478441477,216.93881632746124,55.98852620671903,正常
97.7246565809428,119.66540859278604,0.835695332777078,1475.6911748686346,71.43105461231477,9.626734854980809,214.54087437598767,59.56936850409295,过热
68.95831346981468,102.78065364289337,0.4245724149980642,1577.1621764136094,73.56997889059944,9.612900297525599,226.7073795776544,58.95490697455801,正常
61.88650240089703,103.55410649188832,0.4803650150915022,1563.129205171359,74.9277386456086,11.422369861698508,223.062343970068,55.43076380951548,正常
67.48357076505616,87.24457872964507,0.5938283805975998,1506.2612251323953,74.0855177944758,9.324821725025618,216.39131223331373,55.55150354896751,正常
77.49659538770881,98.72686554048697,1.090523349097236,1442.1963823867827,67.32697774307739,9.951573893714777,204.17993048447423,57.77397367793887,过热
68.88161179032012,97.81495498384544,1.0992412787494161,1373.8661401992765,57.88816088660958,10.215844525130231,223.20312447696642,82.7374249795116,振动异常
65.05116530509794,97.02847307203366,0.37170077758114306,1500.7344097364598,78.8983026613467,10.034152417488025,217.3057907190363,59.895570697267324,正常
87.70842301028732,116.80640912452145,1.0130343931428774,1416.6328751943531,62.99866883131838,11.364602127407734,207.3297723505058,60.035669994572274,过热
69.24801048510513,104.92748485555411,0.50519458858073,1509.2275651598518,74.45195098037084,9.191734278359073,219.32751607799133,56.25882991607236,正常
69.12708174494014,95.6406473055284,0.5870067730688754,1464.1588839698597,78.19025550720379,10.230070759191403,222.49932061870186,54.09742075857752,正常
77.28235659399428,118.76496450019538,0.6009703036293241,1425.2667552985317,62.886535049459596,11.019152417511636,217.9616951195339,73.02169554154298,过热
85.62861623775319,111.40542935074774,0.8206876258616214,1444.4233476031848,75.15922010203384,12.340551718297334,206.95518899448427,57.51371177410678,过热
69.36160318360339,94.18290259340105,0.33070431858046145,1419.2434092047245,80.62056359993007,9.640231354210915,218.7191012375231,50.59964442815297,正常
59.99233635853861,96.09754193163828,0.8396269579647245,1437.5182462518774,71.41596285334853,12.399099824306267,215.76932593085908,85.18171787177012,振动异常
90.17191630180616,102.81346722564965,0.867737463584338,1509.7670928946677,78.32391462709725,13.394114977186224,218.09897184506391,65.17783037016497,过热
84.9974906191058,99.66399693560834,0.8078894096481479,1405.7937918431426,73.39105255280909,11.303128382826573,214.44374171006186,64.80628552505229,过热
66.07046872065102,103.83183860597113,0.4752822617479403,1600.6693623763313,74.1993360221668,12.024309623286852,219.78588309344212,55.21611058385123,正常
65.4853877467402,99.93621886946706,0.5820482181197364,1519.4289302265481,77.93346900737637,10.32674476460232,219.93081126952882,55.42377142026239,正常
75.95165654262223,120.85443460504575,1.870117283500858,1458.281491481163,62.746994996173626,10.895958636622149,210.4084495454887,84.69703363386789,振动异常
65.48838049274416,94.98426353769786,0.5594754341665286,1421.872707155673,74.0254585982366,8.883475560051341,217.41785178056213,54.71012898995533,正常
64.63994939209833,104.9133336003474,0.5285865390724905,1494.4386969325649,70.00348883852544,7.561182841723571,216.1835694791071,52.484242604658306,正常
62.53499532670584,109.27463842691398,0.4962777763490158,1627.9099642834126,75.03211134905469,10.978858050781795,218.779597631629,57.279136886452505,正常
79.11757231454438,92.07374652847737,1.0389525723753876,1426.1392183831238,68.89384456278471,12.486687906528775,212.1932045593882,64.91694828837045,过热
64.62777042116916,93.35239906871169,0.716325472330546,1523.7349116439977,70.12735347664679,10.603187431082343,213.38771021628216,58.77144765058772,正常
66.28775195361382,100.38817302355862,0.5645484181141075,1554.294778291579,74.33683126808714,9.671381524251016,213.2446281689599,53.64996142601256,正常
89.82598000457115,100.22354417395995,0.8816105693673512,1418.5202555759918,67.57165749803166,13.613015102935346,211.04027615705542,63.756920731166616,过热
64.93251387631032,97.84474532444354,0.3995859233247932,1495.5858975824372,71.7822508384127,10.47635776935622,219.8822392456288,59.68866630552459,正常
60.04731837434656,86.9796604969347,0.44410781527284116,1453.0332303090622,72.32018277442975,8.819187184691156,222.1004724522592,54.65131287063412,正常
81.97593680785427,106.31927966771957,0.9180844122502927,1549.217036109537,73.78346564028074,9.006702329322392,218.34144601791522,73.32675958811765,过热
67.02025428407269,96.10299692988244,0.5046436548156149,1455.0766009104482,73.79371172690729,11.642672953255964,215.87294735010522,57.2517375025653,正常
64.86721057988005,100.60265305806853,1.7172409677943492,1409.9801679731147,79.33720021850401,10.536150060922688,215.01587377151543,78.95181905764515,振动异常
65.48497982496359,102.46241415113647,0.6105525932957984,1561.0516847762676,65.10350094812107,10.439501230620227,229.77078716875144,53.54931554846039,正常
87.94095872167769,75.70551309997732,0.8298726964542378,1428.069643780884,65.88182808174686,12.350772038684397,225.1412120895038,68.51720066569447,过热
62.65412173947647,108.42522282666323,0.5440474737960399,1449.5134647645032,80.35075119158213,8.55035478030147,215.75785682904592,49.35996989827671,正常
63.286427417366156,88.81145940944687,0.5028744822934818,1491.2520121652296,78.17360734280885,9.130336918725305,218.34345808408338,53.290501215283726,正常
79.97812875132395,95.754358856219,1.055078147599803,1458.5829261927372,78.83733321615281,14.263696520106826,222.04917376650695,57.781978689151174,过热
62.482621729419,92.76546699916473,0.49342497389270124,1529.9964364998102,84.19091838397561,10.718185725707935,214.34555782337043,57.95634905684565,正常
69.96113240366262,90.1764171171022,1.3381226337788605,1394.9141168651104,68.62950310321993,11.63707317705914,222.34755067233874,58.383041169809005,振动异常
63.565828051860606,107.43634385945533,1.8479519899165033,1277.4771747805084,61.103337952354025,8.23494567686724,216.0730457677658,71.80427607621718,振动异常
60.25663146832269,99.3463816176691,1.6426765307785747,1385.6599179714472,70.9510159685716,12.417187886366806,213.10307006583173,86.13631001269673,振动异常
70.87616572057654,96.319889339179,1.6271668447331957,1287.4445279589465,76.57048015875262,10.321528435657518,212.83370196700656,83.05285232826103,振动异常
67.57523843153024,85.77023800876577,0.6049552715319335,1483.8660080578932,67.09404648983933,9.686941969476846,224.48533098443565,58.24807316166122,正常
60.95850857322424,104.96537678040542,0.38964106827842293,1459.4873781492809,77.03526143562267,10.260280506582886,222.39720759043033,56.54688426533187,正常
65.37902279096863,103.26602204571577,0.6613711269058647,1516.1583857092392,72.67344771609973,8.48212625331919,222.8144043008718,49.80639608966523,正常
54.874287066711965,106.58536467169532,0.3774234336997659,1487.5654436908226,69.28136896339669,10.014273067836434,220.95317795632513,53.972352397426704,正常
72.53893012589658,112.3848962687693,1.532150974577879,1357.8774650323166,74.61672028712397,12.32386108646439,217.64767743737224,82.87081874884917,振动异常
63.95938874821363,97.11227067344736,0.4928398740585936,1472.4070927053776,77.73142124001849,11.738899663797579,214.9165843571175,49.546062323838534,正常
83.27465889961894,104.08600442490885,1.0058914963196715,1366.5866844907923,75.43203766980284,11.801795116647678,217.58548385966566,68.26153075805115,过热
85.36802197802619,123.97288694773111,0.6543845804289358,1402.6396896568194,73.67560702929916,11.569808646392596,229.79489713109103,63.583909805273834,过热
64.34928472816158,99.54443501023147,0.6050654396007612,1592.7046283167094,72.63954711151436,8.899845767028305,220.6177384797779,59.966221339264884,正常
73.22447986753042,104.38417263009785,1.376256296433619,1349.7076555940343,77.07192210785212,8.331710998475364,218.44705756296062,86.11811307157085,振动异常
66.89687664104474,91.38394879347871,1.504035109385788,1304.7673811460409,57.54420748644945,11.322312297253157,220.39536915763597,74.74178484717906,振动异常
63.45393812074393,91.718061420645,0.5471415556386404,1520.9509504683022,81.5879876780398,10.874389180712727,221.19702250267687,54.308426124459245,正常
65.29104359223,96.4456539193911,0.4428821010217203,1560.0206953972213,80.38003569299299,9.35851309095569,226.0003947821343,56.00252925173469,正常
65.4982568254382,102.07778001377186,0.6565524029234341,1439.5152628579447,76.8364365670067,10.715381315441244,230.2827178241477,59.73435417268655,正常
92.31017297108468,119.97431683179626,0.9716028390604291,1490.2918703037433,70.5416328067148,13.022043489862957,216.34412272426022,59.05518290232519,过热
69.57701058851038,94.82741692605978,0.5583928185325964,1408.189731344835,72.67691351350804,9.491859802352689,218.06434675105243,53.421256430447734,正常
62.696806145201066,102.93278596877478,0.5289168643907818,1501.7041734129614,74.06427867497726,10.000207064918197,221.47112064506746,53.23339951978391,正常
77.95145330670967,115.88769654216672,0.8014356933815885,1366.2526478684508,80.77317563230582,10.745906771849963,205.74306705029383,63.42351672356938,过热
72.82321827907003,110.9349941395562,0.42690699600580806,1484.17957751526,70.38794907750749,10.197315707405595,213.09477698423112,53.2461468080284,正常
67.94158603242288,97.00143353960323,0.5238789159026513,1411.959559400961,77.12030522232045,9.748461113955504,212.32213938396447,58.65691236938099,正常
66.78507742982524,104.74481006374707,0.5732640077215579,1577.1054976283938,74.55818520397332,9.169555593443434,221.66929983284268,52.408351118230705,正常
70.60701587654783,100.93020035108363,1.5102088759040042,1506.2445511189574,63.16519965935342,9.206292624260428,219.5456051443888,69.23223913224084,振动异常
66.48492336616593,95.16811850627343,0.5243339449322691,1488.7617299053659,80.00523046283571,8.356811188845832,230.44221386434964,50.10858026885458,正常
59.01896687959665,101.71183928587378,0.6795877673095522,1453.9663203460316,71.96089006452783,9.896778247067504,213.8116878883635,57.04407853132884,正常
78.10637543794994,101.97819413017379,0.5760907743233663,1468.102000534104,75.80196614864435,15.139796898314916,205.44381648187172,63.8434952853515,过热
61.279715465180765,87.90424007429701,1.727647324849083,1347.8659902274867,64.78382560777855,12.297816903559688,218.52484252208444,65.92783851252034,振动异常
86.83197113967472,101.12300083591438,0.9565747469897146,1441.0035568552535,71.37394324207865,12.73947968777169,218.84595663814386,56.91643312525993,过热
65.33764102343962,98.00828681216741,0.7298898123619251,1531.688844046605,79.59614467287602,11.36065859583865,218.85304627965985,54.85330844957768,正常
86.73299980323695,105.45222708999982,0.616735816185316,1550.1441715495798,80.10643735447883,10.538817230675448,202.33129288169937,68.33134836021762,过热
107.94722444533414,98.85877434991684,0.7634862051240918,1407.412660465988,76.59526967688369,13.33810139959758,216.78522443798158,65.64308725202483,过热
64.63585543671563,93.20124504428166,0.5877362290575672,1578.0755598363426,71.23921797204709,9.733347670765585,218.98509681302173,55.28011712282996,正常
78.57740444839327,111.04120889588518,0.717517236356704,1421.7241755578489,73.5813048717287,13.229887878952852,216.56992752533375,63.00060880665814,过热
59.15660981190234,92.17955804161159,0.5186609123156358,1484.7387647822666,75.95249839889533,9.005650625391487,208.90349813626233,57.00596441427372,正常
89.044713934687,95.26621161972966,0.7671329588229218,1325.3312908086282,78.58380112526226,10.64899292623128,212.7796459494756,67.4309239578097,过热
59.8966642139421,85.93041758028588,1.6252395269463884,1340.1523148302683,59.65017144100841,8.847294664169645,232.3278062331484,77.46633650911056,振动异常
51.901274479551276,113.15974170801027,0.4966873027126203,1560.6548849989592,83.07687844734721,9.38234810456565,221.5190929780244,54.9068232013873,正常
71.91398202906008,102.38997338975905,1.3482101403036435,1492.0213916718637,67.34994179750792,10.566788932096916,208.48624575938246,76.03349978665368,振动异常
69.79635413042604,107.78043559701383,0.49374068721004777,1432.1709097688297,75.97368097359387,10.501782736167545,212.25690850568128,57.32808374153043,正常
54.852476893008316,105.59455558677564,1.4235159088789233,1340.0662618717406,70.30128609595272,10.04472303473524,214.71555486339875,64.13460062817926,振动异常
67.02490855480478,105.56965091850735,0.6380091354147451,1501.0635788368031,77.13597180935842,10.921650111924459,224.51138586893325,58.59174077093569,正常
62.37122489159619,104.88468596227058,0.3429499396376823,1503.0839924923987,79.31196736191379,9.951347648429548,214.78977793878448,54.007632327017326,正常
62.89677338617321,115.27533312376104,0.46066611876726393,1549.6021174768262,77.44593565073832,9.097948445642489,224.8409233026643,53.72729099980587,正常
61.037396307836495,97.31372240567897,0.6683927691457869,1533.1440634333705,74.35731244280535,10.105894453115233,229.04653174866556,56.830648508767666,正常
58.92905693606134,98.52813330917857,0.3853654606981312,1554.4374309852094,70.40307704206788,10.668741655592513,220.01847835923923,57.218959455174016,正常
68.23844269050346,100.04194959774547,0.5096120776940983,1506.1148751516141,71.77017910437732,9.207580079000039,217.2665995770637,56.04940007370372,正常
71.04212163281214,94.18616286179567,1.4007675311930843,1304.9787808065978,68.68258292859025,11.354279090048724,211.31551185060147,70.58190998309914,振动异常
73.89609885661964,91.76884303189586,1.3958440514663213,1301.40550086688,65.60299382581576,12.493478192426307,218.26297279676257,76.112229495625,振动异常
58.810922505865754,103.91499648982334,0.707674798356084,1480.0181907192698,72.03767870423553,9.018834468860318,223.6593535214415,51.64844061487899,正常
86.18471535838621,125.52972024501663,0.8728280592109323,1440.9220467860487,73.2381706279527,13.553165124625417,217.3098240240787,75.77464338691571,过热
65.40937069693162,101.79107219423305,0.5424165946401917,1525.3917878144812,70.06410236424408,9.752974299254003,227.27911161073382,56.655222399732764,正常
71.38905415160073,107.36387803380354,1.7526891981041708,1493.4007858389157,69.03342365736962,12.908484282288367,217.6334149519648,78.51562152366392,振动异常
69.26216667398111,89.63936982349107,0.6047098302612155,1536.743889302491,73.9594157136373,10.6863184569567,221.98963524973405,54.38016616091186,正常
64.90491896048655,92.40480888934445,0.664201516013637,1488.6760554049238,72.02169352978254,11.2119439853864,219.63026217195804,51.884368537468085,正常
70.59330014455553,107.33443008792419,1.1211690672904309,1398.4164524383434,79.4160333431669,11.456933685638061,212.62743223444974,73.53177462274277,振动异常
66.29941397124212,80.22684399898168,0.6846636996047666,1547.477706772066,70.36323432904713,9.776797745365196,232.1335824317276,55.97217108466468,正常
61.73335383713144,99.5656410678575,0.342360784301575,1529.3182009377547,70.66912575892749,8.66968637426101,212.9721649041068,53.99123578395678,正常
63.82706433312426,88.93760215228531,0.4183064329012764,1516.0848903098006,75.89790890969799,10.81788965802503,221.70025647284444,55.86198671320903,正常
64.82086980445024,87.87847150241159,0.3620680771985473,1445.384361766371,73.0412092547809,10.088657590961438,216.0700698368251,48.73891894419379,正常
93.46982823907103,120.88626928043595,0.7929984779987529,1367.6954122441896,73.79788612702409,13.048033220275565,220.44184166734104,71.9451218148138,过热
69.72064467429551,96.19424631057112,1.227369098757608,1531.4833207296424,73.20126996760736,13.389644502100285,207.62490266297948,70.87863280726386,振动异常
65.76862552972764,92.16989027374154,0.564084286126701,1451.4192980744674,71.01987071598255,10.019147777415752,221.05641846139736,51.27471827355512,正常
68.12059908526078,95.68192255752511,0.49358616534070077,1475.5575289106862,80.50479817499286,10.695537757565777,216.28757883730808,55.21804157298802,正常
61.42824290986816,96.70498427102027,0.6117295831588128,1370.4478853927544,81.86829272581478,9.383638591960523,222.67314543061218,60.24208959374668,正常
82.76151726098395,96.68045082505549,0.43377102433233,1480.3744593583556,71.9442686305931,8.442510958711662,205.58430309784026,64.87883583065154,过热
80.28582678568554,125.67906338163553,1.01395429099677,1477.7490174440113,82.79235011010788,13.350799615997387,221.11088281306738,62.5576195994482,过热
67.59673257120586,95.39489739009781,0.2500594285126427,1498.931635282578,74.72552999691857,8.970628491817928,223.14764792110904,53.18048983535278,正常
67.25587167566002,113.33691870253206,1.2245363500470625,1566.6128257687838,62.66989701916815,9.17565584931127,212.7728418199542,78.48988563840844,振动异常
57.891994536641675,96.15611002521754,1.2544184920019763,1398.3004176579007,59.94622294550317,10.280214327299527,216.3624000786469,76.11722951652281,振动异常
65.86590462925591,108.3003195540632,0.3998379990105084,1481.7339224343946,76.06598314118844,10.189706167610396,224.24215441102643,52.144244619933296,正常
64.30867849414408,95.20499981636982,0.4483955271782626,1478.5297229437374,81.87438209574093,9.855481329284482,220.884104360697,63.07910099194149,正常
72.73951833308512,102.66291531826978,1.550271031740297,1386.1896692567332,79.7368065060098,10.140111813891075,213.36182174238377,64.16996260232193,振动异常
68.69233289997705,103.07252359151445,0.4950536290347567,1481.0436129506256,75.1210972833638,9.305286868910942,228.74791952102711,55.88687346624128,正常
