尺寸精度,表面光洁度,硬度,强度,耐腐蚀性,韧性,密度,弹性模量,质量等级
0.9829244771470589,0.9702541116922075,65.3667290136412,468.22364874881293,0.9509180283129833,75.32285020143097,7.852094796057713,218.8239708978998,优等品
0.9783594936759418,0.8919510764827858,68.06490564148282,506.16367061108906,0.9987937904750985,85.42797351972263,7.848083808215131,195.758323998124,优等品
0.9304395395295486,0.8832868830023644,55.11527130309059,498.08996013444687,0.7785781354179079,81.25478108111827,7.816438914204801,205.62312760845842,良好
0.956908283632877,0.9393856692069228,64.00590881994091,431.67107882973994,0.9011922365721667,75.40658511167487,7.705353158780019,214.66582680307272,良好
0.8716116184028597,0.7945824178830296,53.59937524402734,411.94784071063725,0.7535371417088639,78.60800071805947,7.755156478168978,178.6056995426522,中等
0.9255800905327193,0.6987469415296139,61.023922848062114,229.07216147161037,0.8135245536603957,55.295117544181785,7.645608856886355,198.69537300498047,中等
0.7766011216136393,0.5167610555030557,34.762407089733166,275.70485842636725,0.5530752594051503,56.118185763462364,7.054064671854004,198.23199654355793,差
0.9429509253672451,0.8551341426821165,54.185305065735434,462.5128894706739,0.9028274443650145,66.22116750791378,7.861884616496545,210.87821893368377,良好
0.9854480109518384,0.9853982639011539,64.32257975277187,538.2332068354671,0.9055009322781681,80.49003675278401,7.810255317649915,206.11431779508797,优等品
0.8784257843181085,0.8120589802953291,47.03855258094951,379.61629681577483,0.8971708898361891,64.72926569136213,7.863945774224694,192.17700655314388,中等
0.9737268827205269,0.9453056787163052,67.30990619400566,489.4020759368552,0.8762092587676854,86.99522070323263,7.916711459708634,221.35620585491475,优等品
0.8646061826090715,0.9211860707033389,63.405229622091284,480.3204318856468,0.7974742104839891,66.8701887689339,7.8504481743463685,181.4789126690239,中等
0.9068949901060049,0.8817942706253277,54.61557383934804,384.8004633998525,0.7325556065714718,79.04477703837466,7.695851332941702,188.01150098728584,中等
0.9793396782837231,0.9354902408768729,65.626560627603,467.4275686765535,0.9645671950802623,92.98698646610812,7.822828978511174,206.13977202129303,优等品
0.7403696780619597,0.6906870534610285,43.69052048589968,320.24123024357397,0.7132138694812884,80.60519898359735,7.498225813542085,169.9545649115586,差
0.9612570896091426,0.7967437351847978,59.64547318736316,432.59445008151863,0.7999381565014578,79.54289474520152,7.854941925640269,194.9347773150632,良好
0.7200322147473501,0.516871210451811,47.00209847518765,335.46144208156034,0.4847897547813714,23.88949090429497,7.704977286553186,119.04648294799247,差
0.8411185392152821,0.6898171581034456,65.07969031651163,307.2553917355345,0.8159849612104565,66.17098432576073,7.761886354300416,222.39736446723822,中等
0.9413539762838091,0.9353860547991224,59.23572504092887,450.57148847535956,0.8396261558377119,79.66033835910993,7.836376351713342,214.81582201091146,良好
0.9480799867653228,0.8220698368170257,59.90340847864082,409.66267917875416,0.8635979631799415,78.82494340573764,7.752734532152686,222.91321724520986,良好
0.9123188101904708,0.8671703618327329,51.43164771105171,382.73474326873134,0.6905327012837831,65.19428293401448,7.763020317591461,241.66032836505377,中等
1.0003065980824155,0.9218253329068795,63.03012778760088,474.1830378855834,0.9520947061429319,79.91207611393313,7.854515489960321,208.04565153477236,优等品
0.8749364578775215,0.7215349499512997,56.281210930847784,401.672622084974,0.623436355491019,58.27664996183812,7.6292691906215735,172.14114907233568,中等
1.000108978107138,0.9596012449288042,59.41714326773336,436.3562827143357,0.8836997902952783,75.85787585020124,7.780320372931544,219.01982061004935,良好
0.9863221547342894,0.9909916823556331,62.29865461586592,522.1983215413795,0.9564909681133815,89.87911668644281,7.863187779241128,215.83883022284002,优等品
0.7464976778136018,0.5174902700054476,55.583499601419774,324.9963035766903,0.38458354392695215,52.75181339708349,7.208628474350393,142.8679849300739,差
0.986991740439677,0.9667617151083345,64.75222227394613,557.5581900162863,0.8849355214604225,82.08969332953494,7.867952754674018,201.35714738059465,优等品
0.8632560022102764,0.8164517528070876,50.464113753195505,336.7784843163231,0.8944343411979945,80.83354577288206,7.630210308412734,224.8233280856036,中等
0.8283895754897832,0.6846771109008244,52.30645804178011,316.23502248900246,0.7835779948565138,60.903057856174044,7.8852690811442265,124.87554407156063,差
0.8091450244693762,0.6040522942317009,31.95248186280862,271.6242923730549,0.39066395239850743,36.59628548032984,7.527103600558359,166.24140131691686,差
0.9814606709153995,0.9966559560244203,62.26514809353829,544.8509092920751,0.875181622608741,81.29883873725646,7.747628140711462,210.9293565268298,优等品
0.750939525565397,0.5053017234382652,47.99887289705983,233.4772582196436,0.9954264261618497,44.866323047798126,7.039028565480742,116.42776154161211,差
0.9384554254857885,0.9251045655794135,58.33476189512239,511.7122709507873,0.7006639530556846,78.25297579128198,7.918771348950121,204.68618443925385,良好
0.7278239200081442,0.5958339976618665,44.81507630991305,321.0048804136018,0.49797040181130847,51.434113161688664,7.316020365910769,173.20008966101133,差
0.863612079724676,0.6780930139892637,57.34659840654282,344.67622496171015,0.5794792392223983,49.25134344498289,7.634091361602491,197.49326786815115,中等
0.9950091732908586,0.9573534285311784,66.3838162529535,528.9598000148338,0.9520973564721851,92.05678430872813,7.747768549809936,203.6315478572961,优等品
0.7445691672530829,0.6787276293122914,43.673603491474864,236.30024389469554,0.5014475868938219,67.89863412712147,7.327020777514315,166.58370176792778,差
0.9702075862656653,0.9006573737976311,54.97831086853047,472.81944344318765,0.8680215777612037,79.40482839843496,7.76299736269493,215.3238956615862,良好
0.672448690900834,0.5477479070590363,44.530396565720594,353.71432492371986,0.37554957133248346,56.73414077289496,7.451542380364322,144.0437283844326,差
0.9948060859334734,0.9654843211875913,65.90422120934335,467.72790054675164,0.8364119363335917,89.24792265523308,7.84387820051263,213.88185795654732,优等品
0.837205159223299,0.5502630466859737,31.787136159271405,265.28155082873184,0.5367090840477087,35.87699119598385,7.283006402503904,184.48546237244327,差
0.791096074120795,0.6491274020726283,53.35112667804097,243.54874540475737,0.6143559351351323,57.22420768532142,7.712356953391664,272.8673143402464,差
0.7561509336763378,0.6949263174282309,32.769268950878555,263.6120713768448,0.33496541155518395,33.49786375593446,7.566392785713311,188.76428000912153,差
0.7908996049628668,0.6037566858707252,47.05148658938177,338.10992815749256,0.5150384211923767,70.42641370010335,7.708996099026638,159.00192290483767,差
0.9330973920296678,0.7180584062076757,39.063229213280245,441.8732295866769,0.787755473283791,76.94458843105129,7.608218092603027,214.87480525735916,中等
0.9752373745599822,0.9541423522525264,68.22566462354575,536.8656965060168,0.8950063784794574,90.8533081465883,7.750765602927705,211.5165727214502,优等品
0.9810943118940898,0.9606131189267416,62.083105265795496,485.03038232062664,0.8761191321568548,88.91579943888506,7.8707392231039615,207.3493500311142,优等品
0.9704392555335628,0.9241803392997084,60.23649371564364,390.2294588373504,0.919503867064444,68.18388738169172,7.785909264183138,216.48156241562523,良好
0.9589167775045849,0.8826228693444722,62.66847624003096,460.9053405727766,0.9280160433347813,95.25079705383439,7.856260306247676,205.95075088956577,良好
0.9314525398860812,0.91221552500541,68.814898262687,514.5191268237222,0.8272168472387684,92.78293596561683,7.820711001257016,224.74011129577747,良好
0.755225701803791,0.49295317569799285,36.07198983118858,320.3782123619151,0.4962186208656086,55.374497223991526,7.767703901716255,177.6783313123504,差
0.7464985111595978,0.458919771490904,31.284095289315722,170.4630892861212,0.5426835603249075,69.03211484475435,7.270164079556644,229.6665391626456,差
0.8381236582434806,0.8031158713073231,26.893542156956272,201.75980932980173,0.5685186334253715,51.9413251522295,7.4138456782639235,174.60585371751054,差
0.8601658866342708,0.7914724768857044,44.20855129168976,479.706187036722,0.6531664136746441,74.61152928661346,7.5668468758516365,183.1770634014878,中等
0.9629380904651312,0.9058198333893289,61.476123791726216,379.2777312330241,0.691678504520823,71.09448230266537,7.841801661315391,179.43067062734326,良好
0.6100017848703208,0.5650114650876996,45.205124966282796,194.94161456635564,0.7530177342214178,47.89733105261984,7.502330341537049,155.74029746953434,差
0.9925737310641735,0.9369263081112909,66.90598758564862,529.5619913435015,0.9113979320367264,91.55302956406732,7.90701252763356,189.89783345433938,优等品
0.888209803576375,0.8633752461586415,42.63628069738621,371.0184813637242,0.7018282949064474,73.39950900755103,7.6630140886207005,187.5075436134789,中等
0.8906923775060313,0.7347720037999125,54.88458425410022,447.4346599322756,0.7993195688489878,64.75258064918026,7.6694470416783345,195.43426036969686,中等
0.9842154027112366,1.006936618779761,70.1838915061453,489.24789273461334,1.049941145003729,90.15124846984783,7.937292948513656,215.6864461601277,优等品
0.9932465823550252,0.9790042131275163,68.06487429319985,514.4837037218095,0.947066064700414,82.55421912407891,7.798739045713128,203.75165381565517,优等品
0.9305787594178453,0.8900869327398022,62.654335810335745,436.0990022992457,0.8769199831056721,77.6396470559126,7.775856120528299,218.73735672396407,良好
0.9363111919582763,0.8177474388248003,56.60277507541125,450.7818337919273,1.0121453692833913,94.32107108797535,7.747749008805605,203.7529971141776,良好
0.9258228227075855,0.8992483208023817,60.22276082785576,509.6669543520723,0.9929791971683735,72.52150312208883,7.726005934742458,210.6954951612567,良好
1.0044656329125137,0.9304241512035006,64.89025988036946,487.0563306632035,1.0555165822167447,73.9071501702445,7.80457487442439,200.2972867409176,优等品
0.6631156900877329,0.4797328492228008,42.35317168484637,311.24765834156517,0.48741019520164097,41.198828589049825,7.312409318231022,175.56189969403283,差
0.9277534506065883,0.9153252731773627,59.85324148942153,497.0800254716135,0.9734037769099293,77.45437975733864,7.973241716176524,175.34767646578615,良好
0.7861498467312161,0.6546589725688639,49.43193303477794,206.7221569236865,0.44267308508158776,52.90505027522253,7.464094033204816,196.94733718568688,差
1.0156050295935568,0.9390454216040536,68.73028483430878,492.5797883892453,0.978920965878186,82.71390730340401,7.866948794683413,218.40606712783384,优等品
0.9323607847146564,0.8574390586528062,58.168291614311215,498.8220241572493,0.9628553856336716,84.47406902498639,7.697805071692373,194.41693079082307,良好
1.0252905518757047,1.000313476105606,63.074818569043615,476.773885449413,0.8901503205789534,90.29975084881188,7.8923059234647965,232.10689726015764,优等品
0.8056931198991111,0.5879356965870165,47.903910765354695,294.74915330898335,0.5939735837984453,13.093462668556924,7.573783440581649,206.2482422195642,差
0.7706877101473694,0.5166858476671033,33.40504563161572,246.63012583468003,0.38175306452002084,58.80202776103482,7.705510542735031,123.66200819283131,差
0.8717099411486735,0.745872029097117,46.26460885085798,422.59645353954215,0.767769804579024,65.02050635186777,7.73371141963374,188.4852221363476,中等
0.7567400711645101,0.765886969445533,49.9006123071636,308.31219687260057,0.43999129436288237,64.10554532934947,7.764523568252154,165.66536475666712,差
0.9895870863821534,0.923675479335331,62.853461043544314,416.7855518019825,0.9422447947504943,78.29937552172608,7.871777315949618,208.12772678493118,优等品
0.9498168192293068,0.924242129140058,61.73698743217381,434.3537451098863,0.8855974652300941,73.44898419842104,7.81503534211462,232.4676570334883,良好
0.993225046602899,0.9698678894647885,60.329146739880564,511.84873910969924,0.8625146263551298,85.4145592658602,7.886756605652704,204.66995918173666,优等品
0.7185202884068101,0.5668760691121605,53.451171736117885,259.32190977951063,0.6878891637521938,71.34897381598492,7.491546400313041,216.75152035642344,差
0.9996030516808667,0.8995738862228564,62.27095868206257,540.4740531534029,0.9499725343160852,87.22426768778745,7.826746202689949,196.69773744358662,优等品
0.7508350433633775,0.5805210378716764,39.89060948039914,267.06592339486303,0.5168816275311919,59.71408973850606,7.05714636282309,182.0341478379269,差
0.9471026648970781,0.9516916419329923,64.08733563349186,494.1998880721766,0.7852522652164096,81.24028308684571,7.775832236718031,227.72977141485703,良好
0.6784442928614373,0.6203482003452288,20.126897702735715,290.3918585625248,0.7838773435723527,33.72239482496383,7.657203458162842,163.99238519561672,差
0.9401007089821859,0.8938757929440945,54.56125662323166,477.2653689467356,0.857740393475104,85.63008204649083,7.808246257722468,179.2160438056923,良好
0.8390597102229838,0.8410934519775196,50.12470886089051,413.8818550962444,0.7449919401143533,80.71030099431141,7.737952853631166,260.7552237477748,中等
0.8241945076883881,0.5087321239304132,39.927443015343385,347.58602300476184,0.3865729887589817,44.7031972999633,7.233870183395875,183.53968474230234,差
0.9858610505772514,0.9366917950937784,73.37662660372989,502.6818583679484,0.8976061177534022,84.08377378395359,7.849482385504613,223.99417926653882,优等品
0.9780300069310431,0.8456633802216325,55.76263054717468,472.93789973421593,0.6959217745243919,63.12269567560161,7.769393292582206,206.74762078713806,良好
0.9586201938426014,0.8714252199805881,58.883642057833455,431.6745204063312,0.8625716626962028,75.29064756892994,7.8294798069471225,178.60061676776124,良好
0.995510170602263,0.9740210584263672,61.83588663510224,432.6324230730451,0.9092731167741018,82.03767272309743,7.845865112749079,234.5987198502938,优等品
1.0056025552953094,0.9375610847355791,66.71733591846531,483.1420965842622,0.9086114510438184,85.427566648198,7.887851603252699,218.0965753014824,优等品
0.954224187984489,0.8116900831165541,63.47334562059292,457.2348444592973,0.8518483476800585,72.56075282602535,7.677270024524092,227.16580442953114,良好
0.9692186435721651,0.8967923632360034,65.35840186945295,424.9180554120904,0.8010061687279305,97.21266928824282,7.751940165548914,201.17219242728575,良好
0.6698135262485052,0.5921247113755359,39.27522280405965,299.6555638685775,0.40519056848006174,70.58418370169862,7.747240995651919,216.05365219437957,差
0.9373145056636537,0.9061661891364294,51.4241001464829,446.6731291226152,0.8128916456395243,76.39451825299736,7.84758834987178,202.19413725289508,良好
0.7076800847111157,0.6574386351133876,32.408164538324954,350.1233676538742,0.6832670395537832,79.0714234908971,7.3335859064534406,120.36468815261762,差
0.7078852141614965,0.823697107706163,43.841601779674775,326.3637026751636,0.37870208939609784,48.69277411496862,7.324300241806099,177.0266124079868,差
0.7944928475892747,0.6618407215744134,36.2922940333949,247.63421237329487,0.8013878181414065,51.44565684671054,7.151589211645634,183.3167851712866,差
0.8117715887878401,0.5509051050268133,30.498474699481278,314.03307432603236,0.3257203619045267,44.0139419113536,7.3010456564136605,193.52854259791255,差
0.9853381138805377,0.9410661153132811,66.01698054142825,502.994789452993,0.9697279117870812,79.13063336846986,7.756255396797623,211.3885603243088,优等品
0.8662902449852431,0.7692976501983009,42.915901370231374,267.5751732750172,0.8343790025881576,55.7625515334373,7.886513892993324,218.52021970395413,中等
0.8352925743010287,0.8000802834520118,54.173777465399425,462.26774761353727,0.6621878296394548,67.05727282769034,7.498459664850392,214.54526740606244,中等
1.0069354713341367,0.898219681439997,70.4593153619378,468.4983563053044,0.9033269653409114,80.72452262795397,7.873322229842013,224.2732865159477,优等品
0.874453697312642,0.7520590491721632,43.6647793948433,345.75019249368034,0.7932972928043636,68.39569724133648,7.853151678544827,189.9644265214724,中等
0.9116708274664945,0.9858201911395579,41.397985436590105,379.8259575713399,0.734860250805859,79.12798195612906,7.870690754634299,205.17070635254262,中等
0.9540399802151464,0.8896002118484339,61.96384181525562,393.11061993972504,0.8175111714381277,93.85976360135142,7.819018538232479,208.40397915700373,良好
0.8385469243429688,0.7807381594396375,58.73547405006769,367.0201639095365,0.6655297001297017,67.57175620924481,7.536104488633887,172.97346742460581,中等
0.8591061673063993,0.7879211559589806,45.265011402667305,438.73809001165193,0.7425407322991924,59.48382759813292,7.6849016778142,215.16831939885984,中等
0.8509454905911431,0.7725112781306908,50.30337179326422,298.08771704527334,0.6662176938832218,70.20841770290352,7.637155486053257,147.3447529585387,中等
0.8706708560054178,0.780234077334355,50.576772002077455,344.3403847816934,0.7706677628539116,77.95526691674114,7.622944739140208,208.26546762528955,中等
0.8841946407555463,0.7832246159464199,43.133576034253736,450.2158140997476,0.7350364055748208,56.1879882685112,7.633611079779224,206.76872360480615,中等
0.9865785134887276,0.9098153190041401,63.33415850928401,526.1836224340883,0.9503644507550847,88.67634654987494,7.848898496374153,205.64098530909567,优等品
0.679276849431684,0.6528634815334559,38.27373646991522,187.55453150107826,0.5457266313234411,39.1582961683326,7.702588576933956,213.0826803854605,差
0.944229341986364,0.849695808389017,58.802220705314504,476.13915927806966,0.783594360389661,77.22151079438727,7.734825147740986,219.18450141351445,良好
0.927973697225102,0.7582962749481887,50.175741673662294,326.1522729561027,0.7768804934439231,74.16579352307271,7.552414026165615,193.84994062410166,中等
0.7021036080252366,0.537640311966736,47.26035999229334,207.74021036926237,0.28326959086512293,53.02294408673753,7.668710058244424,186.04111848908593,差
0.9806762875681801,0.9583265754048059,64.82610800099509,489.15115671882364,0.9161089281931764,77.98220685218169,7.800647691053184,211.94955092412187,优等品
0.9792533896056713,0.9892959550830059,63.57906362704642,438.51576542990955,0.9283246563557562,77.57697604040173,7.864060584129203,208.75078404676435,优等品
1.0166690522232,0.9243651961178583,61.42437588742625,473.96073732415005,0.8496353278253799,85.45657364305674,7.871797381485774,204.3571014728098,优等品
1.0093335974771436,0.9286609031915156,66.15975868971557,464.57082549006844,0.88635473339953,77.91865570329696,7.774847657032126,208.1080981872492,优等品
0.9266448516820015,0.8790438910073146,61.97653626324666,397.501307862058,0.7364098268583257,66.74624453952353,7.884369650278986,197.57177352992898,良好
0.9729297431746607,0.9271798888136473,54.10111625312746,444.6958368703801,0.7990498820634853,72.46347841068247,7.771691282974391,196.8805135755664,良好
0.8437612694241694,0.7734762793123577,50.04930294067883,293.827592837658,0.6319598427500908,55.91966125034999,7.640376450411859,191.1654015818074,差
0.6778035538753886,0.7305582715810524,38.4349616979079,233.38827408271646,0.5535919573673892,57.445724697932675,7.9139895478139355,209.30584568162902,差
0.8657339665979393,0.7746391966619823,43.50575647892954,218.37172837437834,0.6429679451348163,54.56790609416099,7.5830656942867645,222.90203813004595,中等
0.9031015032675276,0.7330644328990502,45.09986876600768,440.57137518162153,0.8815821840016222,38.53095780715985,7.605761849568411,182.458983091053,中等
0.9752549731295176,0.9077873841564794,68.36449763554978,494.611408357831,0.9625359697230323,82.57160627712477,7.858324263628857,220.32657516622012,优等品
0.9931047275418075,0.9482780760863961,64.02039244239629,533.0521358535863,0.9170583572934239,79.29029090419344,7.828368124183323,218.30498133985952,优等品
0.9939946937260219,0.9163769704791125,66.61929353848502,525.3336761621499,0.9782797447572065,84.31505211153029,7.826014055161693,209.67496106942312,优等品
0.9376785756932735,0.9096056950142459,59.96259601629627,401.49371469506747,0.8416792617820243,76.07420556808759,7.702210830801021,234.78514616522259,良好
0.991950769254226,0.927728408887078,68.11403758194788,510.8901285441823,0.9933925222498655,82.20418082470395,7.761593448364664,218.77547553451421,优等品
0.7536124567118101,0.6015908658399631,54.81236591623595,143.60966784719008,0.6787559847958191,35.5947042178683,7.470364293300354,192.4117648347237,差
0.8569469344928953,0.8749132472414087,40.342307532313,360.6752554838605,0.7500559992339696,74.79373170574121,7.576096006854871,228.57147928697515,中等
1.0080608911783695,0.9267486511095128,64.3068213894773,499.5358507781978,1.035881839433694,95.79560577301646,7.798201903569668,201.09564247057338,优等品
0.9847261093836038,0.9468692465168573,65.42713373753139,468.4235842438967,0.9040086861055622,80.82437748013882,7.953867171978497,211.68651367610195,优等品
0.9341996580636958,0.8990413209172627,60.9431554078399,461.4554697582156,0.8733719073695039,80.89959905275622,7.823615629452707,228.17262193627388,良好
0.8667729343416744,0.7506381908222687,55.6679926890903,418.98480910897473,0.8798693290993425,61.024580575248855,7.9244166431385565,220.7389457223284,中等
0.9605496166605546,0.8893729691044455,61.48286338347154,410.04254495017636,0.9568456364429405,82.13460212659561,7.805083352364875,204.846915994136,良好
0.7831153448323984,0.6212726121191785,41.27173919194286,269.78964811595296,0.5863436778703478,68.95308516194763,7.44925805298672,128.381404597074,差
0.9412984551684737,0.7822703497758362,61.66380239318505,429.3607604260368,0.8987391064711803,72.97967997804741,7.7454340161580975,202.0288955477596,良好
0.9235030843813452,0.9215605551599878,58.06535276700026,462.092916013931,0.9061624258933861,80.20001838633449,7.737951491084991,211.71544399592517,良好
0.8543612607473481,0.6580012047884752,42.12672808511057,434.9792232163835,0.8526087440960004,63.906797854133146,7.764620378796685,193.19514237119355,中等
0.8871549677701916,0.8515944049252449,45.07244323684946,392.26179239471185,0.6163022041859445,61.77386100040681,7.631155622684882,203.75012406946072,中等
0.8574064800813826,0.8706341109840828,41.07880422409039,454.70709486334124,0.6476340253869286,78.92959110896669,7.691617775817963,211.87902801037862,中等
0.9067593540014511,0.8100328917075614,60.677144173599785,451.50212306642254,0.9694967807204427,77.67515014657177,7.822507867799166,212.08959644485017,良好
0.974293335602658,0.9128464533171045,66.64323205772322,403.95093369971426,0.8764831122253771,56.037603570620924,7.783003863782955,214.05672204329437,良好
0.9803082763069642,0.8556661838559202,62.44589175318897,452.75624532483886,0.8274524120482319,75.6147797904008,7.763572606148375,212.56547598577615,良好
0.983691535970528,0.9247565145761297,64.64699809342144,452.42463078842457,0.9919084600572852,90.8555098583478,7.790988413289981,196.7604891578044,优等品
0.9453278607803427,0.8645245057036386,68.41657287963764,362.3208537488048,0.8140873290149595,86.23683489135755,7.7740304260481645,189.55583543365898,良好
0.9817904607220772,0.88631562572935,50.92558085259297,496.06662332189904,0.829875847985269,76.3886407993842,7.8108140993074135,235.8113866215396,良好
1.0075092594192714,0.9247852104347992,66.06601458677041,428.63011877740325,0.9050242481226262,81.55444101139105,7.838386324860026,201.74708039169136,优等品
0.9701460871494652,0.8622032541456515,61.0393025053354,442.6583871193414,0.7831303795505355,84.25086495845211,7.848555408670931,192.1340023509247,良好
1.0084639592059925,0.9679261311768418,65.03564130355338,499.0387288795854,0.9271022239415273,85.73910369518264,7.857530124642231,227.18363995763875,优等品
0.871563892137917,0.7277006376154427,53.15844094893198,367.7413789074307,0.6699706718392623,66.83511647368965,7.681579916531626,194.199255849578,中等
0.7801866508095111,0.6632582799642197,23.647097299284475,293.623783188649,0.6266103324410911,47.240170098455536,7.3696095691953225,177.91665483050065,差
0.9844489077207165,0.9311288641638916,69.50820297891677,483.42291961643446,0.993260525174069,88.94537600699955,7.782519737214403,201.48819517552516,优等品
0.7839690686505953,0.7712304687437599,30.919330292400346,274.1427582535554,0.6258083517598205,64.6300360233314,7.591035133973765,169.58413596487185,差
0.9801767572772322,0.9718038213920541,62.226927999108874,521.1300862956224,0.9064866197818056,88.92672801505141,7.821050789003005,217.41016951336448,优等品
0.8799817455303314,0.7462734150847766,53.280401945341794,426.5266659662296,0.8584477524857288,81.65560370432178,7.74560809286886,184.11451134150923,中等
0.7488845730543784,0.5738054993575645,63.01674852050775,298.55670310760166,0.7053874314148052,34.776251438013745,7.872551937276056,105.11962968456412,差
0.9940482340880826,0.9669136362502074,59.71028990328954,467.599921748536,0.927570369803601,91.72427015590347,7.861993637614236,212.95140979337415,优等品
0.8625050284823214,0.8156607880973703,52.948439606217335,275.78341893285995,0.7125609966793086,66.01330866177096,7.646362693663275,186.319332913528,中等
0.7059090750507291,0.6421360254306708,34.22995560272797,163.1596076402846,0.3194460998308107,43.99913849176211,7.8279913363657325,185.7269053985609,差
0.9534789441682562,0.843266445316157,58.46376887169134,446.1940750769072,0.8498209506820655,89.73153912950863,7.763385840560925,198.31307029259776,良好
0.8531855070825516,0.8052418352736203,49.67754859759514,351.9474573988866,0.5832334733809138,69.92619147586936,7.438425360633171,243.5235600768355,中等
0.7204392190378813,0.4984707625750184,26.731224406329773,274.6398480717372,0.8776345902632353,49.17347825401519,7.399328652390105,235.11356536833668,差
0.9753502525389511,0.9236990874314212,63.491393738987135,454.2328487581675,0.9605013619253059,83.64814300432104,7.824778865835142,214.28761258880763,优等品
0.9363230219900084,0.8865559662337573,59.27325288843058,459.95575876533024,0.9617408141918793,84.2652452481054,7.683175805183262,235.33261150131068,良好
0.7615824035805462,0.6720639231357267,59.22224560269453,275.42874332253893,0.558994428654356,64.18911440959157,7.119474752713711,243.22771896369605,差
0.6437986462060574,0.543615166814014,38.31662365762809,178.95975893223013,0.48632861236123304,52.4102824718848,7.2662038179575,143.0617404307931,差
0.8046268916804151,0.7027959002257798,55.94920208086015,350.58064337028725,0.5037778555820295,59.76996427992806,7.544604060592433,137.44575370513002,差
0.9346246717992296,0.9183653681301244,65.74045433198717,485.463179710306,0.9584644271545201,81.99288405439152,7.7836054020606715,217.2789192751482,良好
0.8720251490305903,0.8773378793998358,49.403482274746324,355.1473756582159,0.8278774307977782,65.19888992249994,7.749448536447923,171.76497399647178,中等
0.7445575687465419,0.6251493669941992,69.45246289935099,397.7241017139117,0.7918467291855322,50.54905484844618,7.805596314727902,146.0653363567166,差
0.9638741222507237,0.9042295689419637,59.02754257567612,413.9935908850535,0.8586208044362034,86.21648341498414,7.712852588983031,194.27789111512794,良好
0.9065673124508513,0.8272872425060177,47.193768277062595,427.4820749308267,0.7487634061757635,50.10987609498559,7.69424170461793,183.45315968583333,中等
0.982797879789932,1.0313238289712159,62.526163970704935,484.51650074385697,0.9715826887287587,91.65216172189409,7.907675142489077,229.74078687745023,优等品
0.9890323989681311,0.9759586926840574,64.95331073338912,524.2571302067036,0.9101953394661532,83.65930430379119,7.823951572438445,190.9376337991062,优等品
0.7804492223246218,0.6043908301877157,47.00972322703966,331.0021837113742,0.4362754270750108,49.775838808683886,7.666418403674789,182.92219801945552,差
1.0009479850222733,0.9384683787022123,67.62196925302065,490.3087289368098,0.868515188018347,89.30091319197578,7.908220587026763,218.36484137964942,优等品
0.8549141544788749,0.5807070873478832,50.04454827060155,367.06177940638105,0.7402654031107267,66.39549956734366,7.534321739586783,206.28996408094994,中等
0.9869093376326173,0.9504201490211414,71.86637198264087,545.1518611582499,0.9258794314943601,83.11306741268895,7.824668258310604,204.21787901780246,优等品
0.984734448668633,0.9981685949769535,65.54898334893578,487.35929576688676,0.9197963581439282,79.2227410309117,7.851716669428441,202.49279665507188,优等品
0.9501512036078826,0.861224550968025,57.267961902681634,473.0224770332146,0.8634584432946956,76.1877802209373,7.826926643636723,190.58830662632664,良好
