清晰度,对比度,亮度,色彩饱和度,噪点,伪影,边缘锐度,动态范围,质量等级
90.7416326829299,70.62889948138874,151.11179343315922,75.78916485377489,3.220090939169136,-0.1137970545975393,90.31927907766732,7.218447204629954,优秀
74.84066506111478,57.54253789439052,93.96428671898401,68.66894038741718,5.523392309147844,3.9312526340168126,67.65071723941047,2.316265463969261,良好
32.799440475089604,19.164915194575528,2.982872736666252,23.793544884719005,22.16758655022022,13.667244651758224,36.304448584590496,3.644897547859498,差
99.99640483923658,79.53404825394033,141.8248410829331,84.94867451799767,2.802433611628588,1.1351923906919927,87.55029979502406,7.604672398590995,优秀
92.92731450597246,89.66813176896277,161.07877476461613,98.07915101631312,1.1190175631095665,0.7047971910080317,82.29576742240677,6.610248522260452,优秀
49.627620292957374,54.98187060257578,105.50594184467073,5.083849936336669,9.152427074555114,7.434037291424719,60.23017613117277,4.293402546790775,一般
50.3242509327114,64.70518912489779,117.00866397200097,10.5064778930879,35.546450543542974,10.740737946873615,13.412804772070174,1.8078747695579074,差
49.651979494344864,18.817240913141653,71.62504804780082,28.06246385257395,20.556361766686816,17.78949961885391,9.691922574411233,0.7720805470174157,差
55.67932485903985,22.09306863607756,92.28300777994595,65.09832636907414,16.569342817678773,5.152398031702308,58.3904206724303,5.877404456198594,一般
64.66675793108536,89.18598313117751,90.1522849802069,46.91562921367962,5.951511816880659,1.655976161693708,53.742550522603054,7.4200210979818415,良好
83.66843777136025,96.94869885904595,143.2662103370929,67.10336769979241,2.080848150708688,0.7755506488974369,93.85294153785496,7.016525104216761,优秀
55.42979093135762,52.68156359880284,97.91208246679462,82.32760165413944,12.342853518867324,5.166679934210527,54.33799985141443,2.5072908588009573,一般
71.83724543790426,63.10014881963666,67.83096300723682,60.88149171555642,1.277610627578328,3.5277468429644783,72.27768386104309,7.270272308968062,良好
90.32108876006708,84.06591393333692,127.32157122304208,97.74260432865,1.2238618604342744,-0.09268634140351817,79.88078784310373,8.71732493559792,优秀
61.91870203945079,23.11080413155412,135.5192424729494,66.45603109167848,15.418785753306802,7.5249452779274275,30.309905016239973,4.724271207308047,一般
77.93833800550277,77.94954132388175,90.54307249359431,75.20906013425378,3.801485336658097,4.565168052666403,77.3885428218644,6.082194904490567,良好
5.3828725632344145,10.33800922746191,113.86823960889004,22.9631486018643,25.96871048977221,17.9638786995233,40.59037532073478,1.6087743690459209,差
43.83299127661895,51.36409420986267,125.19886589336801,29.44066302485546,18.72874212168786,3.6839393713913093,63.53174324153626,5.475947273553885,一般
26.91774835402385,14.722433308644792,120.98944946334879,38.396956475117136,28.02085810228632,26.6846507022612,22.695933070307245,4.161520613757098,差
87.40789127434019,86.1686455015759,127.25973929610197,60.48641144168366,1.8986607084412777,1.2251549882532906,97.50843096982678,9.69891325605173,优秀
84.91528800942287,65.40155959639523,91.2606704401402,65.72458778378449,5.858670211801586,3.5858460573738316,86.34993403166563,5.743617081470163,良好
59.06113573870551,64.32558348559525,113.86029216044635,73.68900148038932,12.492438728712912,7.9030228627880525,44.07139187696437,3.197329817958826,一般
72.2696129785951,74.13048728851295,123.87921638146493,55.10669654533014,4.980505816136777,3.2100591841408237,65.4494689398422,2.6769682660749714,良好
65.5872207796882,58.82723959120902,93.63988303189377,13.983961372575397,9.899615406485227,10.561243978513984,69.42662416606451,5.169782282650751,一般
1.6975888069060439,45.428690495497364,29.6539734902965,23.549138175507917,34.98419817025986,8.488332739043607,46.05622552184874,4.693240616314373,差
97.45183362029424,74.91994426900386,109.96621615075924,100.07428745432657,2.348316674601155,0.45753544668918433,93.45407254024562,6.634165875240196,优秀
91.77922203706584,83.44708875605305,142.13428822364307,86.91364605942105,2.8998952377995018,0.8998407240125101,84.37261425981549,5.968366966818447,优秀
16.704543598407707,10.978635832260007,122.90967993510083,52.81487367235913,18.844767932850544,14.839844954868946,-1.565612713217849,6.549636787070227,差
76.0705226268769,54.1912920348923,95.22748349801127,58.99854725389341,4.527028351866529,-0.460083116204824,70.52073286654011,8.917874354135929,良好
49.72916786419376,60.32721946618294,107.59498428655822,61.003911844603195,6.390872898571595,9.466885681810666,53.707891729548614,4.475758587487415,一般
82.71721900409193,64.90353704419351,104.78114936651399,63.2823342459937,3.0389797876231746,3.9879680642341646,76.13625210447394,6.666134826366118,良好
82.49136125128744,75.99736568772374,143.03635550298992,60.83811774019581,8.297576803229806,2.211559122753485,74.28298020868488,7.7909277648603465,良好
66.58975647169069,57.34536102196499,137.35061733955078,82.68315145962049,5.296122056244748,3.509882956998337,68.58676186955783,7.225122903839618,良好
97.54194752099178,98.69314574451013,132.48943432074606,82.22953969418388,1.9560828852699415,1.1167243035876195,93.65845357697496,9.717070090057314,优秀
45.005803237491534,3.89668251564472,43.5066640699575,50.31939654014444,20.948465440528416,24.913141620429407,14.63459820711211,4.97949181071661,差
68.21924511281537,75.52400170081478,108.58709588588387,55.01746290412627,1.9327437195807162,2.759737388580641,72.10244336803734,7.438219173650417,良好
37.420871893039546,30.600836830434854,55.59897551585665,33.00335756248464,27.277910497009593,25.4296421908379,4.631852435551728,1.6919631930183665,差
36.31740616952182,27.114536112059707,42.03492184469002,26.30752820325778,16.66574840510409,34.80868726932843,36.246451312421016,5.444273990156784,差
83.38624942000338,90.67061862569129,104.61091052524384,79.23604012105831,2.962079532267835,1.495691237698508,100.40001001867056,8.543550708555173,优秀
89.58861194758656,79.96516523745098,94.79806798376933,64.0881486373699,2.279009880186144,0.8830993673260704,91.80731068731812,8.787392033200012,优秀
21.91527924237005,17.902969556855158,117.4473926482062,44.90457931462344,12.35305509173142,14.274186022945234,-3.634891788652382,4.024338266803108,差
92.43261531635125,104.34277115749057,113.58991410739414,83.14614212316536,2.732597951253837,0.4187572431294748,85.55866271183403,8.86240347640582,优秀
76.9562694312863,66.0448165725086,136.04233310921495,77.0582556446843,9.017985376561384,2.4403632778934896,74.66060089414484,4.545826804899335,良好
25.164357815892913,39.96564122955697,111.50419205784416,41.709528193751,24.85750033225055,23.288910814282076,-1.0838168304040678,5.15629915419345,差
92.06898412987805,97.48385708451013,131.72481762307734,70.02616801202498,2.9881254386258123,0.9065668575748594,79.54158306012644,8.15826030781851,优秀
58.365698464512676,41.905496706105865,128.35153440235194,31.90546029488126,11.99180228348835,5.901127621204023,39.31569587609585,6.13531274386752,一般
86.11602781827973,99.05000362905585,156.42374621421527,78.36944425916431,2.2025351457540605,1.1527527200087835,91.97357016422595,7.750410207683483,优秀
34.040302512938865,45.38459829322038,107.70626413385651,20.810612430462772,8.340107719190435,19.997482788635857,40.88829298006526,4.0150881433697805,差
56.87425143980424,51.240077950970964,134.7454861769484,23.642161867724525,10.262267621943451,8.285727349948715,44.253038934029874,4.000292319886905,一般
71.36277636350427,67.96021725864483,124.91200923406343,94.08076652830496,5.173550104231733,4.353265658646971,72.41636083051137,8.52287194140904,良好
73.52604119392372,70.09812709501718,114.03603974793562,74.7914944220598,4.0799835981164385,0.09682194389609755,78.83696914314994,9.166456467377529,良好
77.72015227133687,79.80548929913098,105.7545050142531,73.8562509811201,6.061781842296038,2.506576676314847,86.96545846770994,8.069232522511156,良好
88.25948642129521,88.55655784421111,136.63147858025096,90.69381395699685,2.701697294029775,2.020186864572453,92.74215313743093,6.65491849809125,优秀
83.73176910365783,66.62052649589265,110.91773952055924,67.82075976347865,8.148984439359717,2.684909000921232,66.85482132200146,6.935625811408491,良好
16.190811962586167,11.030598706126725,85.14805392116915,31.630758547314485,19.082285750659715,21.214894133814774,49.9856163722048,3.116479391185141,差
51.24842532846645,77.26949381586276,69.61334062099753,59.19892989026518,6.73980489529777,2.7944936988629205,49.551527202835274,4.458716358351788,一般
82.64925139237195,93.71228578782156,104.92879549553929,86.75478596810726,2.6753898229076345,1.5771876394096447,83.06214056116269,6.7603725952229246,优秀
46.78388285455636,51.79218883770963,35.71165821970297,44.736465733455105,14.57368078292771,6.211976265804024,66.02032076339535,9.626243925030511,一般
36.73281773014656,23.85939580788869,103.04200853787268,23.552367338833395,29.557382689730222,17.66464359183365,8.971959805547023,0.33804860473970155,差
71.72265585953971,26.571626379824338,60.840387982514464,51.68790717744984,10.575573474208031,7.95763030382863,40.65300670195083,4.397459723203759,一般
73.19541250062177,38.699313621421545,92.21688822606545,63.409049329943244,11.223817630368476,6.498928647026526,74.53847181798633,5.911474359069086,一般
70.5087664295753,87.87764909233204,134.36623383510937,52.83526330908697,5.129304214474768,2.8534468802078434,72.61130104838504,6.256000790661375,良好
45.42607107763567,45.05554542457742,72.28716219976701,66.61324454027766,12.760360278638707,6.272894897289234,40.49968119516332,6.273933784866743,一般
91.19707494922011,73.53096543832275,116.61281034336899,75.30555445045661,2.569007780854174,0.912492113990278,90.62386641324127,8.633168345443227,优秀
75.06223234577988,53.33926556047056,110.04173930962492,79.23644099991505,4.5945162785290785,3.041424221239128,75.23213630226803,6.919708245236361,良好
64.8178769211697,62.87892130672715,119.73019062188655,50.40640502548319,9.724233268587316,4.122661971830542,39.75861009046038,4.094051552133217,一般
49.98166127773938,23.917826010773137,91.80700813984755,29.760411392677028,9.36864201322133,5.883063063948859,62.687415600718545,4.447343163788509,一般
91.77017923126276,94.36859729393623,113.71923228769691,91.0131233816463,1.7373043346856905,1.3157779777874938,83.77633360384229,5.572967031388656,优秀
84.37784334032565,89.53536971779413,131.12812730159828,68.30919581631602,1.7070548350732624,1.2660547588028386,94.99524216965415,6.091702852669047,优秀
87.31067473624086,89.6785593957087,96.05699875639178,70.43958949298107,2.139040778074657,0.1511390273093728,89.45574338967964,7.607470404140408,优秀
76.90910144894191,53.40048459389728,118.54516702400458,58.73072482165706,3.5710735554935233,3.0482115074903917,60.13158060991053,5.350211674343688,良好
39.8677432539983,18.556682605120713,74.12164583246026,30.027039296669678,20.48804744965915,14.206006740555791,39.45756258792264,1.8786104470288985,差
83.19217756032644,75.12302150940675,131.28580552755528,71.3713381128123,2.016058944287153,-0.19154958673125622,87.59176630965766,6.181608462564403,优秀
90.07819572034538,89.73419476842663,118.72385826699401,76.51427899854008,1.3393055992261544,1.8016293059463104,87.03428352087538,8.958131506951673,优秀
72.13138096690085,72.44405612070129,144.03178269686472,70.32960837374517,4.886223650002432,1.517314637430302,80.41183242570402,5.977303760854471,良好
40.19223321981123,44.285450705716215,117.27784882431972,41.34051261783049,17.276486021870838,32.39987526170915,50.431683738392415,4.792292691725122,差
58.60182985276036,74.77143211246631,74.29176268656184,70.42853806689678,1.0442959775864158,3.3405540040165387,86.86407391608446,8.71296830589473,良好
30.77653291238717,31.905976673063083,156.57756189033216,21.26190914422503,19.54018428434057,23.454864196951952,44.04505323393549,4.1818285594373386,差
27.993596823845287,10.087617357354457,114.90172277738567,21.607930093327784,27.13556355339267,22.052740423301813,46.71755953490286,4.496105341891802,差
52.068204594276324,41.763609844967306,75.69533156268176,31.63182753945967,9.626628177309794,9.949432182233704,40.08020668599775,2.897105402196371,一般
44.39414914912117,59.17049795483865,79.5155627109673,40.23666125130628,15.66322059191874,3.977473444572645,45.54931427019076,6.871064794845061,一般
47.95920541455936,60.031676541003684,73.08622789296281,35.482526575876605,25.374971690202663,9.85209471392714,68.89005403810671,3.7926056511372934,一般
10.835441479359343,49.41753233213872,69.89940355060727,13.5947176958105,1.2270103372642538,16.763832798577432,42.485884819377304,2.3428234686999776,差
73.8566747916169,63.35089108133223,95.29473708466959,42.33102507892896,6.400409557508945,3.255860280738444,74.8971147287265,5.064744248042336,良好
86.50339508606825,81.56197318152171,160.1604658938895,67.58484987381196,5.461395627904041,1.8359898213462573,86.09080338066518,3.8195741092040265,良好
57.68556126583742,63.724077073266464,66.34829810352463,82.24116245352923,14.09150405936303,11.7445107462629,62.76095458039546,6.086541781256639,一般
76.26163251359637,71.65474449592521,118.81261412995518,57.30242840439392,5.701181142805777,2.2929154963650697,66.8946170465864,4.61093482623866,良好
73.06106976047529,68.21094871679281,121.95629950431429,100.72276506870492,7.118727910426949,3.299705490923771,65.65442348223667,6.692260103461999,良好
83.03901237184067,87.50615542216954,102.82014712823484,47.667711181817495,7.071599179595573,1.7818104221637792,72.50932373022167,5.973347115814351,良好
84.96634994877336,65.5129181325589,106.70977783139153,70.96354954945362,6.485496893712376,0.5637232476152976,76.09526103229716,6.5419813672965885,良好
27.89502850108566,4.56167452856528,103.40970721095066,30.008140980826443,27.18309046686025,26.194234541472536,3.636073253034258,2.9326084279488485,差
29.979390331088283,76.05748577269009,70.25644864705352,54.05011489188432,4.6931979269610435,15.241137826724968,47.538422806073804,6.11387571048511,一般
84.04458026878093,65.26032620066788,129.68780126698857,71.33735524304933,1.0630648649814978,1.220189819150204,82.34872975528691,7.81195290465109,优秀
96.69966633412595,80.50266562797209,146.70453790476074,74.1522356112694,-0.17898532709731851,1.7340159198834062,87.16627848695977,7.487923262084521,优秀
48.27955176219473,49.69684687773456,120.18536121051493,56.030482182712255,15.80607218843987,6.970286245423303,51.338374669896325,3.7820966442345147,一般
92.69237119910134,77.07396138950139,115.93199423250893,87.31883171393605,3.903220990761665,-0.022706483961455914,94.5514766103714,7.168347695688279,优秀
78.3111753249355,81.56629953480088,97.82668147167122,61.61477508219241,0.892353519527747,4.707737708088729,74.86811626620508,7.028313407714988,良好
92.76228470197826,82.75034545912236,125.68477461575539,86.09685636212913,0.6826085897358534,0.9499030286653116,89.0343140026794,9.833518223550508,优秀
67.80978055631759,73.63031341729217,93.97430471910823,76.45245130144423,6.495334320526048,2.144803949787158,79.90846360262351,5.819522957131747,良好
65.24585533203783,89.75462538759986,112.03716171529754,67.42414432297056,4.750197834441765,0.014380495399223925,76.43026821544149,4.998323928742602,良好
56.36280530162503,49.12909691516231,68.79973657498647,30.942057876266,13.444279876750853,6.919800614152337,59.36748073527727,5.592499389202691,一般
86.19361681881827,81.21602053542952,102.81666817651093,69.21203875422418,1.433514480946461,1.1156601292370618,89.43789570420107,8.702832793129781,优秀
88.66127293418245,85.40590633349895,126.98397035363226,93.88652333660056,2.461087921091938,1.0977777433115605,90.1317297243064,7.904275700277068,优秀
97.51480717011468,91.5430144866675,121.66368115081046,88.64725276438625,2.8603574596929837,0.5512122920252145,82.14276343339279,9.302470042964938,优秀
51.327992095190716,22.398015848704016,97.87719805368093,34.865591611404966,17.02302467580507,10.393638442574694,66.46951880085619,4.377010144932591,一般
28.646905741164428,39.626577045740596,97.16851898824505,59.31566727123807,10.719351223114243,5.932274653934719,71.66697875928563,1.5397727953234446,一般
78.69898698543389,59.62118832174802,141.94203449103998,54.24810432345433,6.632277984166716,-0.5803346547805841,81.00029645136229,6.808029278270574,良好
73.65635669714953,50.78590402522346,36.593304068515,40.318237984147366,6.4433341688572625,6.017677474493484,56.56012101996379,6.382615828574902,一般
54.860668492191735,78.404535277914,80.8938304525264,51.49469161578503,18.23655072667276,9.640102443340894,59.84332631378686,6.642641128272686,一般
80.15306857216271,67.92707272301831,111.24950488245489,77.2131503751805,9.651438792224834,3.383913924832879,81.4288001624998,8.115424138528716,良好
22.707179412121597,33.97857697815958,116.04642060262921,44.554767121941,22.618996258305323,24.936969230207055,20.515600780895262,3.1821167242536084,差
95.91752046852714,71.46985220267506,138.28654011411368,93.83413899436995,3.4446084082083264,0.7620062235479561,86.98016481877775,7.00478457688312,优秀
89.29104757720559,89.93537759207074,136.90633577190616,72.0986169346458,4.062385987120024,1.049903208799831,102.95792775829186,7.293779502041458,优秀
27.028540562368107,36.235784713697655,129.31954116470692,33.38658906348183,17.895179328504895,23.210759679312638,28.319528595608848,2.6096049906675236,差
59.3930995135707,49.67136321638198,90.8383828319563,29.435426846743752,10.900569943283859,4.567542152249766,44.522114273318834,5.77205669670762,一般
62.88222423604469,42.69137575174806,102.828630623891,45.21958675573077,5.996603442311926,7.580883764180515,39.07409028072867,4.564345703324917,一般
55.843252834233375,32.42445261699562,127.08985639864916,58.1802440618334,2.730191038194711,4.19116410807038,45.362865232926566,3.288377498181797,一般
64.75013606184274,82.37729319065288,131.87887278137816,70.74196886196684,1.4937459305792347,5.369259235989044,85.18310573421616,5.256397658431263,良好
96.70136750953145,89.53584564938515,119.90346036431166,76.24571638826214,1.898138301740334,1.310510621542659,94.45696581975874,6.873545824339842,优秀
72.91017752949006,64.624085426269,139.99187410890724,54.15378014636036,5.277940807358786,3.2166237751160334,70.89958557602135,6.874891563397732,良好
69.51932171967947,43.772316168852086,17.716242007588278,48.91986531401723,10.04886239083872,7.960121656683817,62.16186020707293,3.685250270789922,一般
64.7864667835234,73.62613773480312,109.14485488890554,44.23898251296925,7.956893568588573,1.6097487381312885,78.11950925845153,3.766369127820958,良好
87.1265401149319,65.89278726974412,133.50509556525728,61.15707419111519,2.4418925430940095,2.570907418745864,81.50089304325986,3.7165958819496487,良好
83.88558552805821,92.2146917420767,110.98524169915984,88.52628590811159,3.32611953347831,1.8128790805946595,85.88727956026327,7.746194315115924,优秀
93.46227109945303,79.79130079622884,115.28753126754886,54.441827832372844,7.71631695229847,1.7227882007001147,77.49957271300161,9.206288594476248,良好
86.19113017928339,79.87194997271595,134.2331518754704,78.42525501120373,2.37252967025103,1.0693045026615182,92.8528074569229,6.808687707941217,优秀
10.64301406955325,36.33038755088448,25.873557302584977,41.125858053297534,28.29088539177586,25.75946109155748,37.51914593833241,1.384025766751916,差
53.934836680684164,53.678121104697276,65.84240549974965,7.638158344657015,12.231418878885137,13.041142319704697,61.983796108568285,7.665484224248045,一般
34.93287521229898,49.131387648025424,-41.88120256665117,38.49370538950531,24.449938190751983,13.306765524714969,24.30877594515036,1.3918245992833675,差
86.57774570232165,69.20183282975756,144.23359467946634,94.69007067080344,2.471594909826176,-0.002393895637306409,89.42395598492186,5.9183503401850714,优秀
21.10666080328373,68.32681981338558,71.9122183668201,23.432588657355563,17.59382857526681,19.842867382532052,34.079409413695004,3.2144689580872687,差
94.4234409230832,77.97738797682682,127.84637817312392,95.41364594152019,2.9688518792008685,0.8804557441436742,90.72122891519025,7.335769713509138,优秀
88.91330280412681,89.43330136382623,145.25400746932252,83.98844129822622,1.1221695416349902,0.3700744760059732,86.91089303290254,5.777433324153751,优秀
32.24299054041553,40.247740645241365,70.46902813713244,37.190128142123484,33.626236831525084,25.02037664632506,12.4819334810037,2.041345752082905,差
94.40478628501768,79.72873675281409,123.34991710862053,88.93937771788084,1.193886441228324,0.029188346359666606,98.32277232227918,7.803125745565647,优秀
93.03463569330614,80.37519049407447,162.77532876888554,70.21519587097364,2.536344099644694,1.6905048801555118,91.19185747267728,8.364016055871238,优秀
67.65711921693192,45.27473043787927,111.33525549419824,34.500192819967324,7.3767548305938,2.3334956304433745,76.07239093935051,7.711167186325235,良好
65.62223039314568,86.7798738667394,107.34013135573471,33.85207136352497,3.8264958891208916,4.544965055454641,74.04553311691288,6.928971545829444,良好
81.2302601204984,79.60041914533942,125.06702685299072,82.73104407429655,2.294332294593403,1.1859082273795236,90.6593983273335,7.671359242116351,优秀
86.90762858484773,81.8773584244547,111.00964465489801,85.19067392343058,2.2475112273299414,0.7053547557030946,93.13115988372712,6.530532760276581,优秀
63.1314628172486,45.79136637864915,73.25787965111365,16.789736781800904,14.535510950496842,9.423179455137904,69.23196381952553,2.5280105085325904,一般
94.72522665856155,83.03234670938406,140.92487636175343,79.84443931787895,2.2307413206477413,0.6731165428371944,84.82222666901826,6.41986163062359,优秀
91.39807013311261,80.94605779034958,117.67839601461756,87.30219715829266,1.4710923716586648,0.8929449565263262,87.26889711938543,9.369660434595733,优秀
48.67979767574709,44.17234880125875,102.60673215258932,43.28947289595802,14.71080431052609,12.156596275374909,98.10675554533496,5.534397447742855,一般
32.653928575435664,29.853538030113576,43.220388823535245,32.92082229675694,22.785109681668715,19.235477245222974,21.690689874422013,4.643579275060008,差
70.49871869487738,34.05466695313632,98.65997412067604,24.741561186934,8.144275142616397,4.710360124563118,42.16965808358531,5.472731548222933,一般
34.31756622898146,45.84956356085781,21.21165095709849,11.580608474984473,19.708737870379608,15.952465744798776,43.217886193800105,3.0220901447837223,差
24.213737360213674,51.15904617244284,57.425525773146276,79.18837329134311,7.09678730439401,4.770159084517749,28.080426585725363,4.832347315793486,一般
91.4092480176125,100.71133869463883,132.72837875914766,97.20483530225242,1.9300168358672416,1.585627864864402,88.73488059710992,9.181341954954624,优秀
79.47625785075172,67.92716516324705,135.1279844111432,82.98704042518474,5.160060714432542,3.650162893071095,70.99955003710453,5.831400476202999,良好
62.83771857655479,50.60186468014118,78.75102932541176,42.041735224695834,7.821752408558555,7.239845244937907,64.11349564887516,7.585568227266199,一般
70.66276795589543,74.07742179920822,124.0468104689264,97.10415766621503,2.1155155205118654,4.675976538337311,61.44668673078945,3.922815307554475,良好
46.234662242864445,26.83083941967174,74.66007148455458,18.225279384458997,16.171432038263152,24.47235112365199,53.76971569107032,-1.366453846388251,差
75.42987068462156,80.32740999436261,114.79981341893605,99.09726346373512,6.279190438205658,1.854678637080981,68.37957863838615,4.755191248399461,良好
15.940849432120576,28.58410530649122,53.85108392530602,26.076819475126918,36.88562098740795,24.568718984161983,30.48552179842521,3.935360699726435,差
64.8055171043895,86.79684262579167,98.3879047668167,65.67929234488726,4.697141611362714,2.9385650385450104,75.36432854118796,7.439907812928309,良好
93.76701784402118,88.05322167069848,95.50957484443359,67.35762990212297,0.8618568700177112,1.294239704658401,88.10152467758068,8.445439431924294,优秀
25.122321904778005,33.27923361125274,78.002813359801,36.85243421769667,23.742831004800568,18.897750563330646,11.444376175858682,1.4354882178696569,差
22.51145183470309,33.86848798380069,141.80648339939813,47.892729580832814,32.96848946749114,27.568333581215235,38.55857621927935,3.8634223183026264,差
96.5108798187318,76.93993125565015,128.95824426546042,71.41474373331437,1.864623743435673,1.3576316085027116,79.68660145545384,8.463823976247065,优秀
72.5149284280771,80.60654447338166,105.90718852990561,68.15632374556095,2.9768748143107184,-0.04558517893851999,74.0304596134607,9.13705174686841,良好
100.56480873610691,88.77652597691943,122.06181178854314,82.66166446738072,2.7991502620682494,0.7160705758612873,93.13018846154209,9.678421819017458,优秀
73.04521051520784,80.14678100444229,130.54837250160026,59.85212498532491,5.339611515126138,0.877653410231038,76.78702869437173,7.278253170652068,良好
51.31515740489726,32.66039590003909,61.89714698970824,8.322131642865177,30.93251969538732,13.237081712353763,45.63599112383,3.5803124251063325,差
65.78942364025868,61.8558221169104,132.41729253526236,69.93991850752005,6.321049996417459,1.2325376475734982,70.99452025396403,6.4353842879076275,良好
92.51199193499596,82.9418169519169,162.70639750158722,86.65303795737302,2.201885628665266,1.3964794519062642,85.97200397213693,7.349115390142449,优秀
56.96631085605279,53.160010960379374,117.8878934041784,48.15160104415394,17.66731320016251,9.085590690942404,42.414014066787196,5.036877214181631,一般
91.14397311903247,100.32227187999463,138.59603778843515,89.60445532101325,2.110027840156968,1.0930209035636655,91.24453913526007,8.68671695926771,优秀
82.81150175586836,56.940484685217186,108.10859040494759,72.4557133775576,3.412756749757969,2.6808905477215426,64.84997352631316,7.141524225176188,良好
36.03615079783079,46.64394717950551,43.122119857409665,30.336939430339818,38.24003888579413,32.97241278117555,38.03328884914302,4.152723213084263,差
