时间,温度,振动,功率,转速,故障概率
2023-01-01 01:44:00,43.85705773633797,1.527001126410351,96.35383119589113,1465.223431346947,0.10400000000000001
2023-01-01 01:45:00,41.95646145321423,1.487526175572905,100.19884735382934,1459.0428299203115,0.105
2023-01-01 01:46:00,42.06106457288254,1.5065637316593017,96.42056968128706,1453.3817557881837,0.106
2023-01-01 01:47:00,42.59225942569555,1.596461807639625,92.11672010572438,1461.7833307659455,0.107
2023-01-01 01:48:00,38.599574450815965,1.539100269312218,95.82233320608793,1444.5442538871532,0.10800000000000001
2023-01-01 01:49:00,39.174496419301796,1.4868360541226526,98.82608308352708,1446.6750480700427,0.109
2023-01-01 01:50:00,39.99576798442702,1.5744210157808924,98.36817305168773,1462.3154668098844,0.11
2023-01-01 01:51:00,42.82828234025982,1.516177610270364,98.04001902161266,1434.1129356992435,0.111
2023-01-01 01:52:00,40.50512150577798,1.5272305855159851,96.55354464202783,1457.283215293456,0.11200000000000002
2023-01-01 01:53:00,43.624118846953195,1.5876865737965502,98.80999862464658,1464.2724110607755,0.113
2023-01-01 01:54:00,43.095648987113236,1.527763291878099,98.99616380188596,1472.8531222210374,0.114
2023-01-01 01:55:00,47.70043085239737,1.609209482770053,99.23160663580006,1476.4047966568762,0.115
2023-01-01 01:56:00,48.54794482705851,1.62793194954054,100.615781782315,1461.5624046456448,0.11600000000000002
2023-01-01 01:57:00,48.063541976778595,1.6039442260887642,100.16636546556647,1472.272325397332,0.117
2023-01-01 01:58:00,45.89096125548853,1.5695166698901257,99.56276633190478,1458.2982646053238,0.118
2023-01-01 01:59:00,50.2654275484511,1.6698434191238591,98.32819051879017,1463.7245663444644,0.11899999999999998
2023-01-01 02:00:00,52.45725223075218,1.7568626623320838,103.3199905411249,1483.6766051365116,0.12
2023-01-01 02:01:00,54.48173796715456,1.7717795725555503,104.82988258651743,1471.4415261494626,0.121
2023-01-01 02:02:00,57.41592616280352,1.8461861838634455,104.62106196152239,1475.2550114346634,0.122
2023-01-01 02:03:00,57.172166304592835,1.7642585149005894,102.79533409868951,1465.0989774867132,0.12300000000000001
2023-01-01 02:04:00,56.25691948889384,1.8532795061843512,98.30939685316527,1481.3604045082584,0.124
2023-01-01 02:05:00,56.30451731938524,1.7862881526865466,98.32442526964607,1486.290542848457,0.125
2023-01-01 02:06:00,56.28198433034217,1.8651848496615333,101.07823919361854,1487.4859340831513,0.126
2023-01-01 02:07:00,61.30762985536844,1.9247228097975766,102.31733663596495,1469.519000787682,0.127
2023-01-01 02:08:00,59.68462941417215,1.92477341890688,102.48202905386239,1492.8623399426583,0.128
2023-01-01 02:09:00,61.28625836111638,1.8902593037257198,103.30245616404947,1473.9493332851437,0.129
2023-01-01 02:10:00,59.42981456198567,1.8731999322503796,100.36510694699363,1484.5563580848184,0.13
2023-01-01 02:11:00,58.6186364454064,1.834572932979276,106.59303386923783,1469.3397174489166,0.131
2023-01-01 02:12:00,60.68988972640608,1.8674898615934576,106.60940364027519,1484.2264467491432,0.132
2023-01-01 02:13:00,61.1706194757268,1.8051634722306436,101.18889417140942,1476.2770873330617,0.133
2023-01-01 02:14:00,62.33876382097101,1.8436314666685552,100.29256597547099,1481.9018663106183,0.134
2023-01-01 02:15:00,60.55013222203205,1.7596888392330052,104.03104323390251,1486.8491043968447,0.135
2023-01-01 02:16:00,62.03515868044666,1.7732754695167914,106.91990511943868,1494.162685976103,0.136
2023-01-01 02:17:00,64.1918887160481,1.8719666307202587,104.50636867702683,1493.241986681599,0.137
2023-01-01 02:18:00,58.234641943877264,1.8582911793458523,105.2549955849632,1461.1481674534552,0.138
2023-01-01 02:19:00,56.986649392513314,1.8012431255156625,104.00892971885446,1490.3040918841937,0.139
2023-01-01 02:20:00,63.25208173508131,1.8166358991025382,105.32268510654491,1484.3832721341378,0.14
2023-01-01 02:21:00,57.27791702768491,1.8248391319879436,107.04898688533883,1475.3283129640968,0.141
2023-01-01 02:22:00,58.80130432098903,1.8435642299637316,106.10194569848747,1470.558823483684,0.142
2023-01-01 02:23:00,60.053265426201555,1.8482136458257574,106.53391958799938,1477.008330752426,0.143
2023-01-01 02:24:00,57.919400185583186,1.778055554456722,102.14881362299678,1478.0616852347887,0.144
2023-01-01 02:25:00,57.02842424199286,1.741243278529108,109.83119376436285,1477.5288228228123,0.145
2023-01-01 02:26:00,56.40215972639461,1.8348410899958048,102.318230317489,1469.6618319703155,0.146
2023-01-01 02:27:00,60.332598142338405,1.903504955976767,105.98628574381704,1444.1881230842878,0.147
2023-01-01 02:28:00,57.860366820012025,1.9873355191611375,105.41171398433839,1462.2052013903212,0.148
2023-01-01 02:29:00,51.89283401493978,1.9809268154546729,105.52433469359138,1453.0036458449918,0.149
2023-01-01 02:30:00,54.351776481893744,2.0267188281420023,107.48965136279203,1483.0522096851635,0.15
2023-01-01 02:31:00,52.230730882507075,1.985947088010057,104.3325260717795,1460.7525583888407,0.151
2023-01-01 02:32:00,50.16185348631902,2.05713721933153,104.8671942209672,1465.2529663124776,0.152
2023-01-01 02:33:00,47.389092439295695,2.0920527682021084,103.41023131028464,1461.9209310500087,0.153
2023-01-01 02:34:00,49.14536963213295,2.076530640611294,107.90505570449923,1456.4685518981016,0.154
2023-01-01 02:35:00,46.71290906987118,2.0831245450845777,106.13679997357943,1447.0878238010068,0.155
2023-01-01 02:36:00,45.70302732721696,2.1437717627747137,106.80971876418641,1443.8060044148715,0.156
2023-01-01 02:37:00,44.12955123377367,2.202514006942571,107.07686983775403,1427.1614528694993,0.157
2023-01-01 02:38:00,46.938198787350906,2.1342046150911704,109.34055280944071,1447.0590348418652,0.158
2023-01-01 02:39:00,42.75935401899176,2.1746960149904786,108.88392427135358,1447.0734694820799,0.159
2023-01-01 02:40:00,42.2164554842841,2.2543520220955244,105.77621026649696,1442.201193462332,0.16
2023-01-01 02:41:00,44.83542095873461,2.1583474170036836,105.31427823523306,1442.9133095342988,0.161
2023-01-01 02:42:00,42.630773901442275,2.1791426745817684,103.79080123195111,1428.4147663345557,0.162
2023-01-01 02:43:00,42.42868694509003,2.1653882602587955,106.18904536507414,1436.7465748456616,0.163
2023-01-01 02:44:00,44.58056801450062,2.1514015876739703,105.94995004531098,1432.6110241548167,0.16400000000000003
2023-01-01 02:45:00,45.102401223583875,2.233423908216701,102.90175123719239,1445.4000591563502,0.165
2023-01-01 02:46:00,38.289089602450225,2.154496496369927,105.61521893512887,1439.0194053749872,0.166
2023-01-01 02:47:00,42.465975483093466,2.0508172307055514,105.9983109426372,1432.2889215934053,0.16699999999999998
2023-01-01 02:48:00,40.18890578070047,2.1976424670994072,101.53563301556319,1437.3793608284138,0.168
2023-01-01 02:49:00,42.62595874785933,2.1294261905121354,103.94802311691535,1429.083844089938,0.169
2023-01-01 02:50:00,43.87627364992741,2.094718741438908,103.21854211129512,1436.8977406558997,0.17
2023-01-01 02:51:00,43.76512091010208,2.182366473652426,103.11417948546956,1446.896529729317,0.171
2023-01-01 02:52:00,43.09800088388664,2.0816133123069194,100.98837675658005,1428.8141547552361,0.172
2023-01-01 02:53:00,43.75168066098182,2.216332815107202,99.00372822946802,1442.7558218443671,0.17299999999999996
2023-01-01 02:54:00,48.18803025513976,2.149559480498863,100.90425237137663,1437.244945816368,0.174
2023-01-01 02:55:00,50.69461961220769,2.2136754019718645,100.3781785980738,1432.9341833864232,0.175
2023-01-01 02:56:00,44.45167971137497,2.3390606230315925,102.62600458918251,1466.5182031313736,0.176
2023-01-01 02:57:00,48.909592724119506,2.2202260517113075,102.406198557834,1462.107400292482,0.177
2023-01-01 02:58:00,52.05481136661106,2.234484740690412,102.03782677664533,1445.3611329471566,0.17800000000000002
2023-01-01 02:59:00,51.574507846521755,2.2158573506885197,98.36321843475847,1450.2617397673573,0.179
2023-01-01 03:00:00,50.472626756188916,2.293971477161539,98.6608832510569,1434.777541907966,0.18
2023-01-01 03:01:00,52.80470582454937,2.2789825803184085,99.40997484862882,1440.9156972089038,0.18099999999999997
2023-01-01 03:02:00,55.413417383041306,2.351325242834183,100.43364370879362,1447.3779497460405,0.182
2023-01-01 03:03:00,55.22078572498874,2.533512731752914,99.4626125841428,1460.0944901356988,0.183
2023-01-01 03:04:00,56.73140656292087,2.420294380276482,100.50171974504079,1460.9875177435767,0.184
2023-01-01 03:05:00,57.7366790048367,2.408918164582239,101.5818454079624,1467.067219466233,0.185
2023-01-01 03:06:00,57.619289303608134,2.444619747788374,97.38632741287262,1472.0417816365514,0.18600000000000003
2023-01-01 03:07:00,61.12944411153065,2.4488586195746707,97.22061925397256,1469.4127049760423,0.187
2023-01-01 03:08:00,59.296465061091745,2.5318722831939087,99.17703675680544,1457.048818029935,0.188
2023-01-01 03:09:00,58.914233959285,2.4805944217345073,98.51098622868395,1472.1705742297197,0.18899999999999997
2023-01-01 03:10:00,65.9695329046908,2.567046945049101,99.93672712301384,1476.1740261886803,0.19
2023-01-01 03:11:00,61.844866397551165,2.4685095183451873,98.24695814448098,1466.2481833351967,0.191
2023-01-01 03:12:00,57.190323762553575,2.4661995613779024,101.5021161982124,1452.556913735378,0.192
2023-01-01 03:13:00,65.18596568201336,2.4258344450214593,94.64264850702806,1483.1536425991148,0.193
2023-01-01 03:14:00,65.35827669211052,2.4416220739687136,99.30478068813387,1472.2735834020177,0.19400000000000003
2023-01-01 03:15:00,63.83935106231406,2.363321488578928,97.83811848627758,1443.5216125690354,0.195
2023-01-01 03:16:00,64.14848937332407,2.3327183217252307,94.45827373855796,1491.5929687560374,0.196
2023-01-01 03:17:00,67.05596063267433,2.4605600033773674,92.96335161800964,1465.5253268238278,0.19699999999999998
2023-01-01 03:18:00,60.55496163501454,2.3339494432747068,94.69487689496398,1493.9113621976765,0.198
2023-01-01 03:19:00,62.38693468437564,2.435983792411412,99.2198225832184,1472.2945528142045,0.199
2023-01-01 03:20:00,65.59965939594662,2.388372617129317,98.86033609293455,1465.293711324977,0.2
2023-01-01 03:21:00,65.46830810568589,2.4618707969786557,96.29266240904744,1467.766287130572,0.201
2023-01-01 03:22:00,59.729263628958485,2.33437758942748,95.71772674480177,1457.2701793381095,0.20200000000000004
2023-01-01 03:23:00,63.75660776376686,2.460460351147241,94.63490387427159,1463.2457161027376,0.203
2023-01-01 03:24:00,60.54311392557198,2.4614743460844375,95.88993877981122,1480.8619113779314,0.204
2023-01-01 03:25:00,61.06542899573714,2.4815232708856447,95.24704749755801,1449.7637756974925,0.205
2023-01-01 03:26:00,58.6970082370736,2.5418804607968273,99.55914609833017,1461.968379950868,0.206
2023-01-01 03:27:00,56.806062431470245,2.514735828125209,93.62344709672684,1447.2327514402302,0.207
2023-01-01 03:28:00,59.617891159983415,2.4169343915224597,96.8522659313111,1450.477423972307,0.20800000000000002
2023-01-01 03:29:00,53.12306470420103,2.5916642354527437,99.56599500928947,1469.606672604159,0.209
2023-01-01 03:30:00,56.95456628070795,2.6159836306288025,97.59916563164491,1452.7646181341188,0.21
2023-01-01 03:31:00,56.2410932347793,2.618559914929712,93.81329891917882,1452.6161659693828,0.21099999999999997
2023-01-01 03:32:00,53.826979734375904,2.6185850189236364,93.00273012797993,1443.5502301441675,0.212
2023-01-01 03:33:00,49.961372092628515,2.6707325590795836,96.67536070712902,1467.5245472071917,0.213
2023-01-01 03:34:00,49.63150426520005,2.7872174713801945,96.48030840746836,1428.8688796875765,0.214
2023-01-01 03:35:00,45.675388769454266,2.690607148149749,98.71018906304802,1420.4562809246247,0.215
2023-01-01 03:36:00,46.456987537188894,2.668085077926713,97.42161311589308,1451.1044207927607,0.21600000000000003
2023-01-01 03:37:00,47.80511744262181,2.696039055188725,95.44741801917625,1428.5515523863387,0.217
2023-01-01 03:38:00,42.98512713369282,2.7776873936773936,95.41684325457116,1434.73969418026,0.218
2023-01-01 03:39:00,44.59900740025437,2.8686481781016986,94.02765197810025,1446.2332451004954,0.21899999999999997
2023-01-01 03:40:00,48.52940324529181,2.8968450764823515,97.02860165763731,1431.9150802944785,0.22
2023-01-01 03:41:00,43.87081727802623,2.8168260580202173,94.10275065860635,1448.7872735652595,0.221
2023-01-01 03:42:00,45.886691508023496,2.729716227799214,98.8848957233143,1426.840828302152,0.222
2023-01-01 03:43:00,44.69652890277238,2.7269190765388287,98.40758061515287,1417.6057793452394,0.223
2023-01-01 03:44:00,42.79940217330346,2.804583035520061,98.51918787355838,1400.5747301563238,0.22400000000000003
2023-01-01 03:45:00,43.06490268229674,2.8165817714983925,94.94581187057167,1426.75547448401,0.225
2023-01-01 03:46:00,43.77851154120058,2.707108981195558,97.48442016598543,1401.2453000575829,0.226
2023-01-01 03:47:00,39.52147901560975,2.800548860437784,97.20978680324367,1426.9334453967904,0.22699999999999998
2023-01-01 03:48:00,45.803384438799476,2.709743466120567,98.40668650745648,1438.5742514228762,0.228
2023-01-01 03:49:00,44.062785273465714,2.7513997162573305,99.47883058653674,1424.3084839757432,0.229
2023-01-01 03:50:00,46.753580288693406,2.7706708089495233,97.62280589912932,1427.080554852804,0.23
2023-01-01 03:51:00,46.15123128335444,2.6408059559218056,97.93308045265182,1435.2263070773417,0.231
2023-01-01 03:52:00,45.72343251027593,2.7431197487898467,100.48617245769164,1433.832445926012,0.23200000000000004
2023-01-01 03:53:00,47.198791192511706,2.8019799376639005,97.11416032670718,1439.972372766923,0.233
2023-01-01 03:54:00,48.03396935173209,2.7168610973524516,98.13159215528387,1429.5525087024791,0.234
2023-01-01 03:55:00,51.47738019945961,2.7105683878426947,99.89257843855547,1408.738647759899,0.235
2023-01-01 03:56:00,49.59794255479932,2.8104247892187653,101.93988229197028,1444.6254440563246,0.236
2023-01-01 03:57:00,51.041161071534674,2.817893638722951,98.46527819798082,1432.181641238995,0.237
2023-01-01 03:58:00,48.96710352636883,2.8229611341287004,104.24675566285448,1427.5552393773535,0.23799999999999996
2023-01-01 03:59:00,52.44562847072649,2.869098195420236,98.23199469645401,1441.5187846486117,0.239
2023-01-01 04:00:00,56.50862020359294,2.8164852997122067,104.30055764815712,1441.8654182120263,0.24
2023-01-01 04:01:00,55.51792664470083,2.9510149352243027,103.86586007920154,1434.345944631521,0.241
2023-01-01 04:02:00,53.547092768652476,3.0403035570745978,98.8724391318388,1430.8023894642206,0.242
2023-01-01 04:03:00,54.78751327193307,2.9530447357400442,98.73276565125914,1450.1144934693868,0.243
2023-01-01 04:04:00,56.244375575936644,2.9728936360252236,103.69928679178324,1438.6360161474506,0.244
2023-01-01 04:05:00,60.67426208718695,3.0452306275779883,101.76429285541006,1449.8938347513592,0.245
2023-01-01 04:06:00,61.32093354750933,3.197399524143966,100.76119087265754,1453.9901586002939,0.24600000000000002
2023-01-01 04:07:00,53.487796357906575,3.124446353214501,106.65024216568949,1461.3143736559316,0.247
2023-01-01 04:08:00,60.98867686620567,3.074743450300363,100.88587833497989,1474.0539325331436,0.248
2023-01-01 04:09:00,62.12044614452329,3.0870855925321226,102.06107530355368,1456.3024319002557,0.249
2023-01-01 04:10:00,60.485966980125745,3.146544884159282,102.5332033738044,1450.5668933730335,0.25
2023-01-01 04:11:00,62.119504582538234,3.0388457201712855,98.37929752020216,1472.105268222947,0.251
2023-01-01 04:12:00,65.95256226121093,3.109365655562468,104.38166177967568,1466.5020576143847,0.252
2023-01-01 04:13:00,64.39416243096707,3.014800913862871,102.58848484457083,1457.9967822925069,0.253
2023-01-01 04:14:00,62.75605367305906,3.1070369025427027,106.23672526145376,1458.7553073688312,0.254
2023-01-01 04:15:00,63.450383276783924,3.0353022803892893,106.69305935185227,1456.5191172414136,0.255
2023-01-01 04:16:00,63.32947269569162,3.049243537180371,105.45916612781535,1457.5125529547902,0.256
2023-01-01 04:17:00,64.20038640370905,3.011382531449014,105.65682306659214,1454.2942984982499,0.257
2023-01-01 04:18:00,60.52110385047952,3.056155810238419,105.66226320060728,1444.7728255024235,0.258
2023-01-01 04:19:00,61.680943976846116,3.0069514216227864,104.08754447039081,1453.6096437413762,0.259
2023-01-01 04:20:00,64.63104693745389,3.1212960439229698,104.40047111802416,1469.8932502464104,0.26
2023-01-01 04:21:00,61.86003696983111,3.085837727860596,108.40648651649167,1442.7699198776124,0.261
2023-01-01 04:22:00,59.66163174925368,2.955333377348036,107.34821017679225,1446.6501833149784,0.262
2023-01-01 04:23:00,59.01898598027314,3.0401206172706696,106.395076101496,1438.7134194656303,0.263
2023-01-01 04:24:00,61.27953972718611,3.081652109969948,107.27541323418049,1457.329028002585,0.264
2023-01-01 04:25:00,57.93938946933977,3.0404894931918958,106.03246207388584,1452.047041293737,0.265
2023-01-01 04:26:00,59.079173188931165,3.1463093526503614,106.59063154232119,1428.851604657978,0.266
2023-01-01 04:27:00,55.84150130196655,3.165954015566266,107.4624755253159,1419.2457156027788,0.267
2023-01-01 04:28:00,53.83918712284431,3.1351482080327764,102.16404783618219,1445.8152456047014,0.268
2023-01-01 04:29:00,55.56918054967146,3.218269625121893,108.15042550995562,1421.4478980454721,0.269
2023-01-01 04:30:00,53.85523798817307,3.0794668652545933,108.0186804423142,1440.78266356789,0.27
2023-01-01 04:31:00,54.38996404415412,3.2986705795456177,104.78677111955795,1423.7787003819792,0.271
